custom_lambda_0.0546 Coefficients
==================================================
Bias Term      : -0.004963
V3188          : 0.004977
V3189          : 0.005493
V3190          : -0.003692
V3192          : -0.005215
V3193          : 0.002426
V3195          : 0.002438
V3196          : -0.002966
V3197          : -0.007658
V3198          : -0.004813
V3199          : 0.000409
V3200          : 0.004318
V3201          : -0.000061
V3203          : -0.004197
V3204          : 0.003196
V3205          : -0.002441
V3206          : -0.000000
V3207          : -0.003596
V3208          : 0.000000
V3209          : 0.005044
V3210          : -0.004782
V3211          : -0.003804
V3212          : 0.004904
V3215          : -0.001829
V3217          : -0.006691
V3218          : -0.003666
V3219          : 0.004953
V3221          : 0.000000
V3222          : -0.002342
V3223          : 0.003352
V3224          : -0.005548
V3226          : 0.004194
V3227          : 0.004252
V3229          : 0.004389
V3230          : -0.001179
V3231          : -0.001633
V3232          : -0.002292
V3234          : -0.003192
V3235          : 0.000000
V3236          : -0.001175
V3237          : 0.004807
V3238          : 0.000000
V3239          : -0.003316
V3240          : -0.004063
V3245          : 0.003576
V3246          : 0.004282
V3248          : -0.004857
V3250          : 0.002342
V3251          : 0.004755
V3252          : 0.004751
V3253          : 0.002871
V3254          : -0.003701
V3255          : 0.001703
V3256          : -0.002289
V3257          : -0.001528
V3258          : 0.004264
V3259          : 0.006014
V3260          : 0.003212
V3262          : 0.000000
V3263          : 0.005695
V3264          : 0.001071
V3265          : -0.005110
V3267          : 0.002224
V3268          : 0.003918
V3272          : 0.000918
V3273          : -0.002931
V3274          : 0.004016
V3276          : -0.000000
V3277          : -0.000000
V3279          : 0.005304
V3280          : 0.004436
V3281          : 0.004933
V3285          : -0.002326
V3286          : -0.000420
V3287          : -0.001635
V3288          : -0.002162
V3289          : -0.005260
V3290          : -0.004180
V3291          : -0.000000
V3292          : 0.004637
V3293          : -0.005345
V3294          : -0.003649
V3295          : 0.004989
V3297          : 0.005261
V3299          : -0.002411
V3301          : -0.000922
V3302          : -0.002261
V3303          : -0.000000
V3304          : 0.005384
V3305          : -0.003158
V3306          : 0.005964
V3307          : -0.004749
V3308          : -0.001375
V3309          : 0.005212
V3310          : -0.002073
V3312          : -0.001889
V3313          : -0.004756
V3314          : 0.001304
V3316          : -0.002952
V3317          : 0.005591
V3318          : 0.000751
V3319          : -0.006784
V3320          : -0.004630
V3322          : 0.004279
V3323          : 0.004858
V3325          : 0.005325
V3326          : -0.003546
V3327          : 0.005599
V3328          : 0.000281
V3329          : -0.002388
V3330          : -0.000000
V3331          : 0.002823
V3332          : 0.004814
V3333          : 0.005142
V3335          : -0.003367
V3336          : -0.004652
V3337          : -0.001268
V3338          : -0.000000
V3341          : -0.005721
V3342          : -0.001335
V3343          : 0.005414
V3346          : -0.001832
V3348          : 0.005380
V3349          : 0.003043
V3350          : 0.000000
V3351          : -0.003724
V3352          : 0.003953
V3353          : 0.004453
V3354          : 0.004620
V3355          : 0.003925
V3356          : 0.003562
V3357          : 0.004467
V3358          : 0.002411
V3359          : -0.004224
V3360          : 0.000342
V3361          : -0.005506
V3362          : -0.004014
V3363          : -0.001469
V3364          : -0.001878
V3365          : -0.002250
V3366          : -0.010188
V3367          : 0.004072
V3368          : 0.000000
V3369          : -0.004324
V3370          : -0.004590
V3371          : 0.005440
V3372          : -0.005438
V3374          : -0.003033
V3375          : 0.005371
V3376          : -0.003825
V3377          : -0.005150
V3379          : -0.000000
V3380          : 0.004674
V3381          : -0.002112
V3382          : 0.005193
V3383          : -0.006381
V3384          : -0.003199
V3385          : -0.005242
V3386          : 0.000000
V3387          : -0.002995
V3388          : 0.003103
V3389          : -0.000000
V3390          : -0.004086
V3391          : 0.002063
V3392          : -0.005261
V3394          : -0.003051
V3395          : 0.004352
V3396          : -0.004035
V3397          : -0.008454
V3398          : -0.001585
V3399          : 0.005016
V3401          : -0.004239
V3403          : -0.002282
V3404          : -0.003284
V3405          : 0.002813
V3406          : -0.003587
V3407          : 0.003835
V3408          : -0.001559
V3410          : -0.007719
V3411          : -0.004400
V3412          : 0.003274
V3413          : 0.002300
V3414          : 0.004495
V3415          : -0.002307
V3416          : 0.005146
V3417          : 0.003591
V3418          : -0.003017
V3419          : -0.000000
V3420          : 0.002929
V3421          : -0.000000
V3422          : 0.005045
V3423          : -0.001239
V3424          : 0.005854
V3425          : -0.000000
V3426          : 0.001215
V3427          : 0.004810
V3428          : 0.004061
V3429          : -0.005176
V3430          : 0.000000
V3431          : 0.002498
V3432          : 0.003931
V3433          : -0.002072
V3436          : -0.005226
V3438          : -0.002489
V3439          : 0.000904
V3440          : -0.003539
V3441          : -0.004545
V3442          : 0.004528
V3443          : -0.002969
V3444          : -0.005369
V3445          : -0.000000
V3446          : 0.003708
V3447          : 0.005286
V3449          : 0.000709
V3450          : -0.004050
V3451          : -0.002530
V3453          : 0.004583
V3455          : 0.004654
V3456          : -0.004905
V3459          : 0.005031
V3460          : 0.004339
V3461          : 0.005071
V3462          : 0.001448
V3463          : 0.000796
V3464          : -0.000000
V3465          : -0.004394
V3466          : -0.003412
V3467          : -0.000000
V3470          : -0.000000
V3471          : -0.000000
V3472          : 0.000852
V3473          : 0.003249
V3475          : -0.002833
V3476          : 0.005640
V3477          : -0.007415
V3478          : -0.004492
V3479          : -0.003547
V3480          : 0.002038
V3481          : -0.005901
V3482          : -0.007615
V3483          : 0.003735
V3484          : -0.000000
V3485          : 0.000000
V3486          : 0.004954
V3487          : 0.003710
V3488          : 0.000000
V3489          : 0.000490
V3490          : -0.000415
V3491          : 0.004417
V3492          : 0.005312
V3493          : 0.001010
V3494          : -0.004096
V3496          : 0.003989
V3497          : 0.004855
V3498          : -0.006225
V3499          : -0.004211
V3500          : -0.004370
V3501          : -0.003689
V3502          : 0.004610
V3503          : 0.003575
V3504          : -0.009098
V3507          : 0.000000
V3509          : -0.000000
V3510          : 0.003920
V3511          : 0.002581
V3512          : 0.000892
V3513          : 0.003582
V3515          : 0.005240
V3516          : 0.005555
V3517          : 0.005461
V3518          : -0.000384
V3519          : 0.005418
V3520          : -0.003408
V3521          : -0.003433
V3522          : 0.003479
V3523          : -0.001048
V3525          : -0.003256
V3526          : 0.004947
V3527          : 0.001702
V3529          : 0.005176
V3530          : -0.005152
V3531          : -0.004355
V3532          : -0.000000
V3533          : 0.000000
V3534          : 0.004982
V3535          : -0.004585
V3536          : -0.002402
V3539          : -0.000904
V3540          : -0.001888
V3541          : -0.000973
V3542          : -0.004155
V3543          : -0.001181
V3544          : -0.000000
V3545          : 0.003863
V3548          : -0.004738
V3549          : 0.004535
V3550          : -0.003372
V3551          : 0.004909
V3552          : 0.000000
V3553          : 0.004534
V3555          : 0.002504
V3556          : 0.004330
V3560          : 0.000000
V3561          : 0.000026
V3562          : -0.003204
V3563          : 0.005120
V3564          : 0.000000
V3565          : 0.005002
V3566          : 0.000000
V3567          : 0.004673
V3568          : -0.006096
V3571          : -0.001193
V3572          : -0.005856
V3573          : 0.005995
V3574          : -0.001751
V3576          : 0.004679
V3577          : 0.003076
V3578          : -0.005976
V3580          : 0.004323
V3583          : -0.004910
V3584          : 0.001250
V3585          : 0.002993
V3586          : -0.001086
V3587          : 0.001538
V3588          : 0.006202
V3589          : -0.001048
V3590          : 0.004951
V3591          : 0.005751
V3592          : -0.003988
V3593          : -0.000926
V3594          : -0.004398
V3595          : 0.000000
V3596          : -0.000050
V3597          : -0.005206
V3598          : 0.004383
V3599          : -0.006303
V3601          : 0.005733
V3602          : 0.002065
V3603          : 0.001328
V3604          : -0.006557
V3605          : 0.000000
V3606          : -0.002708
V3609          : -0.001235
V3612          : 0.001036
V3613          : 0.004356
V3614          : 0.003302
V3615          : 0.004868
V3616          : -0.005086
V3617          : 0.005765
V3619          : 0.005169
V3620          : 0.004577
V3621          : -0.002259
V3622          : 0.004290
V3623          : 0.004413
V3624          : 0.004377
V3625          : -0.002458
V3626          : -0.000292
V3627          : 0.004859
V3628          : -0.005235
V3629          : 0.000000
V3630          : -0.001844
V3631          : -0.000811
V3632          : 0.003982
V3633          : 0.005205
V3634          : -0.000000
V3635          : 0.003692
V3636          : -0.002547
V3637          : -0.001625
V3638          : -0.008531
V3639          : -0.003345
V3640          : -0.006693
V3641          : 0.004413
V3642          : -0.002155
V3643          : -0.007730
V3644          : 0.004409
V3645          : -0.000000
V3646          : -0.002714
V3648          : 0.001836
V3649          : 0.004704
V3650          : 0.000000
V3651          : 0.005278
V3652          : 0.001203
V3653          : 0.000787
V3654          : 0.000000
V3655          : 0.003920
V3658          : -0.000000
V3659          : 0.001057
V3660          : -0.005854
V3661          : -0.005197
V3662          : -0.004662
V3663          : -0.004609
V3664          : -0.000916
V3666          : 0.003447
V3667          : 0.003791
V3668          : 0.001203
V3670          : -0.000000
V3671          : 0.005157
V3672          : -0.007530
V3676          : 0.005316
V3678          : -0.004933
V3679          : 0.004903
V3682          : 0.003166
V3683          : 0.001418
V3684          : -0.004409
V3685          : -0.003938
V3686          : 0.000000
V3688          : -0.006090
V3690          : 0.002859
V3691          : 0.001008
V3693          : -0.002135
V3694          : 0.005216
V3695          : 0.004562
V3696          : -0.004211
V3697          : -0.001892
V3698          : -0.000000
V3699          : -0.005533
V3700          : -0.005230
V3701          : -0.001422
V3702          : -0.003217
V3703          : 0.003742
V3704          : 0.003136
V3705          : 0.003518
V3708          : -0.000304
V3709          : -0.005008
V3710          : -0.000742
V3711          : 0.006319
V3712          : 0.005019
V3713          : -0.000000
V3715          : 0.003749
V3717          : -0.002526
V3718          : -0.004692
V3719          : -0.003157
V3720          : 0.005358
V3721          : 0.005039
V3722          : -0.004239
V3723          : 0.001473
V3724          : 0.005956
V3725          : -0.002047
V3726          : 0.001968
V3728          : -0.000000
V3730          : -0.005181
V3731          : 0.000000
V3732          : -0.003217
V3733          : 0.001020
V3734          : 0.002720
V3735          : 0.005570
V3736          : -0.006988
V3737          : -0.000000
V3738          : -0.000000
V3739          : -0.001125
V3740          : 0.000610
V3741          : 0.003174
V3742          : 0.001097
V3743          : 0.001622
V3746          : -0.001773
V3748          : 0.004366
V3749          : 0.004008
V3750          : 0.005375
V3751          : 0.005096
V3754          : 0.000000
V3755          : 0.004012
V3756          : 0.006017
V3758          : -0.002268
V3759          : 0.005536
V3760          : 0.000707
V3762          : 0.000000
V3764          : -0.001678
V3765          : -0.003933
V3766          : 0.001583
V3768          : 0.002940
V3769          : 0.000407
V3771          : 0.002141
V3772          : 0.000000
V3774          : -0.000000
V3776          : -0.000386
V3777          : 0.000000
V3779          : -0.000000
V3780          : -0.006050
V3782          : -0.004346
V3783          : 0.002147
V3784          : 0.005245
V3785          : 0.004782
V3786          : -0.003521
V3787          : 0.003369
V3788          : -0.000000
V3790          : 0.004957
V3791          : 0.003737
V3792          : -0.000000
V3793          : 0.004307
V3796          : -0.004162
V3797          : -0.000825
V3798          : -0.007542
V3799          : 0.005412
V3800          : 0.005553
V3803          : -0.003556
V3804          : 0.003460
V3805          : 0.002634
V3806          : 0.006065
V3807          : 0.003810
V3808          : 0.001498
V3809          : 0.000000
V3810          : -0.000000
V3811          : -0.006037
V3814          : -0.002556
V3816          : -0.003130
V3817          : -0.003939
V3818          : -0.002664
V3819          : -0.000044
V3820          : 0.005009
V3821          : -0.006435
V3824          : 0.005029
V3825          : -0.007143
V3826          : 0.000000
V3827          : -0.001479
V3828          : -0.005737
V3829          : -0.002281
V3830          : 0.007458
V3831          : 0.003570
V3832          : -0.000717
V3833          : -0.006768
V3834          : -0.000995
V3835          : 0.001603
V3836          : -0.004113
V3837          : -0.004308
V3838          : 0.005489
V3839          : -0.003748
V3840          : 0.004188
V3841          : -0.003755
V3842          : -0.001747
V3843          : 0.005051
V3844          : -0.004666
V3845          : 0.006255
V3846          : 0.004915
V3847          : -0.003241
V3848          : -0.003864
V3850          : -0.002606
V3851          : 0.004086
V3852          : -0.000434
V3855          : 0.000623
V3856          : -0.004691
V3857          : 0.003892
V3859          : -0.004620
V3860          : 0.004831
V3861          : -0.000195
V3862          : 0.005743
V3863          : -0.003846
V3864          : -0.005921
V3865          : 0.004766
V3866          : -0.001017
V3867          : -0.002972
V3868          : 0.000000
V3869          : 0.005502
V3870          : 0.004172
V3871          : -0.003732
V3872          : -0.002757
V3873          : -0.001968
V3874          : -0.002858
V3875          : -0.005262
V3876          : 0.004404
V3877          : 0.005268
V3878          : 0.005171
V3879          : 0.003814
V3880          : -0.001424
V3882          : -0.003164
V3883          : 0.003642
V3885          : 0.001461
V3886          : 0.005284
V3887          : 0.002133
V3889          : -0.002895
V3890          : 0.000000
V3891          : 0.004943
V3892          : -0.004810
V3893          : -0.003088
V3894          : 0.004873
V3895          : -0.003239
V3896          : 0.003528
V3897          : -0.001539
V3898          : 0.007258
V3899          : -0.000721
V3900          : -0.003540
V3903          : 0.002747
V3904          : 0.000000
V3905          : 0.000000
V3906          : 0.004225
V3907          : -0.007123
V3908          : -0.005033
V3910          : -0.006736
V3911          : -0.002029
V3912          : 0.004340
V3913          : -0.000000
V3914          : 0.005011
V3915          : -0.002609
V3916          : -0.000504
V3917          : -0.001339
V3918          : 0.003905
V3919          : -0.003049
V3920          : 0.003438
V3921          : 0.003094
V3922          : 0.005492
V3923          : 0.000000
V3924          : 0.004887
V3925          : -0.001939
V3926          : -0.006412
V3928          : -0.008301
V3929          : 0.000939
V3931          : -0.000000
V3932          : 0.004423
V3933          : -0.001801
V3934          : -0.002602
V3935          : -0.001629
V3936          : -0.002392
V3937          : -0.000937
V3938          : -0.000000
V3939          : -0.000000
V3940          : -0.003093
V3941          : -0.000000
V3942          : 0.005388
V3943          : 0.004661
V3944          : 0.000000
V3947          : 0.005181
V3949          : 0.003654
V3950          : 0.000108
V3951          : -0.000066
V3954          : -0.004658
V3955          : -0.005180
V3956          : -0.003053
V3957          : -0.003846
V3958          : 0.002909
V3959          : -0.005252
V3960          : 0.000000
V3963          : 0.000000
V3964          : 0.004885
V3965          : -0.002479
V3966          : -0.003067
V3968          : -0.005269
V3969          : -0.008307
V3970          : 0.003475
V3971          : -0.005576
V3972          : 0.005177
V3974          : -0.003370
V3975          : 0.005535
V3976          : -0.006481
V3977          : -0.002380
V3978          : 0.003916
V3980          : -0.003881
V3981          : -0.004189
V3984          : -0.002321
V3985          : -0.002431
V3986          : -0.001137
V3987          : 0.005007
V3990          : -0.001784
V3991          : -0.004870
V3992          : 0.003429
V3994          : 0.005583
V3995          : -0.001862
V3996          : 0.002978
V3997          : -0.002219
V3998          : 0.000000
V3999          : 0.000000
V4000          : -0.004596
V4001          : -0.001882
V4002          : 0.000000
V4003          : -0.003148
V4004          : -0.007286
V4005          : 0.001758
V4006          : -0.000000
V4007          : 0.001026
V4008          : -0.001507
V4009          : -0.000000
V4010          : 0.004795
V4011          : 0.000000
V4013          : -0.000000
V4015          : 0.000000
V4016          : 0.000000
V4017          : 0.004249
V4020          : -0.003628
V4022          : -0.000686
V4023          : 0.003890
V4025          : 0.000000
V4026          : -0.002526
V4028          : -0.000000
V4029          : -0.003894
V4030          : 0.004746
V4031          : 0.000556
V4032          : -0.004601
V4033          : 0.000000
V4034          : -0.002267
V4035          : -0.002067
V4036          : 0.003116
V4037          : 0.004322
V4038          : 0.000996
V4040          : -0.002111
V4041          : -0.003697
V4042          : -0.001583
V4044          : 0.004501
V4045          : 0.004871
V4047          : -0.003044
V4048          : -0.001525
V4049          : -0.003026
V4050          : -0.000000
V4052          : 0.005121
V4053          : -0.001356
V4054          : 0.002928
V4055          : 0.003148
V4056          : -0.004321
V4057          : 0.004577
V4059          : -0.000000
V4062          : -0.002173
V4063          : -0.000000
V4064          : -0.004592
V4066          : -0.006201
V4067          : 0.002624
V4068          : -0.000808
V4070          : 0.000000
V4071          : 0.000000
V4072          : 0.002694
V4075          : 0.002471
V4076          : -0.001151
V4077          : 0.001857
V4078          : -0.000220
V4079          : -0.004616
V4080          : -0.000000
V4082          : -0.002426
V4083          : 0.004985
V4085          : 0.001520
V4086          : -0.000000
V4088          : 0.004983
V4089          : 0.001238
V4090          : 0.002574
V4091          : 0.000000
V4092          : 0.005129
V4093          : -0.002652
V4094          : -0.004849
V4095          : 0.003036
V4097          : -0.003173
V4098          : -0.003347
V4100          : -0.001318
V4102          : 0.005038
V4103          : -0.002817
V4104          : -0.000000
V4105          : -0.001906
V4106          : 0.000000
V4107          : -0.001968
V4108          : -0.002029
V4109          : -0.005159
V4110          : -0.003439
V4111          : 0.005015
V4112          : 0.000000
V4113          : -0.004582
V4114          : -0.000480
V4115          : 0.005722
V4116          : 0.004697
V4117          : -0.002622
V4118          : 0.004850
V4120          : -0.003443
V4121          : 0.002692
V4123          : -0.004505
V4125          : -0.006531
V4127          : -0.006174
V4128          : -0.000000
V4129          : -0.005864
V4130          : -0.004518
V4132          : 0.004553
V4133          : -0.002434
V4135          : -0.004015
V4136          : -0.007604
V4137          : 0.004388
V4138          : 0.004815
V4140          : 0.005602
V4141          : -0.003067
V4142          : -0.004756
V4143          : 0.000000
V4144          : 0.005418
V4145          : -0.001136
V4146          : -0.003864
V4147          : -0.001025
V4149          : -0.003776
V4150          : -0.003874
V4151          : 0.003497
V4152          : -0.004501
V4154          : 0.002107
V4155          : 0.000149
V4156          : 0.004487
V4157          : 0.004507
V4158          : 0.004904
V4159          : 0.003116
V4160          : -0.005875
V4161          : 0.000000
V4162          : 0.001725
V4163          : 0.004628
V4164          : -0.004089
V4166          : -0.002638
V4168          : 0.003117
V4169          : -0.003994
V4170          : -0.001385
V4171          : -0.000904
V4172          : 0.005118
V4173          : 0.005062
V4174          : 0.000000
V4175          : 0.004694
V4176          : -0.003911
V4178          : -0.006344
V4179          : 0.004567
V4180          : 0.000000
V4181          : 0.005278
V4182          : 0.004524
V4183          : 0.002598
V4184          : -0.004992
V4186          : -0.005286
V4187          : 0.006172
V4188          : -0.004367
V4189          : -0.000000
V4190          : -0.003453
V4193          : 0.004424
V4195          : 0.000212
V4198          : -0.008198
V4199          : 0.005427
V4200          : 0.001124
V4201          : 0.005543
V4203          : -0.002534
V4204          : -0.001854
V4205          : -0.000865
V4206          : -0.008794
V4208          : 0.005629
V4209          : 0.002480
V4211          : 0.001233
V4213          : -0.004061
V4214          : 0.005631
V4215          : 0.005455
V4216          : -0.000193
V4218          : -0.000108
V4219          : -0.000034
V4220          : -0.004953
V4222          : -0.000015
V4223          : -0.001884
V4224          : -0.004681
V4225          : 0.005542
V4226          : 0.001079
V4228          : 0.000000
V4229          : -0.001958
V4232          : 0.004956
V4233          : -0.001965
V4234          : 0.000000
V4235          : -0.001089
V4236          : -0.005623
V4237          : 0.004524
V4238          : -0.007196
V4239          : -0.004463
V4241          : 0.004506
V4242          : 0.000000
V4243          : 0.002642
V4244          : 0.000000
V4245          : -0.001889
V4246          : -0.001175
V4247          : -0.002604
V4248          : 0.003360
V4249          : -0.003664
V4250          : 0.004947
V4251          : 0.004408
V4252          : 0.005075
V4253          : -0.001586
V4254          : 0.000637
V4255          : 0.002900
V4256          : -0.005737
V4257          : -0.002932
V4258          : -0.000000
V4259          : 0.005375
V4260          : 0.000000
V4261          : -0.003550
V4262          : 0.000595
V4263          : -0.005076
V4264          : -0.002971
V4266          : 0.000829
V4267          : 0.005668
V4268          : 0.000000
V4270          : -0.006557
V4271          : 0.001859
V4273          : -0.003110
V4276          : -0.003060
V4277          : 0.004308
V4278          : -0.003170
V4279          : -0.008821
V4280          : 0.005215
V4281          : 0.003446
V4282          : -0.004327
V4284          : -0.003710
V4285          : 0.000000
V4286          : 0.002456
V4288          : -0.002970
V4291          : -0.005472
V4292          : -0.002565
V4293          : -0.001947
V4294          : -0.004458
V4295          : 0.004881
V4297          : 0.005769
V4298          : 0.000000
V4299          : 0.002758
V4300          : 0.002212
V4301          : 0.000000
V4302          : -0.001179
V4303          : 0.004566
V4304          : 0.000436
V4305          : 0.004366
V4306          : -0.003333
V4307          : -0.006880
V4308          : -0.000000
V4309          : 0.005767
V4310          : 0.001667
V4311          : 0.001877
V4312          : -0.002005
V4313          : -0.004085
V4314          : -0.003590
V4315          : 0.001785
V4316          : 0.005342
V4317          : 0.003083
V4318          : -0.000654
V4320          : 0.004896
V4321          : 0.004730
V4322          : 0.005666
V4323          : 0.005825
V4324          : 0.004742
V4326          : 0.000000
V4327          : -0.000000
V4328          : 0.001656
V4329          : 0.005816
V4330          : -0.005347
V4331          : 0.003833
V4332          : -0.003676
V4333          : 0.004881
V4334          : -0.000270
V4335          : -0.002331
V4336          : -0.000960
V4337          : 0.002123
V4338          : -0.009166
V4339          : 0.000000
V4340          : 0.000000
V4341          : -0.001624
V4342          : 0.004448
V4343          : -0.006362
V4344          : -0.003062
V4345          : 0.002488
V4346          : -0.000000
V4347          : 0.004376
V4348          : 0.001189
V4349          : -0.007202
V4350          : 0.005081
V4351          : 0.004568
V4352          : 0.003547
V4353          : -0.000000
V4354          : 0.004524
V4355          : 0.000000
V4356          : -0.003717
V4357          : -0.005041
V4358          : 0.000491
V4359          : 0.002415
V4363          : 0.001807
V4364          : 0.000343
V4366          : 0.002670
V4367          : -0.003744
V4370          : -0.002240
V4371          : 0.000977
V4372          : -0.002675
V4373          : 0.004648
V4375          : -0.000489
V4376          : 0.004812
V4377          : -0.002208
V4378          : -0.000357
V4379          : -0.000000
V4380          : 0.006570
V4381          : 0.002376
V4382          : -0.000000
V4384          : -0.003739
V4385          : 0.001785
V4386          : -0.002535
V4387          : 0.002585
V4388          : -0.002417
V4389          : 0.003300
V4390          : -0.000773
V4391          : -0.005149
V4392          : 0.001269
V4393          : -0.005892
V4395          : 0.003623
V4396          : -0.003513
V4397          : -0.003528
V4398          : 0.004071
V4401          : 0.004902
V4403          : 0.003719
V4405          : -0.002158
V4406          : 0.002849
V4407          : -0.001054
V4408          : 0.004808
V4409          : 0.005285
V4410          : -0.004280
V4411          : -0.008627
V4412          : 0.004434
V4414          : 0.000159
V4415          : 0.000348
V4416          : -0.003702
V4417          : -0.001623
V4418          : 0.004844
V4419          : -0.004000
V4421          : -0.000942
V4422          : 0.005195
V4425          : 0.002754
V4426          : 0.005745
V4427          : 0.000000
V4428          : -0.000000
V4429          : 0.004832
V4430          : 0.004444
V4431          : -0.006387
V4432          : 0.005178
V4433          : 0.004003
V4434          : -0.000711
V4435          : 0.002621
V4436          : 0.001092
V4437          : 0.000981
V4438          : -0.004691
V4439          : 0.003643
V4440          : -0.003500
V4441          : 0.002311
V4443          : -0.004786
V4444          : -0.000000
V4445          : 0.004690
V4447          : 0.003949
V4448          : 0.003141
V4449          : -0.004086
V4450          : -0.003017
V4451          : 0.000000
V4452          : -0.002873
V4453          : -0.000000
V4454          : -0.000770
V4455          : -0.000406
V4456          : -0.006425
V4457          : 0.002556
V4458          : 0.006164
V4459          : -0.003304
V4460          : 0.004344
V4461          : -0.003424
V4462          : -0.000000
V4463          : 0.004955
V4464          : -0.003826
V4465          : -0.003267
V4466          : -0.000754
V4467          : 0.004577
V4470          : 0.005586
V4471          : -0.004362
V4472          : 0.004016
V4474          : 0.002658
V4475          : -0.003480
V4476          : 0.004454
V4477          : 0.000233
V4478          : 0.003822
V4479          : 0.005082
V4480          : 0.003650
V4481          : -0.004312
V4482          : -0.002213
V4483          : 0.001887
V4484          : -0.000000
V4485          : -0.003273
V4486          : 0.005243
V4487          : 0.005814
V4488          : -0.000000
V4490          : 0.002790
V4491          : 0.004516
V4492          : 0.005574
V4493          : 0.002409
V4496          : 0.003362
V4497          : 0.000000
V4498          : 0.002451
V4499          : 0.001360
V4500          : 0.005592
V4501          : 0.004927
V4502          : -0.002255
V4503          : -0.006840
V4504          : -0.002011
V4505          : -0.000722
V4506          : -0.007268
V4507          : -0.003333
V4508          : 0.002830
V4509          : -0.006328
V4510          : -0.001921
V4511          : 0.000311
V4512          : 0.001723
V4514          : 0.004434
V4515          : 0.001843
V4517          : -0.000000
V4519          : 0.000200
V4520          : 0.004569
V4521          : 0.004861
V4522          : 0.000000
V4525          : 0.005111
V4528          : 0.000590
V4529          : -0.002997
V4530          : 0.004436
V4533          : 0.005117
V4534          : 0.003844
V4535          : 0.000572
V4537          : 0.001061
V4539          : -0.000933
V4540          : 0.000000
V4541          : 0.004623
V4542          : 0.003761
V4545          : 0.004988
V4548          : 0.001202
V4549          : 0.005274
V4551          : 0.001195
V4552          : 0.001506
V4553          : -0.007039
V4554          : -0.004201
V4555          : -0.001191
V4558          : 0.000000
V4559          : 0.002593
V4560          : -0.000315
V4561          : 0.000000
V4562          : 0.003739
V4564          : 0.003730
V4565          : 0.005335
V4566          : 0.004431
V4567          : 0.004826
V4569          : -0.006609
V4570          : -0.003234
V4571          : -0.002111
V4572          : -0.000000
V4573          : -0.000000
V4575          : 0.003806
V4576          : -0.005389
V4577          : -0.010680
V4578          : 0.004924
V4579          : 0.004074
V4580          : -0.003118
V4581          : 0.002131
V4582          : 0.004897
V4584          : 0.004036
V4585          : 0.005149
V4586          : -0.002731
V4587          : -0.001413
V4588          : 0.004315
V4589          : 0.004631
V4590          : -0.001206
V4591          : 0.003252
V4592          : -0.004514
V4593          : -0.000000
V4594          : -0.003705
V4595          : 0.001187
V4596          : 0.005309
V4598          : 0.003773
V4599          : -0.005644
V4600          : 0.002900
V4601          : -0.001239
V4602          : 0.003320
V4603          : 0.000000
V4604          : 0.002898
V4605          : 0.003778
V4606          : 0.002926
V4607          : -0.001062
V4609          : 0.004523
V4610          : 0.004645
V4611          : 0.005094
V4612          : -0.000265
V4613          : -0.000778
V4616          : 0.004462
V4620          : -0.000000
V4622          : -0.001091
V4624          : 0.005113
V4625          : 0.001079
V4627          : -0.002201
V4628          : 0.004310
V4629          : 0.004646
V4630          : 0.000000
V4631          : 0.005302
V4632          : 0.000000
V4635          : 0.005069
V4636          : -0.000000
V4637          : 0.001482
V4638          : 0.000000
V4641          : 0.003008
V4642          : -0.002116
V4644          : 0.005176
V4645          : -0.007197
V4646          : 0.004235
V4647          : 0.006058
V4648          : -0.007625
V4649          : -0.000000
V4650          : 0.004806
V4651          : -0.003304
V4652          : 0.004127
V4653          : 0.000600
V4655          : 0.003124
V4656          : -0.000261
V4657          : 0.004212
V4658          : 0.003785
V4659          : -0.000000
V4660          : 0.004949
V4661          : -0.000000
V4662          : 0.002326
V4663          : 0.005262
V4664          : -0.004255
V4666          : 0.005065
V4667          : 0.005780
V4668          : -0.001711
V4670          : -0.000000
V4671          : 0.004535
V4672          : -0.007813
V4673          : 0.000000
V4674          : -0.004121
V4675          : -0.004947
V4677          : 0.002787
V4678          : 0.005167
V4680          : -0.003001
V4681          : 0.004868
V4682          : 0.002591
V4683          : 0.005296
V4684          : -0.000589
V4685          : 0.004695
V4686          : 0.000000
V4687          : -0.005023
V4688          : -0.001018
V4689          : 0.003630
V4690          : -0.003991
V4692          : 0.003551
V4693          : -0.005421
V4694          : 0.000000
V4695          : -0.008237
V4696          : -0.005807
V4697          : 0.002963
V4698          : -0.000000
V4699          : -0.000284
V4701          : -0.004799
V4703          : 0.000627
V4704          : 0.004454
V4707          : 0.001759
V4710          : 0.000000
V4711          : 0.004578
V4712          : -0.000000
V4713          : -0.005917
V4715          : 0.005916
V4717          : 0.001695
V4718          : 0.004915
V4719          : -0.000000
V4720          : 0.005453
V4721          : -0.000000
V4723          : 0.000065
V4724          : -0.002571
V4725          : 0.004596
V4726          : 0.003964
V4727          : 0.005230
V4728          : -0.002484
V4729          : 0.002018
V4730          : 0.001249
V4732          : -0.002732
V4733          : -0.003552
V4736          : 0.003877
V4737          : 0.000000
V4739          : 0.003830
V4740          : -0.001749
V4741          : 0.004406
V4742          : 0.000023
V4743          : 0.004556
V4744          : 0.002462
V4745          : -0.001035
V4747          : 0.005288
V4748          : 0.003095
V4749          : 0.005182
V4750          : 0.003531
V4751          : -0.000000
V4752          : 0.002096
V4753          : -0.003324
V4755          : 0.004265
V4756          : 0.004418
V4757          : 0.004302
