custom_lambda_0.0207 Coefficients
==================================================
Bias Term      : -0.005382
V3188          : 0.006367
V3189          : 0.005979
V3190          : -0.005008
V3192          : -0.007113
V3193          : 0.002983
V3195          : 0.003937
V3196          : -0.004309
V3197          : -0.009059
V3198          : -0.005321
V3199          : 0.001431
V3200          : 0.004806
V3201          : -0.000724
V3203          : -0.005721
V3204          : 0.004379
V3205          : -0.003703
V3206          : -0.000803
V3207          : -0.003821
V3208          : 0.000000
V3209          : 0.005552
V3210          : -0.005194
V3211          : -0.003993
V3212          : 0.005460
V3215          : -0.001899
V3217          : -0.007537
V3218          : -0.004237
V3219          : 0.005935
V3221          : 0.000000
V3222          : -0.002427
V3223          : 0.003972
V3224          : -0.006212
V3226          : 0.004790
V3227          : 0.005017
V3229          : 0.005553
V3230          : -0.001829
V3231          : -0.002081
V3232          : -0.002775
V3234          : -0.003500
V3235          : 0.000318
V3236          : -0.001534
V3237          : 0.005296
V3238          : 0.000000
V3239          : -0.005079
V3240          : -0.004376
V3245          : 0.004415
V3246          : 0.004849
V3248          : -0.006109
V3250          : 0.002705
V3251          : 0.005212
V3252          : 0.005256
V3253          : 0.004520
V3254          : -0.004121
V3255          : 0.002852
V3256          : -0.002585
V3257          : -0.001647
V3258          : 0.004929
V3259          : 0.007293
V3260          : 0.004982
V3262          : 0.000000
V3263          : 0.006530
V3264          : 0.002008
V3265          : -0.006730
V3267          : 0.003030
V3268          : 0.004636
V3272          : 0.001803
V3273          : -0.004219
V3274          : 0.004443
V3276          : -0.000156
V3277          : -0.000000
V3279          : 0.005785
V3280          : 0.005022
V3281          : 0.005477
V3285          : -0.002654
V3286          : -0.001087
V3287          : -0.001801
V3288          : -0.002301
V3289          : -0.005698
V3290          : -0.004646
V3291          : -0.000443
V3292          : 0.005291
V3293          : -0.005857
V3294          : -0.003957
V3295          : 0.005568
V3297          : 0.005738
V3299          : -0.002904
V3301          : -0.001445
V3302          : -0.002477
V3303          : -0.000000
V3304          : 0.006504
V3305          : -0.003324
V3306          : 0.006877
V3307          : -0.005300
V3308          : -0.002165
V3309          : 0.005698
V3310          : -0.002168
V3312          : -0.001959
V3313          : -0.005704
V3314          : 0.002011
V3316          : -0.003076
V3317          : 0.007077
V3318          : 0.001325
V3319          : -0.009785
V3320          : -0.004964
V3322          : 0.005681
V3323          : 0.005282
V3325          : 0.005936
V3326          : -0.003800
V3327          : 0.006566
V3328          : 0.002138
V3329          : -0.004475
V3330          : -0.000000
V3331          : 0.003631
V3332          : 0.005444
V3333          : 0.005619
V3335          : -0.003545
V3336          : -0.005162
V3337          : -0.001315
V3338          : -0.002592
V3341          : -0.006499
V3342          : -0.001868
V3343          : 0.006187
V3346          : -0.001997
V3348          : 0.005993
V3349          : 0.004394
V3350          : 0.000000
V3351          : -0.004036
V3352          : 0.004716
V3353          : 0.005121
V3354          : 0.005465
V3355          : 0.004717
V3356          : 0.004311
V3357          : 0.005201
V3358          : 0.003047
V3359          : -0.004494
V3360          : 0.001485
V3361          : -0.006407
V3362          : -0.004412
V3363          : -0.001526
V3364          : -0.002659
V3365          : -0.003139
V3366          : -0.013194
V3367          : 0.005098
V3368          : 0.000000
V3369          : -0.004686
V3370          : -0.005998
V3371          : 0.005946
V3372          : -0.005817
V3374          : -0.003414
V3375          : 0.006097
V3376          : -0.004058
V3377          : -0.005685
V3379          : -0.001814
V3380          : 0.005335
V3381          : -0.003659
V3382          : 0.005659
V3383          : -0.008391
V3384          : -0.003594
V3385          : -0.005702
V3386          : 0.002901
V3387          : -0.004115
V3388          : 0.003806
V3389          : -0.000000
V3390          : -0.004572
V3391          : 0.002585
V3392          : -0.005588
V3394          : -0.003335
V3395          : 0.005063
V3396          : -0.004358
V3397          : -0.010068
V3398          : -0.001875
V3399          : 0.005683
V3401          : -0.004599
V3403          : -0.002373
V3404          : -0.004202
V3405          : 0.004000
V3406          : -0.003848
V3407          : 0.004657
V3408          : -0.001599
V3410          : -0.010179
V3411          : -0.005963
V3412          : 0.003709
V3413          : 0.002821
V3414          : 0.005203
V3415          : -0.002495
V3416          : 0.005769
V3417          : 0.004158
V3418          : -0.003235
V3419          : -0.000000
V3420          : 0.003562
V3421          : -0.000000
V3422          : 0.005500
V3423          : -0.001357
V3424          : 0.006423
V3425          : -0.000929
V3426          : 0.002870
V3427          : 0.005255
V3428          : 0.004705
V3429          : -0.005544
V3430          : 0.000378
V3431          : 0.003167
V3432          : 0.004625
V3433          : -0.002157
V3436          : -0.005773
V3438          : -0.003289
V3439          : 0.001587
V3440          : -0.003940
V3441          : -0.004869
V3442          : 0.005044
V3443          : -0.004840
V3444          : -0.005877
V3445          : -0.000352
V3446          : 0.004462
V3447          : 0.005863
V3449          : 0.001569
V3450          : -0.004286
V3451          : -0.004442
V3453          : 0.005303
V3455          : 0.005161
V3456          : -0.005297
V3459          : 0.005631
V3460          : 0.004901
V3461          : 0.005621
V3462          : 0.002704
V3463          : 0.001319
V3464          : -0.000247
V3465          : -0.007073
V3466          : -0.003846
V3467          : -0.000910
V3470          : -0.000305
V3471          : -0.000000
V3472          : 0.003050
V3473          : 0.004114
V3475          : -0.003169
V3476          : 0.006234
V3477          : -0.008312
V3478          : -0.005300
V3479          : -0.004322
V3480          : 0.002899
V3481          : -0.006640
V3482          : -0.008952
V3483          : 0.004689
V3484          : -0.000000
V3485          : 0.000639
V3486          : 0.005516
V3487          : 0.004606
V3488          : 0.001318
V3489          : 0.001689
V3490          : -0.002991
V3491          : 0.005139
V3492          : 0.005817
V3493          : 0.002028
V3494          : -0.004356
V3496          : 0.004544
V3497          : 0.005875
V3498          : -0.006858
V3499          : -0.004551
V3500          : -0.004728
V3501          : -0.003904
V3502          : 0.005267
V3503          : 0.004172
V3504          : -0.010294
V3507          : 0.000000
V3509          : -0.000271
V3510          : 0.004821
V3511          : 0.003182
V3512          : 0.001418
V3513          : 0.004328
V3515          : 0.005676
V3516          : 0.006057
V3517          : 0.005987
V3518          : -0.001831
V3519          : 0.005961
V3520          : -0.003788
V3521          : -0.003880
V3522          : 0.004250
V3523          : -0.001785
V3525          : -0.003414
V3526          : 0.005484
V3527          : 0.002726
V3529          : 0.005710
V3530          : -0.006303
V3531          : -0.004799
V3532          : -0.000336
V3533          : 0.000629
V3534          : 0.005505
V3535          : -0.005309
V3536          : -0.002622
V3539          : -0.001404
V3540          : -0.002024
V3541          : -0.001151
V3542          : -0.004393
V3543          : -0.003805
V3544          : -0.000281
V3545          : 0.004552
V3548          : -0.005097
V3549          : 0.005202
V3550          : -0.005042
V3551          : 0.005619
V3552          : 0.000230
V3553          : 0.005469
V3555          : 0.003129
V3556          : 0.004870
V3560          : 0.000579
V3561          : 0.000441
V3562          : -0.003373
V3563          : 0.006087
V3564          : 0.000796
V3565          : 0.005704
V3566          : 0.001118
V3567          : 0.005301
V3568          : -0.007296
V3571          : -0.002167
V3572          : -0.006799
V3573          : 0.006689
V3574          : -0.002206
V3576          : 0.005320
V3577          : 0.003960
V3578          : -0.006632
V3580          : 0.005271
V3583          : -0.005542
V3584          : 0.001901
V3585          : 0.003579
V3586          : -0.002400
V3587          : 0.001845
V3588          : 0.006919
V3589          : -0.001393
V3590          : 0.005706
V3591          : 0.006544
V3592          : -0.004403
V3593          : -0.001733
V3594          : -0.004842
V3595          : 0.000304
V3596          : -0.000894
V3597          : -0.005783
V3598          : 0.005232
V3599          : -0.007283
V3601          : 0.006314
V3602          : 0.002646
V3603          : 0.002976
V3604          : -0.007669
V3605          : 0.001006
V3606          : -0.002818
V3609          : -0.001481
V3612          : 0.001875
V3613          : 0.005175
V3614          : 0.003862
V3615          : 0.005496
V3616          : -0.005504
V3617          : 0.006434
V3619          : 0.005831
V3620          : 0.005322
V3621          : -0.002362
V3622          : 0.005420
V3623          : 0.005029
V3624          : 0.005340
V3625          : -0.002719
V3626          : -0.001085
V3627          : 0.005292
V3628          : -0.006092
V3629          : 0.000000
V3630          : -0.002002
V3631          : -0.001712
V3632          : 0.005240
V3633          : 0.005732
V3634          : -0.000000
V3635          : 0.004303
V3636          : -0.003042
V3637          : -0.002875
V3638          : -0.010494
V3639          : -0.003685
V3640          : -0.009643
V3641          : 0.005024
V3642          : -0.002473
V3643          : -0.008698
V3644          : 0.004933
V3645          : -0.000858
V3646          : -0.004232
V3648          : 0.003727
V3649          : 0.005184
V3650          : 0.000146
V3651          : 0.005821
V3652          : 0.002045
V3653          : 0.003242
V3654          : 0.000000
V3655          : 0.004491
V3658          : -0.000000
V3659          : 0.001709
V3660          : -0.006845
V3661          : -0.005581
V3662          : -0.005001
V3663          : -0.005092
V3664          : -0.002107
V3666          : 0.004044
V3667          : 0.004711
V3668          : 0.002263
V3670          : -0.000000
V3671          : 0.005826
V3672          : -0.008767
V3676          : 0.005786
V3678          : -0.005480
V3679          : 0.005403
V3682          : 0.004097
V3683          : 0.001834
V3684          : -0.004786
V3685          : -0.006916
V3686          : 0.002775
V3688          : -0.007972
V3690          : 0.003634
V3691          : 0.002859
V3693          : -0.002459
V3694          : 0.006145
V3695          : 0.005107
V3696          : -0.004860
V3697          : -0.002936
V3698          : -0.000070
V3699          : -0.006229
V3700          : -0.005743
V3701          : -0.002421
V3702          : -0.004690
V3703          : 0.004287
V3704          : 0.003784
V3705          : 0.004227
V3708          : -0.003818
V3709          : -0.005386
V3710          : -0.001869
V3711          : 0.008102
V3712          : 0.005557
V3713          : -0.000530
V3715          : 0.004547
V3717          : -0.002654
V3718          : -0.006541
V3719          : -0.003303
V3720          : 0.006456
V3721          : 0.005566
V3722          : -0.007472
V3723          : 0.002735
V3724          : 0.009141
V3725          : -0.002125
V3726          : 0.003508
V3728          : -0.000000
V3730          : -0.005678
V3731          : 0.001489
V3732          : -0.003627
V3733          : 0.001750
V3734          : 0.003452
V3735          : 0.006713
V3736          : -0.007856
V3737          : -0.000165
V3738          : -0.000222
V3739          : -0.001458
V3740          : 0.001937
V3741          : 0.004419
V3742          : 0.002170
V3743          : 0.001857
V3746          : -0.001829
V3748          : 0.005086
V3749          : 0.004851
V3750          : 0.006162
V3751          : 0.005791
V3754          : 0.000000
V3755          : 0.004591
V3756          : 0.006961
V3758          : -0.002445
V3759          : 0.007358
V3760          : 0.002145
V3762          : 0.000000
V3764          : -0.005532
V3765          : -0.004196
V3766          : 0.002766
V3768          : 0.003369
V3769          : 0.000631
V3771          : 0.003202
V3772          : 0.002424
V3774          : -0.000735
V3776          : -0.001392
V3777          : 0.000122
V3779          : -0.000000
V3780          : -0.006662
V3782          : -0.004750
V3783          : 0.003182
V3784          : 0.005986
V3785          : 0.005326
V3786          : -0.003872
V3787          : 0.004363
V3788          : -0.000000
V3790          : 0.005599
V3791          : 0.004808
V3792          : -0.000000
V3793          : 0.004906
V3796          : -0.004562
V3797          : -0.001129
V3798          : -0.009084
V3799          : 0.006098
V3800          : 0.006147
V3803          : -0.003737
V3804          : 0.005053
V3805          : 0.004490
V3806          : 0.006831
V3807          : 0.004316
V3808          : 0.002535
V3809          : 0.000000
V3810          : -0.000000
V3811          : -0.007371
V3814          : -0.002706
V3816          : -0.003273
V3817          : -0.004191
V3818          : -0.003003
V3819          : -0.000952
V3820          : 0.005662
V3821          : -0.007654
V3824          : 0.005563
V3825          : -0.008060
V3826          : 0.000000
V3827          : -0.001812
V3828          : -0.006501
V3829          : -0.002463
V3830          : 0.008974
V3831          : 0.004430
V3832          : -0.001216
V3833          : -0.007327
V3834          : -0.001479
V3835          : 0.004370
V3836          : -0.004885
V3837          : -0.004927
V3838          : 0.006663
V3839          : -0.004220
V3840          : 0.005137
V3841          : -0.004053
V3842          : -0.002250
V3843          : 0.005647
V3844          : -0.005223
V3845          : 0.007423
V3846          : 0.006020
V3847          : -0.004943
V3848          : -0.004320
V3850          : -0.003118
V3851          : 0.004842
V3852          : -0.001804
V3855          : 0.001545
V3856          : -0.005091
V3857          : 0.004291
V3859          : -0.005561
V3860          : 0.007133
V3861          : -0.000674
V3862          : 0.006605
V3863          : -0.004080
V3864          : -0.006800
V3865          : 0.005291
V3866          : -0.001148
V3867          : -0.003448
V3868          : 0.000667
V3869          : 0.006434
V3870          : 0.004759
V3871          : -0.004050
V3872          : -0.003374
V3873          : -0.002931
V3874          : -0.004427
V3875          : -0.005729
V3876          : 0.004852
V3877          : 0.006034
V3878          : 0.005683
V3879          : 0.004380
V3880          : -0.001520
V3882          : -0.003444
V3883          : 0.004857
V3885          : 0.002580
V3886          : 0.005732
V3887          : 0.003096
V3889          : -0.003000
V3890          : 0.001288
V3891          : 0.005626
V3892          : -0.006063
V3893          : -0.003730
V3894          : 0.005426
V3895          : -0.003544
V3896          : 0.004541
V3897          : -0.002808
V3898          : 0.008204
V3899          : -0.001043
V3900          : -0.003805
V3903          : 0.003320
V3904          : 0.000062
V3905          : 0.000000
V3906          : 0.005647
V3907          : -0.008338
V3908          : -0.005449
V3910          : -0.007424
V3911          : -0.002830
V3912          : 0.005356
V3913          : -0.000085
V3914          : 0.005588
V3915          : -0.002791
V3916          : -0.001386
V3917          : -0.001747
V3918          : 0.004792
V3919          : -0.003180
V3920          : 0.004741
V3921          : 0.003746
V3922          : 0.006419
V3923          : 0.000000
V3924          : 0.006250
V3925          : -0.002620
V3926          : -0.007193
V3928          : -0.009638
V3929          : 0.001841
V3931          : -0.000292
V3932          : 0.005185
V3933          : -0.002118
V3934          : -0.002752
V3935          : -0.002135
V3936          : -0.003351
V3937          : -0.001894
V3938          : -0.000000
V3939          : -0.000000
V3940          : -0.003446
V3941          : -0.000617
V3942          : 0.005835
V3943          : 0.005168
V3944          : 0.000412
V3947          : 0.005651
V3949          : 0.004751
V3950          : 0.000322
V3951          : -0.000351
V3954          : -0.005148
V3955          : -0.005653
V3956          : -0.003384
V3957          : -0.004231
V3958          : 0.003627
V3959          : -0.008411
V3960          : 0.000000
V3963          : 0.000000
V3964          : 0.005509
V3965          : -0.002788
V3966          : -0.004687
V3968          : -0.005705
V3969          : -0.009545
V3970          : 0.004043
V3971          : -0.006100
V3972          : 0.005668
V3974          : -0.003510
V3975          : 0.006004
V3976          : -0.007175
V3977          : -0.002633
V3978          : 0.004532
V3980          : -0.004122
V3981          : -0.004642
V3984          : -0.002527
V3985          : -0.002535
V3986          : -0.001491
V3987          : 0.005488
V3990          : -0.002017
V3991          : -0.005226
V3992          : 0.003920
V3994          : 0.006726
V3995          : -0.002093
V3996          : 0.003794
V3997          : -0.002304
V3998          : 0.000645
V3999          : 0.000701
V4000          : -0.005310
V4001          : -0.001962
V4002          : 0.002598
V4003          : -0.003757
V4004          : -0.008544
V4005          : 0.002682
V4006          : -0.000937
V4007          : 0.001448
V4008          : -0.002418
V4009          : -0.000489
V4010          : 0.005558
V4011          : 0.000000
V4013          : -0.000000
V4015          : 0.000684
V4016          : 0.000000
V4017          : 0.004831
V4020          : -0.003866
V4022          : -0.000850
V4023          : 0.004822
V4025          : 0.000769
V4026          : -0.002686
V4028          : -0.000000
V4029          : -0.004114
V4030          : 0.005516
V4031          : 0.000960
V4032          : -0.005041
V4033          : 0.000000
V4034          : -0.002399
V4035          : -0.002199
V4036          : 0.004082
V4037          : 0.005214
V4038          : 0.002117
V4040          : -0.002220
V4041          : -0.005001
V4042          : -0.002802
V4044          : 0.005013
V4045          : 0.005458
V4047          : -0.003477
V4048          : -0.001785
V4049          : -0.003207
V4050          : -0.000249
V4052          : 0.005841
V4053          : -0.003436
V4054          : 0.003433
V4055          : 0.003768
V4056          : -0.005027
V4057          : 0.005431
V4059          : -0.000000
V4062          : -0.002582
V4063          : -0.000663
V4064          : -0.005194
V4066          : -0.008094
V4067          : 0.003738
V4068          : -0.001327
V4070          : 0.001169
V4071          : 0.002075
V4072          : 0.003557
V4075          : 0.003026
V4076          : -0.001436
V4077          : 0.002972
V4078          : -0.000571
V4079          : -0.005273
V4080          : -0.000382
V4082          : -0.002517
V4083          : 0.005492
V4085          : 0.002589
V4086          : -0.000000
V4088          : 0.005771
V4089          : 0.002366
V4090          : 0.003271
V4091          : 0.000084
V4092          : 0.005649
V4093          : -0.002872
V4094          : -0.005300
V4095          : 0.003616
V4097          : -0.003400
V4098          : -0.003619
V4100          : -0.002169
V4102          : 0.005516
V4103          : -0.002974
V4104          : -0.000491
V4105          : -0.002331
V4106          : 0.000147
V4107          : -0.002040
V4108          : -0.002257
V4109          : -0.005656
V4110          : -0.003615
V4111          : 0.005490
V4112          : 0.000000
V4113          : -0.004927
V4114          : -0.001237
V4115          : 0.006433
V4116          : 0.005356
V4117          : -0.003311
V4118          : 0.005411
V4120          : -0.003754
V4121          : 0.003782
V4123          : -0.005695
V4125          : -0.007759
V4127          : -0.007674
V4128          : -0.000187
V4129          : -0.006661
V4130          : -0.005143
V4132          : 0.005166
V4133          : -0.003378
V4135          : -0.004224
V4136          : -0.010837
V4137          : 0.005093
V4138          : 0.005651
V4140          : 0.006655
V4141          : -0.003691
V4142          : -0.005678
V4143          : 0.000678
V4144          : 0.006011
V4145          : -0.001868
V4146          : -0.004203
V4147          : -0.001694
V4149          : -0.004235
V4150          : -0.004109
V4151          : 0.005365
V4152          : -0.005437
V4154          : 0.002825
V4155          : 0.000354
V4156          : 0.005033
V4157          : 0.005268
V4158          : 0.005531
V4159          : 0.004136
V4160          : -0.006422
V4161          : 0.000000
V4162          : 0.002992
V4163          : 0.005270
V4164          : -0.004677
V4166          : -0.002778
V4168          : 0.004601
V4169          : -0.004356
V4170          : -0.001801
V4171          : -0.001385
V4172          : 0.005671
V4173          : 0.005598
V4174          : 0.000000
V4175          : 0.005182
V4176          : -0.004116
V4178          : -0.006930
V4179          : 0.005250
V4180          : 0.000000
V4181          : 0.005889
V4182          : 0.005177
V4183          : 0.003439
V4184          : -0.005353
V4186          : -0.005939
V4187          : 0.007239
V4188          : -0.004629
V4189          : -0.001287
V4190          : -0.004731
V4193          : 0.004926
V4195          : 0.001625
V4198          : -0.010084
V4199          : 0.005888
V4200          : 0.001795
V4201          : 0.006334
V4203          : -0.002781
V4204          : -0.005094
V4205          : -0.001828
V4206          : -0.010671
V4208          : 0.006180
V4209          : 0.003062
V4211          : 0.002039
V4213          : -0.004629
V4214          : 0.006430
V4215          : 0.006052
V4216          : -0.000915
V4218          : -0.000356
V4219          : -0.000999
V4220          : -0.007201
V4222          : -0.001488
V4223          : -0.003946
V4224          : -0.006117
V4225          : 0.006136
V4226          : 0.001970
V4228          : 0.000584
V4229          : -0.002008
V4232          : 0.005559
V4233          : -0.002118
V4234          : 0.000000
V4235          : -0.002791
V4236          : -0.007021
V4237          : 0.005257
V4238          : -0.008003
V4239          : -0.005120
V4241          : 0.005169
V4242          : 0.000789
V4243          : 0.003613
V4244          : 0.000976
V4245          : -0.002802
V4246          : -0.001920
V4247          : -0.003141
V4248          : 0.004037
V4249          : -0.004014
V4250          : 0.005688
V4251          : 0.004880
V4252          : 0.005526
V4253          : -0.002227
V4254          : 0.001539
V4255          : 0.003477
V4256          : -0.006477
V4257          : -0.003867
V4258          : -0.000795
V4259          : 0.005999
V4260          : 0.000199
V4261          : -0.003956
V4262          : 0.001909
V4263          : -0.006333
V4264          : -0.003159
V4266          : 0.001877
V4267          : 0.006178
V4268          : 0.001360
V4270          : -0.007315
V4271          : 0.002418
V4273          : -0.003330
V4276          : -0.005656
V4277          : 0.005561
V4278          : -0.004983
V4279          : -0.011080
V4280          : 0.005784
V4281          : 0.004184
V4282          : -0.007075
V4284          : -0.004117
V4285          : 0.000000
V4286          : 0.003293
V4288          : -0.003506
V4291          : -0.006046
V4292          : -0.002687
V4293          : -0.002233
V4294          : -0.005389
V4295          : 0.005695
V4297          : 0.006293
V4298          : 0.000215
V4299          : 0.004780
V4300          : 0.003170
V4301          : 0.000000
V4302          : -0.002113
V4303          : 0.005140
V4304          : 0.002203
V4305          : 0.005252
V4306          : -0.003692
V4307          : -0.007601
V4308          : -0.000119
V4309          : 0.006513
V4310          : 0.002167
V4311          : 0.002485
V4312          : -0.002075
V4313          : -0.004301
V4314          : -0.003973
V4315          : 0.003014
V4316          : 0.006158
V4317          : 0.003698
V4318          : -0.002069
V4320          : 0.005484
V4321          : 0.005747
V4322          : 0.006309
V4323          : 0.006947
V4324          : 0.005338
V4326          : 0.001235
V4327          : -0.000239
V4328          : 0.002155
V4329          : 0.006479
V4330          : -0.005898
V4331          : 0.005146
V4332          : -0.004584
V4333          : 0.005781
V4334          : -0.000482
V4335          : -0.002394
V4336          : -0.001201
V4337          : 0.002985
V4338          : -0.011055
V4339          : 0.001237
V4340          : 0.000000
V4341          : -0.002420
V4342          : 0.005600
V4343          : -0.007273
V4344          : -0.003248
V4345          : 0.003615
V4346          : -0.006902
V4347          : 0.005057
V4348          : 0.002024
V4349          : -0.009747
V4350          : 0.005560
V4351          : 0.005283
V4352          : 0.004807
V4353          : -0.000000
V4354          : 0.005056
V4355          : 0.000000
V4356          : -0.004000
V4357          : -0.005561
V4358          : 0.001085
V4359          : 0.004373
V4363          : 0.002700
V4364          : 0.002116
V4366          : 0.003443
V4367          : -0.004251
V4370          : -0.002467
V4371          : 0.001950
V4372          : -0.002894
V4373          : 0.005365
V4375          : -0.002115
V4376          : 0.005442
V4377          : -0.002976
V4378          : -0.000602
V4379          : -0.001583
V4380          : 0.007628
V4381          : 0.003951
V4382          : -0.000000
V4384          : -0.003966
V4385          : 0.002773
V4386          : -0.003387
V4387          : 0.003492
V4388          : -0.003859
V4389          : 0.004603
V4390          : -0.001115
V4391          : -0.005559
V4392          : 0.003230
V4393          : -0.006470
V4395          : 0.004140
V4396          : -0.003741
V4397          : -0.003687
V4398          : 0.005070
V4401          : 0.005378
V4403          : 0.004305
V4405          : -0.002252
V4406          : 0.004985
V4407          : -0.001251
V4408          : 0.005698
V4409          : 0.005755
V4410          : -0.004551
V4411          : -0.010024
V4412          : 0.005139
V4414          : 0.001260
V4415          : 0.001583
V4416          : -0.003963
V4417          : -0.001914
V4418          : 0.005549
V4419          : -0.004518
V4421          : -0.001178
V4422          : 0.005707
V4425          : 0.003759
V4426          : 0.006288
V4427          : 0.000000
V4428          : -0.000200
V4429          : 0.005414
V4430          : 0.004960
V4431          : -0.008173
V4432          : 0.006513
V4433          : 0.004991
V4434          : -0.001065
V4435          : 0.004250
V4436          : 0.002145
V4437          : 0.001797
V4438          : -0.007072
V4439          : 0.004703
V4440          : -0.004041
V4441          : 0.003056
V4443          : -0.005249
V4444          : -0.000164
V4445          : 0.005419
V4447          : 0.004569
V4448          : 0.003547
V4449          : -0.004367
V4450          : -0.003326
V4451          : 0.000407
V4452          : -0.003017
V4453          : -0.000710
V4454          : -0.001685
V4455          : -0.001275
V4456          : -0.007599
V4457          : 0.004354
V4458          : 0.007493
V4459          : -0.003848
V4460          : 0.005712
V4461          : -0.003770
V4462          : -0.000432
V4463          : 0.005665
V4464          : -0.004361
V4465          : -0.003695
V4466          : -0.001343
V4467          : 0.005065
V4470          : 0.006089
V4471          : -0.004773
V4472          : 0.004697
V4474          : 0.003369
V4475          : -0.004932
V4476          : 0.005016
V4477          : 0.000588
V4478          : 0.004384
V4479          : 0.005592
V4480          : 0.004382
V4481          : -0.005437
V4482          : -0.002411
V4483          : 0.002587
V4484          : -0.000159
V4485          : -0.004277
V4486          : 0.005759
V4487          : 0.006320
V4488          : -0.000000
V4490          : 0.003387
V4491          : 0.006214
V4492          : 0.006083
V4493          : 0.003040
V4496          : 0.004417
V4497          : 0.000000
V4498          : 0.002869
V4499          : 0.002060
V4500          : 0.009941
V4501          : 0.005857
V4502          : -0.002756
V4503          : -0.007755
V4504          : -0.002507
V4505          : -0.001330
V4506          : -0.010667
V4507          : -0.003496
V4508          : 0.003680
V4509          : -0.007051
V4510          : -0.002202
V4511          : 0.000963
V4512          : 0.002620
V4514          : 0.005051
V4515          : 0.002599
V4517          : -0.000000
V4519          : 0.001387
V4520          : 0.005310
V4521          : 0.005508
V4522          : 0.000699
V4525          : 0.005810
V4528          : 0.001237
V4529          : -0.003174
V4530          : 0.005101
V4533          : 0.005799
V4534          : 0.004406
V4535          : 0.001527
V4537          : 0.001792
V4539          : -0.001212
V4540          : 0.000306
V4541          : 0.005164
V4542          : 0.004511
V4545          : 0.005498
V4548          : 0.002252
V4549          : 0.005747
V4551          : 0.002268
V4552          : 0.002120
V4553          : -0.008773
V4554          : -0.004930
V4555          : -0.001889
V4558          : 0.000000
V4559          : 0.003566
V4560          : -0.001193
V4561          : 0.001058
V4562          : 0.004539
V4564          : 0.004294
V4565          : 0.005851
V4566          : 0.005165
V4567          : 0.005364
V4569          : -0.009322
V4570          : -0.003407
V4571          : -0.002428
V4572          : -0.001459
V4573          : -0.000269
V4575          : 0.004582
V4576          : -0.006840
V4577          : -0.013650
V4578          : 0.005553
V4579          : 0.004906
V4580          : -0.004330
V4581          : 0.003803
V4582          : 0.005368
V4584          : 0.004636
V4585          : 0.005776
V4586          : -0.003955
V4587          : -0.001487
V4588          : 0.005592
V4589          : 0.005182
V4590          : -0.002027
V4591          : 0.004017
V4592          : -0.005298
V4593          : -0.000020
V4594          : -0.004394
V4595          : 0.002385
V4596          : 0.005783
V4598          : 0.004747
V4599          : -0.006523
V4600          : 0.003575
V4601          : -0.002021
V4602          : 0.004537
V4603          : 0.000000
V4604          : 0.003810
V4605          : 0.004477
V4606          : 0.003825
V4607          : -0.002267
V4609          : 0.005212
V4610          : 0.005377
V4611          : 0.005565
V4612          : -0.001331
V4613          : -0.001321
V4616          : 0.008153
V4620          : -0.000000
V4622          : -0.001651
V4624          : 0.005602
V4625          : 0.001820
V4627          : -0.002670
V4628          : 0.004917
V4629          : 0.005220
V4630          : 0.000000
V4631          : 0.005888
V4632          : 0.000226
V4635          : 0.005551
V4636          : -0.000921
V4637          : 0.002333
V4638          : 0.000000
V4641          : 0.004154
V4642          : -0.002177
V4644          : 0.005632
V4645          : -0.009100
V4646          : 0.004891
V4647          : 0.007676
V4648          : -0.008743
V4649          : -0.000621
V4650          : 0.005283
V4651          : -0.005176
V4652          : 0.005015
V4653          : 0.001576
V4655          : 0.004099
V4656          : -0.000862
V4657          : 0.004890
V4658          : 0.004456
V4659          : -0.000388
V4660          : 0.005429
V4661          : -0.000714
V4662          : 0.003283
V4663          : 0.005736
V4664          : -0.004571
V4666          : 0.005652
V4667          : 0.006337
V4668          : -0.002299
V4670          : -0.000041
V4671          : 0.005132
V4672          : -0.008906
V4673          : 0.000989
V4674          : -0.004402
V4675          : -0.005550
V4677          : 0.003520
V4678          : 0.005858
V4680          : -0.003549
V4681          : 0.006145
V4682          : 0.003451
V4683          : 0.005746
V4684          : -0.001350
V4685          : 0.005328
V4686          : 0.000636
V4687          : -0.005665
V4688          : -0.002189
V4689          : 0.004431
V4690          : -0.004235
V4692          : 0.004317
V4693          : -0.005972
V4694          : 0.000126
V4695          : -0.010380
V4696          : -0.006966
V4697          : 0.003853
V4698          : -0.000000
V4699          : -0.001508
V4701          : -0.005045
V4703          : 0.001468
V4704          : 0.005094
V4707          : 0.003398
V4710          : 0.000000
V4711          : 0.005231
V4712          : -0.000221
V4713          : -0.007121
V4715          : 0.006872
V4717          : 0.002376
V4718          : 0.005537
V4719          : -0.002559
V4720          : 0.006002
V4721          : -0.000640
V4723          : 0.002136
V4724          : -0.004327
V4725          : 0.005264
V4726          : 0.004963
V4727          : 0.005694
V4728          : -0.002625
V4729          : 0.002993
V4730          : 0.002121
V4732          : -0.002945
V4733          : -0.003740
V4736          : 0.004578
V4737          : 0.000572
V4739          : 0.004387
V4740          : -0.002753
V4741          : 0.005462
V4742          : 0.001266
V4743          : 0.005260
V4744          : 0.003882
V4745          : -0.001525
V4747          : 0.005843
V4748          : 0.003796
V4749          : 0.005701
V4750          : 0.004218
V4751          : -0.000048
V4752          : 0.002492
V4753          : -0.003837
V4755          : 0.004939
V4756          : 0.005145
V4757          : 0.004862
