custom_lambda_0.0336 Coefficients
==================================================
Bias Term      : -0.005223
V3188          : 0.005837
V3189          : 0.005794
V3190          : -0.004507
V3192          : -0.006390
V3193          : 0.002771
V3195          : 0.003366
V3196          : -0.003797
V3197          : -0.008525
V3198          : -0.005128
V3199          : 0.001041
V3200          : 0.004620
V3201          : -0.000472
V3203          : -0.005140
V3204          : 0.003928
V3205          : -0.003222
V3206          : -0.000275
V3207          : -0.003735
V3208          : 0.000000
V3209          : 0.005358
V3210          : -0.005037
V3211          : -0.003921
V3212          : 0.005248
V3215          : -0.001872
V3217          : -0.007215
V3218          : -0.004019
V3219          : 0.005561
V3221          : 0.000000
V3222          : -0.002395
V3223          : 0.003736
V3224          : -0.005959
V3226          : 0.004563
V3227          : 0.004726
V3229          : 0.005110
V3230          : -0.001581
V3231          : -0.001910
V3232          : -0.002591
V3234          : -0.003383
V3235          : 0.000169
V3236          : -0.001397
V3237          : 0.005110
V3238          : 0.000000
V3239          : -0.004407
V3240          : -0.004257
V3245          : 0.004095
V3246          : 0.004633
V3248          : -0.005632
V3250          : 0.002567
V3251          : 0.005038
V3252          : 0.005064
V3253          : 0.003891
V3254          : -0.003961
V3255          : 0.002414
V3256          : -0.002472
V3257          : -0.001602
V3258          : 0.004676
V3259          : 0.006806
V3260          : 0.004308
V3262          : 0.000000
V3263          : 0.006212
V3264          : 0.001651
V3265          : -0.006113
V3267          : 0.002723
V3268          : 0.004362
V3272          : 0.001466
V3273          : -0.003728
V3274          : 0.004280
V3276          : -0.000000
V3277          : -0.000000
V3279          : 0.005602
V3280          : 0.004799
V3281          : 0.005269
V3285          : -0.002529
V3286          : -0.000833
V3287          : -0.001738
V3288          : -0.002248
V3289          : -0.005531
V3290          : -0.004468
V3291          : -0.000000
V3292          : 0.005042
V3293          : -0.005662
V3294          : -0.003840
V3295          : 0.005347
V3297          : 0.005556
V3299          : -0.002716
V3301          : -0.001246
V3302          : -0.002394
V3303          : -0.000000
V3304          : 0.006077
V3305          : -0.003261
V3306          : 0.006529
V3307          : -0.005090
V3308          : -0.001864
V3309          : 0.005513
V3310          : -0.002132
V3312          : -0.001932
V3313          : -0.005343
V3314          : 0.001742
V3316          : -0.003029
V3317          : 0.006511
V3318          : 0.001106
V3319          : -0.008641
V3320          : -0.004837
V3322          : 0.005147
V3323          : 0.005120
V3325          : 0.005703
V3326          : -0.003703
V3327          : 0.006198
V3328          : 0.001430
V3329          : -0.003680
V3330          : -0.000000
V3331          : 0.003323
V3332          : 0.005204
V3333          : 0.005437
V3335          : -0.003477
V3336          : -0.004968
V3337          : -0.001297
V3338          : -0.001548
V3341          : -0.006203
V3342          : -0.001665
V3343          : 0.005892
V3346          : -0.001934
V3348          : 0.005759
V3349          : 0.003879
V3350          : 0.000000
V3351          : -0.003917
V3352          : 0.004425
V3353          : 0.004866
V3354          : 0.005143
V3355          : 0.004415
V3356          : 0.004026
V3357          : 0.004921
V3358          : 0.002805
V3359          : -0.004391
V3360          : 0.001049
V3361          : -0.006064
V3362          : -0.004260
V3363          : -0.001504
V3364          : -0.002361
V3365          : -0.002800
V3366          : -0.012048
V3367          : 0.004707
V3368          : 0.000000
V3369          : -0.004548
V3370          : -0.005461
V3371          : 0.005754
V3372          : -0.005673
V3374          : -0.003269
V3375          : 0.005821
V3376          : -0.003969
V3377          : -0.005481
V3379          : -0.000000
V3380          : 0.005083
V3381          : -0.003069
V3382          : 0.005481
V3383          : -0.007625
V3384          : -0.003443
V3385          : -0.005527
V3386          : 0.001314
V3387          : -0.003688
V3388          : 0.003539
V3389          : -0.000000
V3390          : -0.004387
V3391          : 0.002386
V3392          : -0.005463
V3394          : -0.003227
V3395          : 0.004792
V3396          : -0.004235
V3397          : -0.009453
V3398          : -0.001765
V3399          : 0.005429
V3401          : -0.004462
V3403          : -0.002339
V3404          : -0.003852
V3405          : 0.003548
V3406          : -0.003749
V3407          : 0.004343
V3408          : -0.001584
V3410          : -0.009242
V3411          : -0.005368
V3412          : 0.003543
V3413          : 0.002622
V3414          : 0.004933
V3415          : -0.002423
V3416          : 0.005532
V3417          : 0.003942
V3418          : -0.003151
V3419          : -0.000000
V3420          : 0.003321
V3421          : -0.000000
V3422          : 0.005326
V3423          : -0.001312
V3424          : 0.006206
V3425          : -0.000323
V3426          : 0.002240
V3427          : 0.005085
V3428          : 0.004460
V3429          : -0.005404
V3430          : 0.000041
V3431          : 0.002912
V3432          : 0.004361
V3433          : -0.002125
V3436          : -0.005564
V3438          : -0.002984
V3439          : 0.001327
V3440          : -0.003788
V3441          : -0.004745
V3442          : 0.004847
V3443          : -0.004127
V3444          : -0.005684
V3445          : -0.000126
V3446          : 0.004174
V3447          : 0.005643
V3449          : 0.001241
V3450          : -0.004196
V3451          : -0.003714
V3453          : 0.005029
V3455          : 0.004968
V3456          : -0.005148
V3459          : 0.005402
V3460          : 0.004687
V3461          : 0.005412
V3462          : 0.002225
V3463          : 0.001120
V3464          : -0.000000
V3465          : -0.006052
V3466          : -0.003681
V3467          : -0.000435
V3470          : -0.000031
V3471          : -0.000000
V3472          : 0.002212
V3473          : 0.003784
V3475          : -0.003041
V3476          : 0.006008
V3477          : -0.007970
V3478          : -0.004992
V3479          : -0.004027
V3480          : 0.002571
V3481          : -0.006358
V3482          : -0.008442
V3483          : 0.004326
V3484          : -0.000000
V3485          : 0.000184
V3486          : 0.005302
V3487          : 0.004264
V3488          : 0.000497
V3489          : 0.001232
V3490          : -0.002009
V3491          : 0.004864
V3492          : 0.005625
V3493          : 0.001640
V3494          : -0.004257
V3496          : 0.004332
V3497          : 0.005486
V3498          : -0.006616
V3499          : -0.004421
V3500          : -0.004591
V3501          : -0.003822
V3502          : 0.005017
V3503          : 0.003944
V3504          : -0.009839
V3507          : 0.000000
V3509          : -0.000000
V3510          : 0.004477
V3511          : 0.002953
V3512          : 0.001218
V3513          : 0.004043
V3515          : 0.005510
V3516          : 0.005866
V3517          : 0.005787
V3518          : -0.001280
V3519          : 0.005754
V3520          : -0.003643
V3521          : -0.003710
V3522          : 0.003956
V3523          : -0.001504
V3525          : -0.003354
V3526          : 0.005279
V3527          : 0.002336
V3529          : 0.005507
V3530          : -0.005864
V3531          : -0.004630
V3532          : -0.000000
V3533          : 0.000338
V3534          : 0.005306
V3535          : -0.005033
V3536          : -0.002538
V3539          : -0.001214
V3540          : -0.001972
V3541          : -0.001084
V3542          : -0.004302
V3543          : -0.002805
V3544          : -0.000012
V3545          : 0.004290
V3548          : -0.004960
V3549          : 0.004948
V3550          : -0.004406
V3551          : 0.005349
V3552          : 0.000044
V3553          : 0.005113
V3555          : 0.002891
V3556          : 0.004664
V3560          : 0.000319
V3561          : 0.000283
V3562          : -0.003309
V3563          : 0.005719
V3564          : 0.000489
V3565          : 0.005436
V3566          : 0.000674
V3567          : 0.005062
V3568          : -0.006839
V3571          : -0.001796
V3572          : -0.006440
V3573          : 0.006425
V3574          : -0.002033
V3576          : 0.005076
V3577          : 0.003624
V3578          : -0.006383
V3580          : 0.004910
V3583          : -0.005301
V3584          : 0.001653
V3585          : 0.003356
V3586          : -0.001899
V3587          : 0.001728
V3588          : 0.006645
V3589          : -0.001261
V3590          : 0.005418
V3591          : 0.006242
V3592          : -0.004245
V3593          : -0.001425
V3594          : -0.004673
V3595          : 0.000000
V3596          : -0.000573
V3597          : -0.005563
V3598          : 0.004909
V3599          : -0.006909
V3601          : 0.006092
V3602          : 0.002425
V3603          : 0.002348
V3604          : -0.007245
V3605          : 0.000553
V3606          : -0.002776
V3609          : -0.001387
V3612          : 0.001556
V3613          : 0.004863
V3614          : 0.003648
V3615          : 0.005257
V3616          : -0.005345
V3617          : 0.006179
V3619          : 0.005579
V3620          : 0.005038
V3621          : -0.002323
V3622          : 0.004990
V3623          : 0.004794
V3624          : 0.004973
V3625          : -0.002619
V3626          : -0.000783
V3627          : 0.005127
V3628          : -0.005765
V3629          : 0.000000
V3630          : -0.001941
V3631          : -0.001368
V3632          : 0.004761
V3633          : 0.005531
V3634          : -0.000000
V3635          : 0.004070
V3636          : -0.002853
V3637          : -0.002399
V3638          : -0.009746
V3639          : -0.003555
V3640          : -0.008519
V3641          : 0.004791
V3642          : -0.002352
V3643          : -0.008329
V3644          : 0.004734
V3645          : -0.000453
V3646          : -0.003653
V3648          : 0.003007
V3649          : 0.005001
V3650          : 0.000000
V3651          : 0.005614
V3652          : 0.001724
V3653          : 0.002306
V3654          : 0.000000
V3655          : 0.004274
V3658          : -0.000000
V3659          : 0.001460
V3660          : -0.006468
V3661          : -0.005435
V3662          : -0.004872
V3663          : -0.004908
V3664          : -0.001653
V3666          : 0.003816
V3667          : 0.004360
V3668          : 0.001859
V3670          : -0.000000
V3671          : 0.005571
V3672          : -0.008296
V3676          : 0.005607
V3678          : -0.005272
V3679          : 0.005213
V3682          : 0.003742
V3683          : 0.001676
V3684          : -0.004642
V3685          : -0.005781
V3686          : 0.001692
V3688          : -0.007254
V3690          : 0.003339
V3691          : 0.002154
V3693          : -0.002336
V3694          : 0.005791
V3695          : 0.004900
V3696          : -0.004613
V3697          : -0.002538
V3698          : -0.000000
V3699          : -0.005964
V3700          : -0.005548
V3701          : -0.002041
V3702          : -0.004129
V3703          : 0.004079
V3704          : 0.003537
V3705          : 0.003957
V3708          : -0.002479
V3709          : -0.005242
V3710          : -0.001439
V3711          : 0.007422
V3712          : 0.005352
V3713          : -0.000000
V3715          : 0.004243
V3717          : -0.002605
V3718          : -0.005837
V3719          : -0.003247
V3720          : 0.006037
V3721          : 0.005365
V3722          : -0.006240
V3723          : 0.002254
V3724          : 0.007927
V3725          : -0.002095
V3726          : 0.002921
V3728          : -0.000000
V3730          : -0.005489
V3731          : 0.000673
V3732          : -0.003471
V3733          : 0.001472
V3734          : 0.003173
V3735          : 0.006277
V3736          : -0.007525
V3737          : -0.000000
V3738          : -0.000000
V3739          : -0.001331
V3740          : 0.001431
V3741          : 0.003945
V3742          : 0.001761
V3743          : 0.001767
V3746          : -0.001807
V3748          : 0.004811
V3749          : 0.004530
V3750          : 0.005862
V3751          : 0.005526
V3754          : 0.000000
V3755          : 0.004370
V3756          : 0.006601
V3758          : -0.002378
V3759          : 0.006663
V3760          : 0.001597
V3762          : 0.000000
V3764          : -0.004064
V3765          : -0.004096
V3766          : 0.002315
V3768          : 0.003205
V3769          : 0.000546
V3771          : 0.002798
V3772          : 0.001257
V3774          : -0.000385
V3776          : -0.001009
V3777          : 0.000000
V3779          : -0.000000
V3780          : -0.006429
V3782          : -0.004596
V3783          : 0.002788
V3784          : 0.005704
V3785          : 0.005119
V3786          : -0.003738
V3787          : 0.003984
V3788          : -0.000000
V3790          : 0.005354
V3791          : 0.004400
V3792          : -0.000000
V3793          : 0.004677
V3796          : -0.004409
V3797          : -0.001013
V3798          : -0.008496
V3799          : 0.005837
V3800          : 0.005921
V3803          : -0.003668
V3804          : 0.004446
V3805          : 0.003783
V3806          : 0.006539
V3807          : 0.004123
V3808          : 0.002140
V3809          : 0.000000
V3810          : -0.000000
V3811          : -0.006863
V3814          : -0.002649
V3816          : -0.003219
V3817          : -0.004095
V3818          : -0.002874
V3819          : -0.000606
V3820          : 0.005414
V3821          : -0.007190
V3824          : 0.005360
V3825          : -0.007711
V3826          : 0.000000
V3827          : -0.001685
V3828          : -0.006210
V3829          : -0.002394
V3830          : 0.008397
V3831          : 0.004102
V3832          : -0.001026
V3833          : -0.007114
V3834          : -0.001295
V3835          : 0.003315
V3836          : -0.004591
V3837          : -0.004691
V3838          : 0.006216
V3839          : -0.004040
V3840          : 0.004775
V3841          : -0.003939
V3842          : -0.002058
V3843          : 0.005420
V3844          : -0.005011
V3845          : 0.006978
V3846          : 0.005599
V3847          : -0.004295
V3848          : -0.004146
V3850          : -0.002923
V3851          : 0.004554
V3852          : -0.001281
V3855          : 0.001194
V3856          : -0.004939
V3857          : 0.004139
V3859          : -0.005202
V3860          : 0.006255
V3861          : -0.000491
V3862          : 0.006277
V3863          : -0.003991
V3864          : -0.006465
V3865          : 0.005091
V3866          : -0.001098
V3867          : -0.003267
V3868          : 0.000239
V3869          : 0.006079
V3870          : 0.004536
V3871          : -0.003929
V3872          : -0.003139
V3873          : -0.002564
V3874          : -0.003829
V3875          : -0.005551
V3876          : 0.004682
V3877          : 0.005742
V3878          : 0.005488
V3879          : 0.004165
V3880          : -0.001483
V3882          : -0.003337
V3883          : 0.004394
V3885          : 0.002154
V3886          : 0.005561
V3887          : 0.002729
V3889          : -0.002960
V3890          : 0.000786
V3891          : 0.005365
V3892          : -0.005586
V3893          : -0.003485
V3894          : 0.005216
V3895          : -0.003428
V3896          : 0.004155
V3897          : -0.002325
V3898          : 0.007843
V3899          : -0.000920
V3900          : -0.003704
V3903          : 0.003102
V3904          : 0.000000
V3905          : 0.000000
V3906          : 0.005105
V3907          : -0.007875
V3908          : -0.005291
V3910          : -0.007162
V3911          : -0.002525
V3912          : 0.004969
V3913          : -0.000000
V3914          : 0.005368
V3915          : -0.002722
V3916          : -0.001050
V3917          : -0.001591
V3918          : 0.004454
V3919          : -0.003130
V3920          : 0.004244
V3921          : 0.003497
V3922          : 0.006066
V3923          : 0.000000
V3924          : 0.005731
V3925          : -0.002361
V3926          : -0.006896
V3928          : -0.009128
V3929          : 0.001497
V3931          : -0.000000
V3932          : 0.004895
V3933          : -0.001997
V3934          : -0.002695
V3935          : -0.001942
V3936          : -0.002986
V3937          : -0.001529
V3938          : -0.000000
V3939          : -0.000000
V3940          : -0.003311
V3941          : -0.000328
V3942          : 0.005665
V3943          : 0.004975
V3944          : 0.000145
V3947          : 0.005472
V3949          : 0.004333
V3950          : 0.000241
V3951          : -0.000242
V3954          : -0.004961
V3955          : -0.005473
V3956          : -0.003258
V3957          : -0.004084
V3958          : 0.003353
V3959          : -0.007207
V3960          : 0.000000
V3963          : 0.000000
V3964          : 0.005271
V3965          : -0.002670
V3966          : -0.004070
V3968          : -0.005539
V3969          : -0.009073
V3970          : 0.003827
V3971          : -0.005901
V3972          : 0.005481
V3974          : -0.003457
V3975          : 0.005825
V3976          : -0.006911
V3977          : -0.002537
V3978          : 0.004298
V3980          : -0.004030
V3981          : -0.004470
V3984          : -0.002449
V3985          : -0.002495
V3986          : -0.001356
V3987          : 0.005305
V3990          : -0.001928
V3991          : -0.005090
V3992          : 0.003733
V3994          : 0.006290
V3995          : -0.002005
V3996          : 0.003483
V3997          : -0.002272
V3998          : 0.000339
V3999          : 0.000398
V4000          : -0.005038
V4001          : -0.001932
V4002          : 0.001525
V4003          : -0.003525
V4004          : -0.008065
V4005          : 0.002330
V4006          : -0.000482
V4007          : 0.001287
V4008          : -0.002071
V4009          : -0.000145
V4010          : 0.005267
V4011          : 0.000000
V4013          : -0.000000
V4015          : 0.000055
V4016          : 0.000000
V4017          : 0.004609
V4020          : -0.003775
V4022          : -0.000787
V4023          : 0.004467
V4025          : 0.000215
V4026          : -0.002625
V4028          : -0.000000
V4029          : -0.004030
V4030          : 0.005223
V4031          : 0.000806
V4032          : -0.004873
V4033          : 0.000000
V4034          : -0.002349
V4035          : -0.002149
V4036          : 0.003714
V4037          : 0.004874
V4038          : 0.001689
V4040          : -0.002178
V4041          : -0.004504
V4042          : -0.002337
V4044          : 0.004818
V4045          : 0.005234
V4047          : -0.003312
V4048          : -0.001686
V4049          : -0.003138
V4050          : -0.000000
V4052          : 0.005567
V4053          : -0.002643
V4054          : 0.003240
V4055          : 0.003532
V4056          : -0.004758
V4057          : 0.005105
V4059          : -0.000000
V4062          : -0.002426
V4063          : -0.000276
V4064          : -0.004965
V4066          : -0.007373
V4067          : 0.003313
V4068          : -0.001129
V4070          : 0.000094
V4071          : 0.001073
V4072          : 0.003228
V4075          : 0.002815
V4076          : -0.001328
V4077          : 0.002547
V4078          : -0.000437
V4079          : -0.005023
V4080          : -0.000000
V4082          : -0.002483
V4083          : 0.005299
V4085          : 0.002182
V4086          : -0.000000
V4088          : 0.005471
V4089          : 0.001936
V4090          : 0.003006
V4091          : 0.000009
V4092          : 0.005451
V4093          : -0.002788
V4094          : -0.005128
V4095          : 0.003395
V4097          : -0.003313
V4098          : -0.003515
V4100          : -0.001845
V4102          : 0.005334
V4103          : -0.002914
V4104          : -0.000218
V4105          : -0.002169
V4106          : 0.000000
V4107          : -0.002013
V4108          : -0.002170
V4109          : -0.005467
V4110          : -0.003548
V4111          : 0.005309
V4112          : 0.000000
V4113          : -0.004796
V4114          : -0.000948
V4115          : 0.006162
V4116          : 0.005105
V4117          : -0.003049
V4118          : 0.005197
V4120          : -0.003635
V4121          : 0.003367
V4123          : -0.005242
V4125          : -0.007291
V4127          : -0.007103
V4128          : -0.000000
V4129          : -0.006358
V4130          : -0.004905
V4132          : 0.004932
V4133          : -0.003018
V4135          : -0.004145
V4136          : -0.009605
V4137          : 0.004824
V4138          : 0.005333
V4140          : 0.006253
V4141          : -0.003453
V4142          : -0.005327
V4143          : 0.000234
V4144          : 0.005785
V4145          : -0.001589
V4146          : -0.004074
V4147          : -0.001439
V4149          : -0.004060
V4150          : -0.004020
V4151          : 0.004653
V4152          : -0.005080
V4154          : 0.002551
V4155          : 0.000276
V4156          : 0.004825
V4157          : 0.004978
V4158          : 0.005292
V4159          : 0.003748
V4160          : -0.006214
V4161          : 0.000000
V4162          : 0.002509
V4163          : 0.005025
V4164          : -0.004453
V4166          : -0.002725
V4168          : 0.004036
V4169          : -0.004218
V4170          : -0.001642
V4171          : -0.001202
V4172          : 0.005460
V4173          : 0.005394
V4174          : 0.000000
V4175          : 0.004996
V4176          : -0.004038
V4178          : -0.006707
V4179          : 0.004989
V4180          : 0.000000
V4181          : 0.005656
V4182          : 0.004928
V4183          : 0.003119
V4184          : -0.005215
V4186          : -0.005690
V4187          : 0.006833
V4188          : -0.004529
V4189          : -0.000621
V4190          : -0.004244
V4193          : 0.004735
V4195          : 0.001086
V4198          : -0.009366
V4199          : 0.005712
V4200          : 0.001539
V4201          : 0.006033
V4203          : -0.002687
V4204          : -0.003859
V4205          : -0.001460
V4206          : -0.009956
V4208          : 0.005970
V4209          : 0.002840
V4211          : 0.001732
V4213          : -0.004412
V4214          : 0.006125
V4215          : 0.005825
V4216          : -0.000640
V4218          : -0.000262
V4219          : -0.000631
V4220          : -0.006345
V4222          : -0.000926
V4223          : -0.003160
V4224          : -0.005570
V4225          : 0.005910
V4226          : 0.001631
V4228          : 0.000207
V4229          : -0.001989
V4232          : 0.005329
V4233          : -0.002060
V4234          : 0.000000
V4235          : -0.002142
V4236          : -0.006488
V4237          : 0.004977
V4238          : -0.007695
V4239          : -0.004870
V4241          : 0.004917
V4242          : 0.000313
V4243          : 0.003243
V4244          : 0.000434
V4245          : -0.002454
V4246          : -0.001636
V4247          : -0.002936
V4248          : 0.003779
V4249          : -0.003880
V4250          : 0.005406
V4251          : 0.004700
V4252          : 0.005354
V4253          : -0.001983
V4254          : 0.001195
V4255          : 0.003257
V4256          : -0.006195
V4257          : -0.003511
V4258          : -0.000114
V4259          : 0.005761
V4260          : 0.000000
V4261          : -0.003801
V4262          : 0.001408
V4263          : -0.005854
V4264          : -0.003087
V4266          : 0.001477
V4267          : 0.005984
V4268          : 0.000197
V4270          : -0.007026
V4271          : 0.002205
V4273          : -0.003246
V4276          : -0.004666
V4277          : 0.005084
V4278          : -0.004292
V4279          : -0.010219
V4280          : 0.005567
V4281          : 0.003903
V4282          : -0.006028
V4284          : -0.003962
V4285          : 0.000000
V4286          : 0.002974
V4288          : -0.003301
V4291          : -0.005827
V4292          : -0.002640
V4293          : -0.002124
V4294          : -0.005034
V4295          : 0.005385
V4297          : 0.006093
V4298          : 0.000000
V4299          : 0.004009
V4300          : 0.002805
V4301          : 0.000000
V4302          : -0.001757
V4303          : 0.004922
V4304          : 0.001530
V4305          : 0.004914
V4306          : -0.003555
V4307          : -0.007327
V4308          : -0.000000
V4309          : 0.006229
V4310          : 0.001976
V4311          : 0.002253
V4312          : -0.002048
V4313          : -0.004219
V4314          : -0.003827
V4315          : 0.002546
V4316          : 0.005847
V4317          : 0.003464
V4318          : -0.001530
V4320          : 0.005260
V4321          : 0.005360
V4322          : 0.006064
V4323          : 0.006519
V4324          : 0.005111
V4326          : 0.000554
V4327          : -0.000000
V4328          : 0.001965
V4329          : 0.006226
V4330          : -0.005688
V4331          : 0.004645
V4332          : -0.004238
V4333          : 0.005438
V4334          : -0.000401
V4335          : -0.002370
V4336          : -0.001109
V4337          : 0.002657
V4338          : -0.010335
V4339          : 0.000639
V4340          : 0.000000
V4341          : -0.002117
V4342          : 0.005161
V4343          : -0.006926
V4344          : -0.003177
V4345          : 0.003186
V4346          : -0.003713
V4347          : 0.004798
V4348          : 0.001706
V4349          : -0.008778
V4350          : 0.005377
V4351          : 0.005010
V4352          : 0.004327
V4353          : -0.000000
V4354          : 0.004853
V4355          : 0.000000
V4356          : -0.003892
V4357          : -0.005363
V4358          : 0.000859
V4359          : 0.003627
V4363          : 0.002360
V4364          : 0.001440
V4366          : 0.003148
V4367          : -0.004058
V4370          : -0.002380
V4371          : 0.001579
V4372          : -0.002811
V4373          : 0.005092
V4375          : -0.001495
V4376          : 0.005202
V4377          : -0.002683
V4378          : -0.000509
V4379          : -0.000796
V4380          : 0.007225
V4381          : 0.003351
V4382          : -0.000000
V4384          : -0.003879
V4385          : 0.002396
V4386          : -0.003062
V4387          : 0.003146
V4388          : -0.003310
V4389          : 0.004107
V4390          : -0.000985
V4391          : -0.005403
V4392          : 0.002483
V4393          : -0.006250
V4395          : 0.003943
V4396          : -0.003654
V4397          : -0.003626
V4398          : 0.004689
V4401          : 0.005197
V4403          : 0.004081
V4405          : -0.002216
V4406          : 0.004171
V4407          : -0.001176
V4408          : 0.005359
V4409          : 0.005576
V4410          : -0.004448
V4411          : -0.009492
V4412          : 0.004871
V4414          : 0.000840
V4415          : 0.001112
V4416          : -0.003863
V4417          : -0.001803
V4418          : 0.005280
V4419          : -0.004320
V4421          : -0.001088
V4422          : 0.005512
V4425          : 0.003376
V4426          : 0.006081
V4427          : 0.000000
V4428          : -0.000000
V4429          : 0.005193
V4430          : 0.004764
V4431          : -0.007492
V4432          : 0.006004
V4433          : 0.004614
V4434          : -0.000930
V4435          : 0.003629
V4436          : 0.001744
V4437          : 0.001486
V4438          : -0.006165
V4439          : 0.004299
V4440          : -0.003834
V4441          : 0.002772
V4443          : -0.005073
V4444          : -0.000000
V4445          : 0.005141
V4447          : 0.004333
V4448          : 0.003392
V4449          : -0.004260
V4450          : -0.003208
V4451          : 0.000195
V4452          : -0.002962
V4453          : -0.000256
V4454          : -0.001336
V4455          : -0.000944
V4456          : -0.007152
V4457          : 0.003669
V4458          : 0.006987
V4459          : -0.003641
V4460          : 0.005191
V4461          : -0.003638
V4462          : -0.000267
V4463          : 0.005394
V4464          : -0.004157
V4465          : -0.003532
V4466          : -0.001118
V4467          : 0.004879
V4470          : 0.005897
V4471          : -0.004617
V4472          : 0.004438
V4474          : 0.003098
V4475          : -0.004379
V4476          : 0.004802
V4477          : 0.000453
V4478          : 0.004170
V4479          : 0.005398
V4480          : 0.004103
V4481          : -0.005009
V4482          : -0.002336
V4483          : 0.002320
V4484          : -0.000000
V4485          : -0.003894
V4486          : 0.005563
V4487          : 0.006127
V4488          : -0.000000
V4490          : 0.003159
V4491          : 0.005567
V4492          : 0.005889
V4493          : 0.002800
V4496          : 0.004015
V4497          : 0.000000
V4498          : 0.002710
V4499          : 0.001793
V4500          : 0.008284
V4501          : 0.005502
V4502          : -0.002565
V4503          : -0.007406
V4504          : -0.002318
V4505          : -0.001098
V4506          : -0.009371
V4507          : -0.003434
V4508          : 0.003356
V4509          : -0.006776
V4510          : -0.002095
V4511          : 0.000715
V4512          : 0.002278
V4514          : 0.004816
V4515          : 0.002311
V4517          : -0.000000
V4519          : 0.000935
V4520          : 0.005028
V4521          : 0.005262
V4522          : 0.000391
V4525          : 0.005544
V4528          : 0.000990
V4529          : -0.003106
V4530          : 0.004847
V4533          : 0.005539
V4534          : 0.004192
V4535          : 0.001163
V4537          : 0.001513
V4539          : -0.001106
V4540          : 0.000000
V4541          : 0.004958
V4542          : 0.004225
V4545          : 0.005304
V4548          : 0.001852
V4549          : 0.005567
V4551          : 0.001859
V4552          : 0.001886
V4553          : -0.008112
V4554          : -0.004652
V4555          : -0.001623
V4558          : 0.000000
V4559          : 0.003195
V4560          : -0.000858
V4561          : 0.000527
V4562          : 0.004234
V4564          : 0.004079
V4565          : 0.005654
V4566          : 0.004885
V4567          : 0.005159
V4569          : -0.008288
V4570          : -0.003341
V4571          : -0.002307
V4572          : -0.000852
V4573          : -0.000000
V4575          : 0.004286
V4576          : -0.006287
V4577          : -0.012518
V4578          : 0.005313
V4579          : 0.004589
V4580          : -0.003868
V4581          : 0.003166
V4582          : 0.005188
V4584          : 0.004407
V4585          : 0.005537
V4586          : -0.003488
V4587          : -0.001459
V4588          : 0.005105
V4589          : 0.004972
V4590          : -0.001714
V4591          : 0.003726
V4592          : -0.004999
V4593          : -0.000000
V4594          : -0.004131
V4595          : 0.001928
V4596          : 0.005602
V4598          : 0.004376
V4599          : -0.006188
V4600          : 0.003318
V4601          : -0.001723
V4602          : 0.004073
V4603          : 0.000000
V4604          : 0.003462
V4605          : 0.004211
V4606          : 0.003482
V4607          : -0.001808
V4609          : 0.004950
V4610          : 0.005098
V4611          : 0.005385
V4612          : -0.000925
V4613          : -0.001114
V4616          : 0.006746
V4620          : -0.000000
V4622          : -0.001438
V4624          : 0.005415
V4625          : 0.001537
V4627          : -0.002491
V4628          : 0.004686
V4629          : 0.005001
V4630          : 0.000000
V4631          : 0.005665
V4632          : 0.000000
V4635          : 0.005367
V4636          : -0.000364
V4637          : 0.002008
V4638          : 0.000000
V4641          : 0.003717
V4642          : -0.002154
V4644          : 0.005458
V4645          : -0.008375
V4646          : 0.004641
V4647          : 0.007059
V4648          : -0.008317
V4649          : -0.000295
V4650          : 0.005101
V4651          : -0.004463
V4652          : 0.004677
V4653          : 0.001204
V4655          : 0.003727
V4656          : -0.000633
V4657          : 0.004631
V4658          : 0.004200
V4659          : -0.000000
V4660          : 0.005246
V4661          : -0.000000
V4662          : 0.002918
V4663          : 0.005556
V4664          : -0.004451
V4666          : 0.005428
V4667          : 0.006124
V4668          : -0.002075
V4670          : -0.000000
V4671          : 0.004905
V4672          : -0.008489
V4673          : 0.000594
V4674          : -0.004295
V4675          : -0.005320
V4677          : 0.003241
V4678          : 0.005595
V4680          : -0.003340
V4681          : 0.005658
V4682          : 0.003124
V4683          : 0.005575
V4684          : -0.001060
V4685          : 0.005087
V4686          : 0.000000
V4687          : -0.005420
V4688          : -0.001743
V4689          : 0.004126
V4690          : -0.004142
V4692          : 0.004025
V4693          : -0.005762
V4694          : 0.000000
V4695          : -0.009563
V4696          : -0.006524
V4697          : 0.003514
V4698          : -0.000000
V4699          : -0.001041
V4701          : -0.004951
V4703          : 0.001148
V4704          : 0.004850
V4707          : 0.002773
V4710          : 0.000000
V4711          : 0.004982
V4712          : -0.000000
V4713          : -0.006663
V4715          : 0.006508
V4717          : 0.002117
V4718          : 0.005300
V4719          : -0.000685
V4720          : 0.005793
V4721          : -0.000224
V4723          : 0.001347
V4724          : -0.003658
V4725          : 0.005009
V4726          : 0.004582
V4727          : 0.005517
V4728          : -0.002571
V4729          : 0.002621
V4730          : 0.001789
V4732          : -0.002864
V4733          : -0.003669
V4736          : 0.004310
V4737          : 0.000153
V4739          : 0.004175
V4740          : -0.002370
V4741          : 0.005060
V4742          : 0.000792
V4743          : 0.004991
V4744          : 0.003341
V4745          : -0.001338
V4747          : 0.005632
V4748          : 0.003529
V4749          : 0.005503
V4750          : 0.003956
V4751          : -0.000000
V4752          : 0.002341
V4753          : -0.003642
V4755          : 0.004682
V4756          : 0.004868
V4757          : 0.004649
