custom_lambda_0.0011 Coefficients
==================================================
Bias Term      : -0.005624
V3188          : 0.007169
V3189          : 0.006259
V3190          : -0.005768
V3192          : -0.008209
V3193          : 0.003305
V3195          : 0.004803
V3196          : -0.005085
V3197          : -0.009867
V3198          : -0.005615
V3199          : 0.002020
V3200          : 0.005088
V3201          : -0.001107
V3203          : -0.006601
V3204          : 0.005063
V3205          : -0.004432
V3206          : -0.001602
V3207          : -0.003951
V3208          : 0.000000
V3209          : 0.005845
V3210          : -0.005432
V3211          : -0.004103
V3212          : 0.005781
V3215          : -0.001939
V3217          : -0.008025
V3218          : -0.004566
V3219          : 0.006503
V3221          : 0.000143
V3222          : -0.002477
V3223          : 0.004329
V3224          : -0.006595
V3226          : 0.005134
V3227          : 0.005459
V3229          : 0.006225
V3230          : -0.002204
V3231          : -0.002341
V3232          : -0.003053
V3234          : -0.003677
V3235          : 0.000544
V3236          : -0.001742
V3237          : 0.005579
V3238          : 0.000376
V3239          : -0.006097
V3240          : -0.004556
V3245          : 0.004899
V3246          : 0.005176
V3248          : -0.006832
V3250          : 0.002914
V3251          : 0.005476
V3252          : 0.005548
V3253          : 0.005472
V3254          : -0.004364
V3255          : 0.003515
V3256          : -0.002756
V3257          : -0.001715
V3258          : 0.005313
V3259          : 0.008032
V3260          : 0.006004
V3262          : 0.000288
V3263          : 0.007012
V3264          : 0.002550
V3265          : -0.007665
V3267          : 0.003496
V3268          : 0.005051
V3272          : 0.002314
V3273          : -0.004963
V3274          : 0.004690
V3276          : -0.000463
V3277          : -0.000160
V3279          : 0.006063
V3280          : 0.005361
V3281          : 0.005791
V3285          : -0.002843
V3286          : -0.001473
V3287          : -0.001897
V3288          : -0.002381
V3289          : -0.005951
V3290          : -0.004915
V3291          : -0.001280
V3292          : 0.005668
V3293          : -0.006153
V3294          : -0.004135
V3295          : 0.005902
V3297          : 0.006013
V3299          : -0.003188
V3301          : -0.001747
V3302          : -0.002602
V3303          : -0.000646
V3304          : 0.007151
V3305          : -0.003420
V3306          : 0.007404
V3307          : -0.005618
V3308          : -0.002621
V3309          : 0.005978
V3310          : -0.002223
V3312          : -0.001999
V3313          : -0.006252
V3314          : 0.002419
V3316          : -0.003147
V3317          : 0.007935
V3318          : 0.001657
V3319          : -0.011518
V3320          : -0.005156
V3322          : 0.006491
V3323          : 0.005527
V3325          : 0.006289
V3326          : -0.003946
V3327          : 0.007124
V3328          : 0.003209
V3329          : -0.005681
V3330          : -0.000131
V3331          : 0.004098
V3332          : 0.005808
V3333          : 0.005894
V3335          : -0.003648
V3336          : -0.005456
V3337          : -0.001342
V3338          : -0.004176
V3341          : -0.006948
V3342          : -0.002176
V3343          : 0.006634
V3346          : -0.002092
V3348          : 0.006347
V3349          : 0.005174
V3350          : 0.000380
V3351          : -0.004216
V3352          : 0.005156
V3353          : 0.005506
V3354          : 0.005952
V3355          : 0.005174
V3356          : 0.004745
V3357          : 0.005625
V3358          : 0.003413
V3359          : -0.004650
V3360          : 0.002144
V3361          : -0.006927
V3362          : -0.004642
V3363          : -0.001560
V3364          : -0.003109
V3365          : -0.003652
V3366          : -0.014930
V3367          : 0.005691
V3368          : 0.000759
V3369          : -0.004895
V3370          : -0.006811
V3371          : 0.006238
V3372          : -0.006036
V3374          : -0.003634
V3375          : 0.006516
V3376          : -0.004193
V3377          : -0.005994
V3379          : -0.004927
V3380          : 0.005717
V3381          : -0.004553
V3382          : 0.005927
V3383          : -0.009552
V3384          : -0.003821
V3385          : -0.005968
V3386          : 0.005306
V3387          : -0.004761
V3388          : 0.004212
V3389          : -0.000507
V3390          : -0.004852
V3391          : 0.002887
V3392          : -0.005776
V3394          : -0.003499
V3395          : 0.005474
V3396          : -0.004545
V3397          : -0.011000
V3398          : -0.002044
V3399          : 0.006069
V3401          : -0.004807
V3403          : -0.002426
V3404          : -0.004733
V3405          : 0.004686
V3406          : -0.003999
V3407          : 0.005131
V3408          : -0.001622
V3410          : -0.011601
V3411          : -0.006866
V3412          : 0.003960
V3413          : 0.003122
V3414          : 0.005612
V3415          : -0.002604
V3416          : 0.006129
V3417          : 0.004486
V3418          : -0.003361
V3419          : -0.001017
V3420          : 0.003927
V3421          : -0.000103
V3422          : 0.005763
V3423          : -0.001425
V3424          : 0.006751
V3425          : -0.001848
V3426          : 0.003827
V3427          : 0.005512
V3428          : 0.005076
V3429          : -0.005756
V3430          : 0.000889
V3431          : 0.003553
V3432          : 0.005026
V3433          : -0.002207
V3436          : -0.006088
V3438          : -0.003751
V3439          : 0.001982
V3440          : -0.004172
V3441          : -0.005055
V3442          : 0.005342
V3443          : -0.005921
V3444          : -0.006171
V3445          : -0.000695
V3446          : 0.004897
V3447          : 0.006196
V3449          : 0.002066
V3450          : -0.004422
V3451          : -0.005546
V3453          : 0.005720
V3455          : 0.005454
V3456          : -0.005523
V3459          : 0.005977
V3460          : 0.005225
V3461          : 0.005938
V3462          : 0.003428
V3463          : 0.001621
V3464          : -0.001533
V3465          : -0.008621
V3466          : -0.004097
V3467          : -0.001632
V3470          : -0.000720
V3471          : -0.001262
V3472          : 0.004319
V3473          : 0.004614
V3475          : -0.003362
V3476          : 0.006577
V3477          : -0.008830
V3478          : -0.005767
V3479          : -0.004770
V3480          : 0.003397
V3481          : -0.007066
V3482          : -0.009724
V3483          : 0.005241
V3484          : -0.001049
V3485          : 0.001328
V3486          : 0.005840
V3487          : 0.005123
V3488          : 0.002562
V3489          : 0.002382
V3490          : -0.004478
V3491          : 0.005557
V3492          : 0.006109
V3493          : 0.002615
V3494          : -0.004506
V3496          : 0.004864
V3497          : 0.006463
V3498          : -0.007223
V3499          : -0.004748
V3500          : -0.004935
V3501          : -0.004029
V3502          : 0.005647
V3503          : 0.004516
V3504          : -0.010985
V3507          : 0.000244
V3509          : -0.000733
V3510          : 0.005342
V3511          : 0.003528
V3512          : 0.001721
V3513          : 0.004758
V3515          : 0.005928
V3516          : 0.006346
V3517          : 0.006290
V3518          : -0.002667
V3519          : 0.006274
V3520          : -0.004007
V3521          : -0.004139
V3522          : 0.004695
V3523          : -0.002210
V3525          : -0.003504
V3526          : 0.005794
V3527          : 0.003317
V3529          : 0.006018
V3530          : -0.006967
V3531          : -0.005055
V3532          : -0.000899
V3533          : 0.001068
V3534          : 0.005807
V3535          : -0.005727
V3536          : -0.002750
V3539          : -0.001693
V3540          : -0.002103
V3541          : -0.001254
V3542          : -0.004529
V3543          : -0.005321
V3544          : -0.000690
V3545          : 0.004950
V3548          : -0.005304
V3549          : 0.005586
V3550          : -0.006006
V3551          : 0.006028
V3552          : 0.000511
V3553          : 0.006009
V3555          : 0.003489
V3556          : 0.005181
V3560          : 0.000973
V3561          : 0.000681
V3562          : -0.003471
V3563          : 0.006645
V3564          : 0.001262
V3565          : 0.006110
V3566          : 0.001792
V3567          : 0.005665
V3568          : -0.007989
V3571          : -0.002730
V3572          : -0.007344
V3573          : 0.007090
V3574          : -0.002469
V3576          : 0.005690
V3577          : 0.004471
V3578          : -0.007011
V3580          : 0.005819
V3583          : -0.005907
V3584          : 0.002277
V3585          : 0.003917
V3586          : -0.003160
V3587          : 0.002022
V3588          : 0.007333
V3589          : -0.001592
V3590          : 0.006142
V3591          : 0.007002
V3592          : -0.004642
V3593          : -0.002200
V3594          : -0.005099
V3595          : 0.000768
V3596          : -0.001382
V3597          : -0.006116
V3598          : 0.005723
V3599          : -0.007849
V3601          : 0.006650
V3602          : 0.002981
V3603          : 0.003928
V3604          : -0.008311
V3605          : 0.001693
V3606          : -0.002881
V3609          : -0.001623
V3612          : 0.002360
V3613          : 0.005649
V3614          : 0.004184
V3615          : 0.005858
V3616          : -0.005745
V3617          : 0.006820
V3619          : 0.006213
V3620          : 0.005752
V3621          : -0.002422
V3622          : 0.006073
V3623          : 0.005385
V3624          : 0.005896
V3625          : -0.002870
V3626          : -0.001544
V3627          : 0.005542
V3628          : -0.006587
V3629          : 0.000081
V3630          : -0.002093
V3631          : -0.002232
V3632          : 0.005967
V3633          : 0.006036
V3634          : -0.000485
V3635          : 0.004656
V3636          : -0.003328
V3637          : -0.003596
V3638          : -0.011627
V3639          : -0.003881
V3640          : -0.011347
V3641          : 0.005377
V3642          : -0.002657
V3643          : -0.009256
V3644          : 0.005235
V3645          : -0.001471
V3646          : -0.005109
V3648          : 0.004819
V3649          : 0.005461
V3650          : 0.000649
V3651          : 0.006135
V3652          : 0.002532
V3653          : 0.004659
V3654          : 0.000176
V3655          : 0.004820
V3658          : -0.000018
V3659          : 0.002085
V3660          : -0.007418
V3661          : -0.005802
V3662          : -0.005197
V3663          : -0.005371
V3664          : -0.002795
V3666          : 0.004388
V3667          : 0.005242
V3668          : 0.002876
V3670          : -0.001014
V3671          : 0.006213
V3672          : -0.009482
V3676          : 0.006057
V3678          : -0.005796
V3679          : 0.005692
V3682          : 0.004634
V3683          : 0.002075
V3684          : -0.005004
V3685          : -0.008635
V3686          : 0.004417
V3688          : -0.009059
V3690          : 0.004082
V3691          : 0.003927
V3693          : -0.002647
V3694          : 0.006682
V3695          : 0.005422
V3696          : -0.005235
V3697          : -0.003540
V3698          : -0.000627
V3699          : -0.006631
V3700          : -0.006040
V3701          : -0.002998
V3702          : -0.005540
V3703          : 0.004601
V3704          : 0.004158
V3705          : 0.004637
V3708          : -0.005848
V3709          : -0.005604
V3710          : -0.002520
V3711          : 0.009131
V3712          : 0.005867
V3713          : -0.001722
V3715          : 0.005008
V3717          : -0.002728
V3718          : -0.007609
V3719          : -0.003387
V3720          : 0.007089
V3721          : 0.005871
V3722          : -0.009339
V3723          : 0.003464
V3724          : 0.010980
V3725          : -0.002169
V3726          : 0.004398
V3728          : -0.000473
V3730          : -0.005965
V3731          : 0.002725
V3732          : -0.003864
V3733          : 0.002171
V3734          : 0.003874
V3735          : 0.007373
V3736          : -0.008358
V3737          : -0.000808
V3738          : -0.000776
V3739          : -0.001652
V3740          : 0.002703
V3741          : 0.005139
V3742          : 0.002790
V3743          : 0.001993
V3746          : -0.001861
V3748          : 0.005502
V3749          : 0.005339
V3750          : 0.006617
V3751          : 0.006193
V3754          : 0.000709
V3755          : 0.004925
V3756          : 0.007506
V3758          : -0.002548
V3759          : 0.008409
V3760          : 0.002977
V3762          : 0.000358
V3764          : -0.007758
V3765          : -0.004347
V3766          : 0.003449
V3768          : 0.003616
V3769          : 0.000760
V3771          : 0.003815
V3772          : 0.004193
V3774          : -0.001265
V3776          : -0.001974
V3777          : 0.000551
V3779          : -0.000022
V3780          : -0.007016
V3782          : -0.004983
V3783          : 0.003779
V3784          : 0.006415
V3785          : 0.005640
V3786          : -0.004074
V3787          : 0.004937
V3788          : -0.000451
V3790          : 0.005970
V3791          : 0.005427
V3792          : -0.000193
V3793          : 0.005251
V3796          : -0.004793
V3797          : -0.001305
V3798          : -0.009973
V3799          : 0.006493
V3800          : 0.006490
V3803          : -0.003841
V3804          : 0.005973
V3805          : 0.005561
V3806          : 0.007274
V3807          : 0.004608
V3808          : 0.003132
V3809          : 0.000519
V3810          : -0.000193
V3811          : -0.008141
V3814          : -0.002793
V3816          : -0.003355
V3817          : -0.004336
V3818          : -0.003199
V3819          : -0.001477
V3820          : 0.006039
V3821          : -0.008359
V3824          : 0.005872
V3825          : -0.008590
V3826          : 0.000008
V3827          : -0.002005
V3828          : -0.006941
V3829          : -0.002569
V3830          : 0.009850
V3831          : 0.004927
V3832          : -0.001505
V3833          : -0.007650
V3834          : -0.001759
V3835          : 0.005968
V3836          : -0.005331
V3837          : -0.005285
V3838          : 0.007341
V3839          : -0.004493
V3840          : 0.005685
V3841          : -0.004224
V3842          : -0.002541
V3843          : 0.005992
V3844          : -0.005544
V3845          : 0.008098
V3846          : 0.006658
V3847          : -0.005926
V3848          : -0.004583
V3850          : -0.003414
V3851          : 0.005278
V3852          : -0.002595
V3855          : 0.002078
V3856          : -0.005322
V3857          : 0.004521
V3859          : -0.006105
V3860          : 0.008463
V3861          : -0.000951
V3862          : 0.007103
V3863          : -0.004215
V3864          : -0.007307
V3865          : 0.005595
V3866          : -0.001225
V3867          : -0.003723
V3868          : 0.001314
V3869          : 0.006973
V3870          : 0.005099
V3871          : -0.004234
V3872          : -0.003730
V3873          : -0.003488
V3874          : -0.005332
V3875          : -0.005999
V3876          : 0.005111
V3877          : 0.006476
V3878          : 0.005979
V3879          : 0.004707
V3880          : -0.001575
V3882          : -0.003605
V3883          : 0.005559
V3885          : 0.003225
V3886          : 0.005991
V3887          : 0.003652
V3889          : -0.003060
V3890          : 0.002048
V3891          : 0.006020
V3892          : -0.006786
V3893          : -0.004100
V3894          : 0.005745
V3895          : -0.003720
V3896          : 0.005126
V3897          : -0.003541
V3898          : 0.008749
V3899          : -0.001229
V3900          : -0.003958
V3903          : 0.003650
V3904          : 0.000563
V3905          : 0.000327
V3906          : 0.006468
V3907          : -0.009039
V3908          : -0.005690
V3910          : -0.007821
V3911          : -0.003293
V3912          : 0.005942
V3913          : -0.000494
V3914          : 0.005922
V3915          : -0.002895
V3916          : -0.001895
V3917          : -0.001982
V3918          : 0.005304
V3919          : -0.003255
V3920          : 0.005493
V3921          : 0.004122
V3922          : 0.006954
V3923          : 0.000250
V3924          : 0.007038
V3925          : -0.003014
V3926          : -0.007645
V3928          : -0.010410
V3929          : 0.002362
V3931          : -0.001382
V3932          : 0.005624
V3933          : -0.002301
V3934          : -0.002838
V3935          : -0.002428
V3936          : -0.003905
V3937          : -0.002447
V3938          : -0.000378
V3939          : -0.000175
V3940          : -0.003649
V3941          : -0.001055
V3942          : 0.006093
V3943          : 0.005461
V3944          : 0.000818
V3947          : 0.005921
V3949          : 0.005384
V3950          : 0.000446
V3951          : -0.000516
V3954          : -0.005431
V3955          : -0.005927
V3956          : -0.003576
V3957          : -0.004453
V3958          : 0.004042
V3959          : -0.010235
V3960          : 0.000163
V3963          : 0.001862
V3964          : 0.005869
V3965          : -0.002966
V3966          : -0.005624
V3968          : -0.005957
V3969          : -0.010260
V3970          : 0.004371
V3971          : -0.006403
V3972          : 0.005951
V3974          : -0.003591
V3975          : 0.006275
V3976          : -0.007576
V3977          : -0.002779
V3978          : 0.004888
V3980          : -0.004261
V3981          : -0.004904
V3984          : -0.002646
V3985          : -0.002595
V3986          : -0.001695
V3987          : 0.005766
V3990          : -0.002152
V3991          : -0.005432
V3992          : 0.004204
V3994          : 0.007385
V3995          : -0.002226
V3996          : 0.004265
V3997          : -0.002354
V3998          : 0.001108
V3999          : 0.001160
V4000          : -0.005723
V4001          : -0.002009
V4002          : 0.004225
V4003          : -0.004108
V4004          : -0.009271
V4005          : 0.003216
V4006          : -0.001628
V4007          : 0.001691
V4008          : -0.002943
V4009          : -0.001011
V4010          : 0.005998
V4011          : 0.000243
V4013          : -0.000163
V4015          : 0.001637
V4016          : 0.000086
V4017          : 0.005167
V4020          : -0.004003
V4022          : -0.000944
V4023          : 0.005360
V4025          : 0.001610
V4026          : -0.002779
V4028          : -0.000138
V4029          : -0.004241
V4030          : 0.005961
V4031          : 0.001193
V4032          : -0.005294
V4033          : 0.000160
V4034          : -0.002475
V4035          : -0.002276
V4036          : 0.004640
V4037          : 0.005729
V4038          : 0.002764
V4040          : -0.002283
V4041          : -0.005753
V4042          : -0.003506
V4044          : 0.005309
V4045          : 0.005797
V4047          : -0.003728
V4048          : -0.001936
V4049          : -0.003311
V4050          : -0.000804
V4052          : 0.006256
V4053          : -0.004637
V4054          : 0.003724
V4055          : 0.004126
V4056          : -0.005435
V4057          : 0.005923
V4059          : -0.000149
V4062          : -0.002818
V4063          : -0.001250
V4064          : -0.005542
V4066          : -0.009187
V4067          : 0.004381
V4068          : -0.001627
V4070          : 0.002800
V4071          : 0.003594
V4072          : 0.004055
V4075          : 0.003346
V4076          : -0.001601
V4077          : 0.003616
V4078          : -0.000774
V4079          : -0.005653
V4080          : -0.001422
V4082          : -0.002570
V4083          : 0.005785
V4085          : 0.003206
V4086          : -0.000643
V4088          : 0.006226
V4089          : 0.003017
V4090          : 0.003674
V4091          : 0.000199
V4092          : 0.005950
V4093          : -0.002999
V4094          : -0.005560
V4095          : 0.003950
V4097          : -0.003531
V4098          : -0.003775
V4100          : -0.002660
V4102          : 0.005792
V4103          : -0.003064
V4104          : -0.000905
V4105          : -0.002577
V4106          : 0.001578
V4107          : -0.002082
V4108          : -0.002389
V4109          : -0.005943
V4110          : -0.003717
V4111          : 0.005764
V4112          : 0.000422
V4113          : -0.005126
V4114          : -0.001674
V4115          : 0.006843
V4116          : 0.005736
V4117          : -0.003710
V4118          : 0.005735
V4120          : -0.003933
V4121          : 0.004412
V4123          : -0.006382
V4125          : -0.008468
V4127          : -0.008541
V4128          : -0.000471
V4129          : -0.007122
V4130          : -0.005504
V4132          : 0.005520
V4133          : -0.003923
V4135          : -0.004345
V4136          : -0.012703
V4137          : 0.005500
V4138          : 0.006134
V4140          : 0.007263
V4141          : -0.004052
V4142          : -0.006209
V4143          : 0.001350
V4144          : 0.006353
V4145          : -0.002291
V4146          : -0.004399
V4147          : -0.002080
V4149          : -0.004500
V4150          : -0.004245
V4151          : 0.006444
V4152          : -0.005977
V4154          : 0.003240
V4155          : 0.000472
V4156          : 0.005347
V4157          : 0.005708
V4158          : 0.005894
V4159          : 0.004724
V4160          : -0.006738
V4161          : 0.000060
V4162          : 0.003724
V4163          : 0.005641
V4164          : -0.005017
V4166          : -0.002859
V4168          : 0.005458
V4169          : -0.004565
V4170          : -0.002042
V4171          : -0.001664
V4172          : 0.005990
V4173          : 0.005907
V4174          : 0.000257
V4175          : 0.005464
V4176          : -0.004233
V4178          : -0.007268
V4179          : 0.005644
V4180          : 0.000414
V4181          : 0.006243
V4182          : 0.005554
V4183          : 0.003925
V4184          : -0.005561
V4186          : -0.006317
V4187          : 0.007855
V4188          : -0.004781
V4189          : -0.002298
V4190          : -0.005469
V4193          : 0.005216
V4195          : 0.002440
V4198          : -0.011173
V4199          : 0.006154
V4200          : 0.002182
V4201          : 0.006791
V4203          : -0.002924
V4204          : -0.006965
V4205          : -0.002384
V4206          : -0.011755
V4208          : 0.006497
V4209          : 0.003398
V4211          : 0.002504
V4213          : -0.004956
V4214          : 0.006891
V4215          : 0.006397
V4216          : -0.001332
V4218          : -0.000500
V4219          : -0.001557
V4220          : -0.008499
V4222          : -0.002339
V4223          : -0.005137
V4224          : -0.006947
V4225          : 0.006479
V4226          : 0.002485
V4228          : 0.001154
V4229          : -0.002037
V4232          : 0.005907
V4233          : -0.002207
V4234          : 0.000897
V4235          : -0.003774
V4236          : -0.007827
V4237          : 0.005680
V4238          : -0.008468
V4239          : -0.005499
V4241          : 0.005552
V4242          : 0.001511
V4243          : 0.004173
V4244          : 0.001796
V4245          : -0.003330
V4246          : -0.002351
V4247          : -0.003451
V4248          : 0.004428
V4249          : -0.004216
V4250          : 0.006116
V4251          : 0.005152
V4252          : 0.005786
V4253          : -0.002598
V4254          : 0.002060
V4255          : 0.003809
V4256          : -0.006905
V4257          : -0.004407
V4258          : -0.001828
V4259          : 0.006359
V4260          : 0.000648
V4261          : -0.004191
V4262          : 0.002667
V4263          : -0.007060
V4264          : -0.003267
V4266          : 0.002481
V4267          : 0.006472
V4268          : 0.003123
V4270          : -0.007754
V4271          : 0.002740
V4273          : -0.003457
V4276          : -0.007156
V4277          : 0.006285
V4278          : -0.006031
V4279          : -0.012384
V4280          : 0.006112
V4281          : 0.004610
V4282          : -0.008662
V4284          : -0.004352
V4285          : 0.000313
V4286          : 0.003776
V4288          : -0.003816
V4291          : -0.006377
V4292          : -0.002757
V4293          : -0.002398
V4294          : -0.005927
V4295          : 0.006165
V4297          : 0.006595
V4298          : 0.000869
V4299          : 0.005948
V4300          : 0.003723
V4301          : 0.000731
V4302          : -0.002653
V4303          : 0.005472
V4304          : 0.003223
V4305          : 0.005764
V4306          : -0.003899
V4307          : -0.008017
V4308          : -0.001349
V4309          : 0.006943
V4310          : 0.002455
V4311          : 0.002836
V4312          : -0.002115
V4313          : -0.004426
V4314          : -0.004195
V4315          : 0.003724
V4316          : 0.006629
V4317          : 0.004052
V4318          : -0.002887
V4320          : 0.005823
V4321          : 0.006335
V4322          : 0.006681
V4323          : 0.007595
V4324          : 0.005683
V4326          : 0.002267
V4327          : -0.001552
V4328          : 0.002443
V4329          : 0.006861
V4330          : -0.006216
V4331          : 0.005904
V4332          : -0.005108
V4333          : 0.006300
V4334          : -0.000604
V4335          : -0.002431
V4336          : -0.001341
V4337          : 0.003483
V4338          : -0.012145
V4339          : 0.002142
V4340          : 0.000199
V4341          : -0.002880
V4342          : 0.006265
V4343          : -0.007798
V4344          : -0.003355
V4345          : 0.004266
V4346          : -0.011734
V4347          : 0.005449
V4348          : 0.002506
V4349          : -0.011217
V4350          : 0.005836
V4351          : 0.005696
V4352          : 0.005535
V4353          : -0.000048
V4354          : 0.005364
V4355          : 0.000173
V4356          : -0.004164
V4357          : -0.005862
V4358          : 0.001428
V4359          : 0.005504
V4363          : 0.003216
V4364          : 0.003140
V4366          : 0.003888
V4367          : -0.004544
V4370          : -0.002598
V4371          : 0.002512
V4372          : -0.003021
V4373          : 0.005779
V4375          : -0.003054
V4376          : 0.005806
V4377          : -0.003420
V4378          : -0.000744
V4379          : -0.002777
V4380          : 0.008238
V4381          : 0.004860
V4382          : -0.000892
V4384          : -0.004097
V4385          : 0.003343
V4386          : -0.003879
V4387          : 0.004016
V4388          : -0.004692
V4389          : 0.005355
V4390          : -0.001313
V4391          : -0.005796
V4392          : 0.004363
V4393          : -0.006804
V4395          : 0.004438
V4396          : -0.003873
V4397          : -0.003778
V4398          : 0.005647
V4401          : 0.005652
V4403          : 0.004643
V4405          : -0.002307
V4406          : 0.006219
V4407          : -0.001365
V4408          : 0.006212
V4409          : 0.006027
V4410          : -0.004707
V4411          : -0.010831
V4412          : 0.005546
V4414          : 0.001897
V4415          : 0.002297
V4416          : -0.004114
V4417          : -0.002082
V4418          : 0.005956
V4419          : -0.004817
V4421          : -0.001315
V4422          : 0.006003
V4425          : 0.004339
V4426          : 0.006601
V4427          : 0.000005
V4428          : -0.000553
V4429          : 0.005751
V4430          : 0.005259
V4431          : -0.009205
V4432          : 0.007284
V4433          : 0.005561
V4434          : -0.001269
V4435          : 0.005191
V4436          : 0.002754
V4437          : 0.002268
V4438          : -0.008447
V4439          : 0.005315
V4440          : -0.004353
V4441          : 0.003486
V4443          : -0.005516
V4444          : -0.000449
V4445          : 0.005839
V4447          : 0.004928
V4448          : 0.003782
V4449          : -0.004528
V4450          : -0.003504
V4451          : 0.000730
V4452          : -0.003100
V4453          : -0.001399
V4454          : -0.002214
V4455          : -0.001778
V4456          : -0.008277
V4457          : 0.005393
V4458          : 0.008261
V4459          : -0.004161
V4460          : 0.006501
V4461          : -0.003970
V4462          : -0.000683
V4463          : 0.006074
V4464          : -0.004670
V4465          : -0.003943
V4466          : -0.001683
V4467          : 0.005347
V4470          : 0.006379
V4471          : -0.005010
V4472          : 0.005090
V4474          : 0.003779
V4475          : -0.005770
V4476          : 0.005340
V4477          : 0.000793
V4478          : 0.004709
V4479          : 0.005885
V4480          : 0.004805
V4481          : -0.006087
V4482          : -0.002525
V4483          : 0.002991
V4484          : -0.001148
V4485          : -0.004857
V4486          : 0.006057
V4487          : 0.006612
V4488          : -0.000437
V4490          : 0.003731
V4491          : 0.007195
V4492          : 0.006377
V4493          : 0.003405
V4496          : 0.005027
V4497          : 0.000115
V4498          : 0.003110
V4499          : 0.002464
V4500          : 0.012452
V4501          : 0.006394
V4502          : -0.003046
V4503          : -0.008283
V4504          : -0.002794
V4505          : -0.001680
V4506          : -0.012630
V4507          : -0.003590
V4508          : 0.004171
V4509          : -0.007469
V4510          : -0.002364
V4511          : 0.001340
V4512          : 0.003138
V4514          : 0.005407
V4515          : 0.003035
V4517          : -0.000516
V4519          : 0.002073
V4520          : 0.005738
V4521          : 0.005882
V4522          : 0.001168
V4525          : 0.006214
V4528          : 0.001611
V4529          : -0.003276
V4530          : 0.005484
V4533          : 0.006193
V4534          : 0.004730
V4535          : 0.002079
V4537          : 0.002214
V4539          : -0.001373
V4540          : 0.000861
V4541          : 0.005476
V4542          : 0.004944
V4545          : 0.005793
V4548          : 0.002859
V4549          : 0.006020
V4551          : 0.002889
V4552          : 0.002474
V4553          : -0.009774
V4554          : -0.005351
V4555          : -0.002292
V4558          : 0.000065
V4559          : 0.004128
V4560          : -0.001700
V4561          : 0.001863
V4562          : 0.005001
V4564          : 0.004619
V4565          : 0.006148
V4566          : 0.005590
V4567          : 0.005675
V4569          : -0.010889
V4570          : -0.003506
V4571          : -0.002612
V4572          : -0.002381
V4573          : -0.001088
V4575          : 0.005030
V4576          : -0.007677
V4577          : -0.015365
V4578          : 0.005916
V4579          : 0.005387
V4580          : -0.005031
V4581          : 0.004769
V4582          : 0.005639
V4584          : 0.004983
V4585          : 0.006138
V4586          : -0.004662
V4587          : -0.001530
V4588          : 0.006330
V4589          : 0.005500
V4590          : -0.002502
V4591          : 0.004460
V4592          : -0.005751
V4593          : -0.000215
V4594          : -0.004793
V4595          : 0.003077
V4596          : 0.006057
V4598          : 0.005310
V4599          : -0.007030
V4600          : 0.003965
V4601          : -0.002473
V4602          : 0.005240
V4603          : 0.000454
V4604          : 0.004336
V4605          : 0.004881
V4606          : 0.004345
V4607          : -0.002963
V4609          : 0.005610
V4610          : 0.005800
V4611          : 0.005836
V4612          : -0.001946
V4613          : -0.001635
V4616          : 0.010285
V4620          : -0.000767
V4622          : -0.001975
V4624          : 0.005885
V4625          : 0.002248
V4627          : -0.002940
V4628          : 0.005267
V4629          : 0.005552
V4630          : 0.000378
V4631          : 0.006227
V4632          : 0.000943
V4635          : 0.005829
V4636          : -0.001763
V4637          : 0.002824
V4638          : 0.000220
V4641          : 0.004817
V4642          : -0.002212
V4644          : 0.005895
V4645          : -0.010198
V4646          : 0.005270
V4647          : 0.008611
V4648          : -0.009388
V4649          : -0.001115
V4650          : 0.005558
V4651          : -0.006257
V4652          : 0.005528
V4653          : 0.002140
V4655          : 0.004662
V4656          : -0.001209
V4657          : 0.005281
V4658          : 0.004843
V4659          : -0.001804
V4660          : 0.005706
V4661          : -0.001961
V4662          : 0.003836
V4663          : 0.006010
V4664          : -0.004754
V4666          : 0.005991
V4667          : 0.006658
V4668          : -0.002639
V4670          : -0.001041
V4671          : 0.005476
V4672          : -0.009537
V4673          : 0.001588
V4674          : -0.004565
V4675          : -0.005898
V4677          : 0.003944
V4678          : 0.006258
V4680          : -0.003866
V4681          : 0.006882
V4682          : 0.003948
V4683          : 0.006006
V4684          : -0.001789
V4685          : 0.005694
V4686          : 0.001784
V4687          : -0.006035
V4688          : -0.002864
V4689          : 0.004893
V4690          : -0.004375
V4692          : 0.004760
V4693          : -0.006290
V4694          : 0.000615
V4695          : -0.011617
V4696          : -0.007636
V4697          : 0.004367
V4698          : -0.000042
V4699          : -0.002215
V4701          : -0.005186
V4703          : 0.001955
V4704          : 0.005464
V4707          : 0.004345
V4710          : 0.000360
V4711          : 0.005608
V4712          : -0.000571
V4713          : -0.007816
V4715          : 0.007423
V4717          : 0.002770
V4718          : 0.005897
V4719          : -0.005399
V4720          : 0.006319
V4721          : -0.001270
V4723          : 0.003332
V4724          : -0.005342
V4725          : 0.005650
V4726          : 0.005539
V4727          : 0.005962
V4728          : -0.002707
V4729          : 0.003556
V4730          : 0.002625
V4732          : -0.003068
V4733          : -0.003849
V4736          : 0.004982
V4737          : 0.001207
V4739          : 0.004708
V4740          : -0.003332
V4741          : 0.006072
V4742          : 0.001983
V4743          : 0.005666
V4744          : 0.004701
V4745          : -0.001809
V4747          : 0.006164
V4748          : 0.004202
V4749          : 0.006002
V4750          : 0.004615
V4751          : -0.000395
V4752          : 0.002720
V4753          : -0.004133
V4755          : 0.005328
V4756          : 0.005564
V4757          : 0.005185
