custom_lambda_0.0030 Coefficients
==================================================
Bias Term      : -0.005602
V3188          : 0.007093
V3189          : 0.006232
V3190          : -0.005696
V3192          : -0.008106
V3193          : 0.003274
V3195          : 0.004721
V3196          : -0.005012
V3197          : -0.009791
V3198          : -0.005587
V3199          : 0.001965
V3200          : 0.005061
V3201          : -0.001071
V3203          : -0.006518
V3204          : 0.004999
V3205          : -0.004363
V3206          : -0.001527
V3207          : -0.003938
V3208          : 0.000000
V3209          : 0.005817
V3210          : -0.005409
V3211          : -0.004092
V3212          : 0.005750
V3215          : -0.001935
V3217          : -0.007979
V3218          : -0.004535
V3219          : 0.006449
V3221          : 0.000091
V3222          : -0.002472
V3223          : 0.004296
V3224          : -0.006559
V3226          : 0.005102
V3227          : 0.005418
V3229          : 0.006162
V3230          : -0.002169
V3231          : -0.002316
V3232          : -0.003027
V3234          : -0.003660
V3235          : 0.000523
V3236          : -0.001722
V3237          : 0.005552
V3238          : 0.000306
V3239          : -0.006001
V3240          : -0.004539
V3245          : 0.004854
V3246          : 0.005145
V3248          : -0.006764
V3250          : 0.002894
V3251          : 0.005451
V3252          : 0.005521
V3253          : 0.005382
V3254          : -0.004341
V3255          : 0.003453
V3256          : -0.002740
V3257          : -0.001709
V3258          : 0.005277
V3259          : 0.007962
V3260          : 0.005908
V3262          : 0.000222
V3263          : 0.006967
V3264          : 0.002499
V3265          : -0.007577
V3267          : 0.003452
V3268          : 0.005012
V3272          : 0.002266
V3273          : -0.004893
V3274          : 0.004666
V3276          : -0.000434
V3277          : -0.000137
V3279          : 0.006037
V3280          : 0.005329
V3281          : 0.005762
V3285          : -0.002825
V3286          : -0.001437
V3287          : -0.001888
V3288          : -0.002374
V3289          : -0.005927
V3290          : -0.004889
V3291          : -0.001201
V3292          : 0.005632
V3293          : -0.006125
V3294          : -0.004118
V3295          : 0.005870
V3297          : 0.005987
V3299          : -0.003161
V3301          : -0.001718
V3302          : -0.002590
V3303          : -0.000556
V3304          : 0.007090
V3305          : -0.003411
V3306          : 0.007354
V3307          : -0.005588
V3308          : -0.002578
V3309          : 0.005952
V3310          : -0.002218
V3312          : -0.001995
V3313          : -0.006200
V3314          : 0.002381
V3316          : -0.003140
V3317          : 0.007854
V3318          : 0.001625
V3319          : -0.011354
V3320          : -0.005138
V3322          : 0.006415
V3323          : 0.005504
V3325          : 0.006256
V3326          : -0.003932
V3327          : 0.007071
V3328          : 0.003108
V3329          : -0.005567
V3330          : -0.000095
V3331          : 0.004054
V3332          : 0.005774
V3333          : 0.005868
V3335          : -0.003639
V3336          : -0.005428
V3337          : -0.001339
V3338          : -0.004026
V3341          : -0.006905
V3342          : -0.002147
V3343          : 0.006592
V3346          : -0.002083
V3348          : 0.006313
V3349          : 0.005101
V3350          : 0.000316
V3351          : -0.004199
V3352          : 0.005115
V3353          : 0.005469
V3354          : 0.005906
V3355          : 0.005131
V3356          : 0.004704
V3357          : 0.005585
V3358          : 0.003379
V3359          : -0.004636
V3360          : 0.002082
V3361          : -0.006878
V3362          : -0.004620
V3363          : -0.001557
V3364          : -0.003067
V3365          : -0.003603
V3366          : -0.014766
V3367          : 0.005635
V3368          : 0.000634
V3369          : -0.004875
V3370          : -0.006734
V3371          : 0.006211
V3372          : -0.006016
V3374          : -0.003613
V3375          : 0.006477
V3376          : -0.004180
V3377          : -0.005964
V3379          : -0.004633
V3380          : 0.005681
V3381          : -0.004468
V3382          : 0.005902
V3383          : -0.009442
V3384          : -0.003800
V3385          : -0.005943
V3386          : 0.005079
V3387          : -0.004700
V3388          : 0.004174
V3389          : -0.000427
V3390          : -0.004826
V3391          : 0.002859
V3392          : -0.005758
V3394          : -0.003483
V3395          : 0.005435
V3396          : -0.004528
V3397          : -0.010912
V3398          : -0.002028
V3399          : 0.006032
V3401          : -0.004787
V3403          : -0.002421
V3404          : -0.004683
V3405          : 0.004621
V3406          : -0.003985
V3407          : 0.005086
V3408          : -0.001620
V3410          : -0.011466
V3411          : -0.006781
V3412          : 0.003937
V3413          : 0.003094
V3414          : 0.005573
V3415          : -0.002594
V3416          : 0.006095
V3417          : 0.004455
V3418          : -0.003349
V3419          : -0.000919
V3420          : 0.003893
V3421          : -0.000006
V3422          : 0.005738
V3423          : -0.001419
V3424          : 0.006720
V3425          : -0.001762
V3426          : 0.003736
V3427          : 0.005487
V3428          : 0.005041
V3429          : -0.005736
V3430          : 0.000841
V3431          : 0.003517
V3432          : 0.004988
V3433          : -0.002202
V3436          : -0.006058
V3438          : -0.003708
V3439          : 0.001945
V3440          : -0.004150
V3441          : -0.005038
V3442          : 0.005314
V3443          : -0.005819
V3444          : -0.006143
V3445          : -0.000663
V3446          : 0.004856
V3447          : 0.006165
V3449          : 0.002019
V3450          : -0.004409
V3451          : -0.005442
V3453          : 0.005680
V3455          : 0.005426
V3456          : -0.005502
V3459          : 0.005944
V3460          : 0.005195
V3461          : 0.005908
V3462          : 0.003360
V3463          : 0.001592
V3464          : -0.001411
V3465          : -0.008475
V3466          : -0.004074
V3467          : -0.001563
V3470          : -0.000681
V3471          : -0.001029
V3472          : 0.004199
V3473          : 0.004567
V3475          : -0.003344
V3476          : 0.006545
V3477          : -0.008781
V3478          : -0.005723
V3479          : -0.004728
V3480          : 0.003350
V3481          : -0.007026
V3482          : -0.009651
V3483          : 0.005188
V3484          : -0.000946
V3485          : 0.001263
V3486          : 0.005809
V3487          : 0.005074
V3488          : 0.002444
V3489          : 0.002317
V3490          : -0.004337
V3491          : 0.005517
V3492          : 0.006081
V3493          : 0.002560
V3494          : -0.004492
V3496          : 0.004834
V3497          : 0.006408
V3498          : -0.007188
V3499          : -0.004729
V3500          : -0.004915
V3501          : -0.004017
V3502          : 0.005611
V3503          : 0.004484
V3504          : -0.010920
V3507          : 0.000197
V3509          : -0.000689
V3510          : 0.005293
V3511          : 0.003496
V3512          : 0.001692
V3513          : 0.004717
V3515          : 0.005905
V3516          : 0.006319
V3517          : 0.006262
V3518          : -0.002588
V3519          : 0.006245
V3520          : -0.003987
V3521          : -0.004114
V3522          : 0.004653
V3523          : -0.002170
V3525          : -0.003496
V3526          : 0.005764
V3527          : 0.003261
V3529          : 0.005989
V3530          : -0.006904
V3531          : -0.005031
V3532          : -0.000846
V3533          : 0.001027
V3534          : 0.005778
V3535          : -0.005688
V3536          : -0.002738
V3539          : -0.001666
V3540          : -0.002095
V3541          : -0.001244
V3542          : -0.004517
V3543          : -0.005178
V3544          : -0.000651
V3545          : 0.004912
V3548          : -0.005284
V3549          : 0.005550
V3550          : -0.005915
V3551          : 0.005990
V3552          : 0.000484
V3553          : 0.005958
V3555          : 0.003455
V3556          : 0.005152
V3560          : 0.000936
V3561          : 0.000659
V3562          : -0.003462
V3563          : 0.006592
V3564          : 0.001218
V3565          : 0.006071
V3566          : 0.001729
V3567          : 0.005630
V3568          : -0.007924
V3571          : -0.002677
V3572          : -0.007293
V3573          : 0.007052
V3574          : -0.002444
V3576          : 0.005655
V3577          : 0.004423
V3578          : -0.006975
V3580          : 0.005767
V3583          : -0.005873
V3584          : 0.002242
V3585          : 0.003885
V3586          : -0.003088
V3587          : 0.002006
V3588          : 0.007293
V3589          : -0.001573
V3590          : 0.006100
V3591          : 0.006959
V3592          : -0.004620
V3593          : -0.002156
V3594          : -0.005075
V3595          : 0.000724
V3596          : -0.001336
V3597          : -0.006084
V3598          : 0.005677
V3599          : -0.007795
V3601          : 0.006618
V3602          : 0.002950
V3603          : 0.003838
V3604          : -0.008250
V3605          : 0.001628
V3606          : -0.002875
V3609          : -0.001609
V3612          : 0.002314
V3613          : 0.005604
V3614          : 0.004154
V3615          : 0.005824
V3616          : -0.005722
V3617          : 0.006784
V3619          : 0.006177
V3620          : 0.005712
V3621          : -0.002416
V3622          : 0.006011
V3623          : 0.005352
V3624          : 0.005843
V3625          : -0.002856
V3626          : -0.001501
V3627          : 0.005518
V3628          : -0.006541
V3629          : 0.000049
V3630          : -0.002084
V3631          : -0.002183
V3632          : 0.005898
V3633          : 0.006007
V3634          : -0.000412
V3635          : 0.004623
V3636          : -0.003301
V3637          : -0.003528
V3638          : -0.011520
V3639          : -0.003862
V3640          : -0.011186
V3641          : 0.005344
V3642          : -0.002640
V3643          : -0.009204
V3644          : 0.005207
V3645          : -0.001413
V3646          : -0.005026
V3648          : 0.004716
V3649          : 0.005434
V3650          : 0.000601
V3651          : 0.006106
V3652          : 0.002486
V3653          : 0.004525
V3654          : 0.000138
V3655          : 0.004789
V3658          : -0.000000
V3659          : 0.002050
V3660          : -0.007364
V3661          : -0.005781
V3662          : -0.005179
V3663          : -0.005345
V3664          : -0.002730
V3666          : 0.004356
V3667          : 0.005192
V3668          : 0.002818
V3670          : -0.000778
V3671          : 0.006176
V3672          : -0.009415
V3676          : 0.006032
V3678          : -0.005766
V3679          : 0.005664
V3682          : 0.004584
V3683          : 0.002052
V3684          : -0.004983
V3685          : -0.008473
V3686          : 0.004261
V3688          : -0.008956
V3690          : 0.004040
V3691          : 0.003826
V3693          : -0.002629
V3694          : 0.006631
V3695          : 0.005392
V3696          : -0.005200
V3697          : -0.003483
V3698          : -0.000574
V3699          : -0.006593
V3700          : -0.006012
V3701          : -0.002944
V3702          : -0.005460
V3703          : 0.004571
V3704          : 0.004123
V3705          : 0.004598
V3708          : -0.005656
V3709          : -0.005584
V3710          : -0.002458
V3711          : 0.009034
V3712          : 0.005838
V3713          : -0.001609
V3715          : 0.004964
V3717          : -0.002721
V3718          : -0.007509
V3719          : -0.003380
V3720          : 0.007030
V3721          : 0.005842
V3722          : -0.009163
V3723          : 0.003395
V3724          : 0.010806
V3725          : -0.002165
V3726          : 0.004314
V3728          : -0.000421
V3730          : -0.005938
V3731          : 0.002608
V3732          : -0.003841
V3733          : 0.002131
V3734          : 0.003834
V3735          : 0.007310
V3736          : -0.008310
V3737          : -0.000748
V3738          : -0.000724
V3739          : -0.001633
V3740          : 0.002630
V3741          : 0.005071
V3742          : 0.002731
V3743          : 0.001980
V3746          : -0.001858
V3748          : 0.005463
V3749          : 0.005293
V3750          : 0.006574
V3751          : 0.006155
V3754          : 0.000562
V3755          : 0.004893
V3756          : 0.007455
V3758          : -0.002538
V3759          : 0.008310
V3760          : 0.002898
V3762          : 0.000253
V3764          : -0.007548
V3765          : -0.004333
V3766          : 0.003385
V3768          : 0.003593
V3769          : 0.000748
V3771          : 0.003757
V3772          : 0.004026
V3774          : -0.001215
V3776          : -0.001919
V3777          : 0.000510
V3779          : -0.000000
V3780          : -0.006982
V3782          : -0.004961
V3783          : 0.003723
V3784          : 0.006374
V3785          : 0.005610
V3786          : -0.004055
V3787          : 0.004883
V3788          : -0.000365
V3790          : 0.005935
V3791          : 0.005368
V3792          : -0.000085
V3793          : 0.005218
V3796          : -0.004771
V3797          : -0.001288
V3798          : -0.009889
V3799          : 0.006456
V3800          : 0.006457
V3803          : -0.003831
V3804          : 0.005886
V3805          : 0.005460
V3806          : 0.007232
V3807          : 0.004581
V3808          : 0.003076
V3809          : 0.000455
V3810          : -0.000018
V3811          : -0.008069
V3814          : -0.002785
V3816          : -0.003347
V3817          : -0.004322
V3818          : -0.003181
V3819          : -0.001427
V3820          : 0.006004
V3821          : -0.008292
V3824          : 0.005843
V3825          : -0.008540
V3826          : 0.000000
V3827          : -0.001986
V3828          : -0.006900
V3829          : -0.002559
V3830          : 0.009767
V3831          : 0.004880
V3832          : -0.001477
V3833          : -0.007619
V3834          : -0.001733
V3835          : 0.005817
V3836          : -0.005289
V3837          : -0.005251
V3838          : 0.007277
V3839          : -0.004467
V3840          : 0.005633
V3841          : -0.004208
V3842          : -0.002513
V3843          : 0.005959
V3844          : -0.005514
V3845          : 0.008034
V3846          : 0.006598
V3847          : -0.005833
V3848          : -0.004558
V3850          : -0.003386
V3851          : 0.005237
V3852          : -0.002521
V3855          : 0.002028
V3856          : -0.005300
V3857          : 0.004499
V3859          : -0.006053
V3860          : 0.008337
V3861          : -0.000925
V3862          : 0.007056
V3863          : -0.004202
V3864          : -0.007259
V3865          : 0.005566
V3866          : -0.001217
V3867          : -0.003697
V3868          : 0.001253
V3869          : 0.006922
V3870          : 0.005067
V3871          : -0.004217
V3872          : -0.003696
V3873          : -0.003435
V3874          : -0.005247
V3875          : -0.005973
V3876          : 0.005087
V3877          : 0.006434
V3878          : 0.005951
V3879          : 0.004676
V3880          : -0.001570
V3882          : -0.003590
V3883          : 0.005492
V3885          : 0.003164
V3886          : 0.005967
V3887          : 0.003600
V3889          : -0.003054
V3890          : 0.001977
V3891          : 0.005983
V3892          : -0.006718
V3893          : -0.004065
V3894          : 0.005715
V3895          : -0.003703
V3896          : 0.005070
V3897          : -0.003472
V3898          : 0.008698
V3899          : -0.001211
V3900          : -0.003944
V3903          : 0.003619
V3904          : 0.000515
V3905          : 0.000263
V3906          : 0.006390
V3907          : -0.008973
V3908          : -0.005667
V3910          : -0.007783
V3911          : -0.003249
V3912          : 0.005887
V3913          : -0.000455
V3914          : 0.005890
V3915          : -0.002885
V3916          : -0.001847
V3917          : -0.001960
V3918          : 0.005255
V3919          : -0.003248
V3920          : 0.005422
V3921          : 0.004086
V3922          : 0.006903
V3923          : 0.000195
V3924          : 0.006963
V3925          : -0.002977
V3926          : -0.007602
V3928          : -0.010337
V3929          : 0.002312
V3931          : -0.001279
V3932          : 0.005583
V3933          : -0.002283
V3934          : -0.002830
V3935          : -0.002401
V3936          : -0.003853
V3937          : -0.002395
V3938          : -0.000335
V3939          : -0.000128
V3940          : -0.003630
V3941          : -0.001014
V3942          : 0.006069
V3943          : 0.005434
V3944          : 0.000779
V3947          : 0.005896
V3949          : 0.005324
V3950          : 0.000434
V3951          : -0.000500
V3954          : -0.005404
V3955          : -0.005901
V3956          : -0.003558
V3957          : -0.004432
V3958          : 0.004002
V3959          : -0.010063
V3960          : 0.000081
V3963          : 0.001625
V3964          : 0.005835
V3965          : -0.002949
V3966          : -0.005536
V3968          : -0.005933
V3969          : -0.010192
V3970          : 0.004340
V3971          : -0.006374
V3972          : 0.005925
V3974          : -0.003584
V3975          : 0.006249
V3976          : -0.007538
V3977          : -0.002765
V3978          : 0.004855
V3980          : -0.004248
V3981          : -0.004879
V3984          : -0.002635
V3985          : -0.002589
V3986          : -0.001676
V3987          : 0.005740
V3990          : -0.002140
V3991          : -0.005412
V3992          : 0.004177
V3994          : 0.007323
V3995          : -0.002214
V3996          : 0.004220
V3997          : -0.002349
V3998          : 0.001064
V3999          : 0.001116
V4000          : -0.005684
V4001          : -0.002004
V4002          : 0.004071
V4003          : -0.004075
V4004          : -0.009203
V4005          : 0.003165
V4006          : -0.001563
V4007          : 0.001668
V4008          : -0.002894
V4009          : -0.000961
V4010          : 0.005956
V4011          : 0.000173
V4013          : -0.000148
V4015          : 0.001547
V4016          : 0.000031
V4017          : 0.005135
V4020          : -0.003991
V4022          : -0.000935
V4023          : 0.005309
V4025          : 0.001530
V4026          : -0.002770
V4028          : -0.000101
V4029          : -0.004229
V4030          : 0.005919
V4031          : 0.001171
V4032          : -0.005270
V4033          : 0.000134
V4034          : -0.002468
V4035          : -0.002269
V4036          : 0.004587
V4037          : 0.005680
V4038          : 0.002703
V4040          : -0.002277
V4041          : -0.005682
V4042          : -0.003439
V4044          : 0.005281
V4045          : 0.005765
V4047          : -0.003704
V4048          : -0.001922
V4049          : -0.003301
V4050          : -0.000752
V4052          : 0.006217
V4053          : -0.004524
V4054          : 0.003697
V4055          : 0.004092
V4056          : -0.005396
V4057          : 0.005877
V4059          : -0.000077
V4062          : -0.002796
V4063          : -0.001195
V4064          : -0.005509
V4066          : -0.009084
V4067          : 0.004321
V4068          : -0.001598
V4070          : 0.002646
V4071          : 0.003451
V4072          : 0.004008
V4075          : 0.003316
V4076          : -0.001586
V4077          : 0.003555
V4078          : -0.000754
V4079          : -0.005617
V4080          : -0.001324
V4082          : -0.002565
V4083          : 0.005757
V4085          : 0.003148
V4086          : -0.000510
V4088          : 0.006183
V4089          : 0.002955
V4090          : 0.003636
V4091          : 0.000188
V4092          : 0.005921
V4093          : -0.002987
V4094          : -0.005536
V4095          : 0.003919
V4097          : -0.003519
V4098          : -0.003760
V4100          : -0.002614
V4102          : 0.005766
V4103          : -0.003056
V4104          : -0.000866
V4105          : -0.002554
V4106          : 0.001443
V4107          : -0.002078
V4108          : -0.002376
V4109          : -0.005916
V4110          : -0.003707
V4111          : 0.005739
V4112          : 0.000266
V4113          : -0.005107
V4114          : -0.001633
V4115          : 0.006804
V4116          : 0.005700
V4117          : -0.003672
V4118          : 0.005704
V4120          : -0.003916
V4121          : 0.004352
V4123          : -0.006317
V4125          : -0.008401
V4127          : -0.008459
V4128          : -0.000444
V4129          : -0.007078
V4130          : -0.005470
V4132          : 0.005486
V4133          : -0.003872
V4135          : -0.004334
V4136          : -0.012527
V4137          : 0.005462
V4138          : 0.006088
V4140          : 0.007205
V4141          : -0.004018
V4142          : -0.006159
V4143          : 0.001287
V4144          : 0.006320
V4145          : -0.002251
V4146          : -0.004381
V4147          : -0.002043
V4149          : -0.004475
V4150          : -0.004232
V4151          : 0.006342
V4152          : -0.005926
V4154          : 0.003201
V4155          : 0.000461
V4156          : 0.005318
V4157          : 0.005666
V4158          : 0.005859
V4159          : 0.004669
V4160          : -0.006708
V4161          : 0.000033
V4162          : 0.003654
V4163          : 0.005606
V4164          : -0.004985
V4166          : -0.002851
V4168          : 0.005377
V4169          : -0.004545
V4170          : -0.002019
V4171          : -0.001638
V4172          : 0.005960
V4173          : 0.005878
V4174          : 0.000229
V4175          : 0.005437
V4176          : -0.004222
V4178          : -0.007236
V4179          : 0.005607
V4180          : 0.000305
V4181          : 0.006209
V4182          : 0.005518
V4183          : 0.003879
V4184          : -0.005541
V4186          : -0.006281
V4187          : 0.007796
V4188          : -0.004766
V4189          : -0.002202
V4190          : -0.005399
V4193          : 0.005189
V4195          : 0.002363
V4198          : -0.011070
V4199          : 0.006128
V4200          : 0.002145
V4201          : 0.006748
V4203          : -0.002911
V4204          : -0.006788
V4205          : -0.002332
V4206          : -0.011652
V4208          : 0.006467
V4209          : 0.003366
V4211          : 0.002460
V4213          : -0.004925
V4214          : 0.006847
V4215          : 0.006364
V4216          : -0.001293
V4218          : -0.000486
V4219          : -0.001505
V4220          : -0.008377
V4222          : -0.002259
V4223          : -0.005024
V4224          : -0.006868
V4225          : 0.006447
V4226          : 0.002436
V4228          : 0.001100
V4229          : -0.002034
V4232          : 0.005874
V4233          : -0.002199
V4234          : 0.000732
V4235          : -0.003681
V4236          : -0.007751
V4237          : 0.005640
V4238          : -0.008424
V4239          : -0.005463
V4241          : 0.005516
V4242          : 0.001443
V4243          : 0.004120
V4244          : 0.001719
V4245          : -0.003280
V4246          : -0.002310
V4247          : -0.003422
V4248          : 0.004391
V4249          : -0.004197
V4250          : 0.006075
V4251          : 0.005126
V4252          : 0.005761
V4253          : -0.002563
V4254          : 0.002011
V4255          : 0.003778
V4256          : -0.006864
V4257          : -0.004356
V4258          : -0.001731
V4259          : 0.006325
V4260          : 0.000606
V4261          : -0.004169
V4262          : 0.002596
V4263          : -0.006991
V4264          : -0.003257
V4266          : 0.002424
V4267          : 0.006445
V4268          : 0.002957
V4270          : -0.007712
V4271          : 0.002709
V4273          : -0.003445
V4276          : -0.007014
V4277          : 0.006217
V4278          : -0.005932
V4279          : -0.012261
V4280          : 0.006081
V4281          : 0.004570
V4282          : -0.008512
V4284          : -0.004330
V4285          : 0.000267
V4286          : 0.003730
V4288          : -0.003787
V4291          : -0.006345
V4292          : -0.002750
V4293          : -0.002382
V4294          : -0.005877
V4295          : 0.006121
V4297          : 0.006567
V4298          : 0.000807
V4299          : 0.005838
V4300          : 0.003671
V4301          : 0.000640
V4302          : -0.002602
V4303          : 0.005441
V4304          : 0.003127
V4305          : 0.005715
V4306          : -0.003880
V4307          : -0.007978
V4308          : -0.001233
V4309          : 0.006902
V4310          : 0.002428
V4311          : 0.002803
V4312          : -0.002112
V4313          : -0.004414
V4314          : -0.004174
V4315          : 0.003657
V4316          : 0.006584
V4317          : 0.004019
V4318          : -0.002810
V4320          : 0.005791
V4321          : 0.006280
V4322          : 0.006645
V4323          : 0.007534
V4324          : 0.005650
V4326          : 0.002170
V4327          : -0.001428
V4328          : 0.002416
V4329          : 0.006825
V4330          : -0.006186
V4331          : 0.005832
V4332          : -0.005059
V4333          : 0.006251
V4334          : -0.000593
V4335          : -0.002427
V4336          : -0.001327
V4337          : 0.003436
V4338          : -0.012042
V4339          : 0.002056
V4340          : 0.000133
V4341          : -0.002836
V4342          : 0.006202
V4343          : -0.007749
V4344          : -0.003345
V4345          : 0.004204
V4346          : -0.011278
V4347          : 0.005412
V4348          : 0.002460
V4349          : -0.011078
V4350          : 0.005810
V4351          : 0.005657
V4352          : 0.005466
V4353          : -0.000038
V4354          : 0.005335
V4355          : 0.000119
V4356          : -0.004148
V4357          : -0.005833
V4358          : 0.001396
V4359          : 0.005397
V4363          : 0.003168
V4364          : 0.003043
V4366          : 0.003846
V4367          : -0.004516
V4370          : -0.002585
V4371          : 0.002459
V4372          : -0.003009
V4373          : 0.005740
V4375          : -0.002965
V4376          : 0.005771
V4377          : -0.003378
V4378          : -0.000731
V4379          : -0.002664
V4380          : 0.008181
V4381          : 0.004774
V4382          : -0.000749
V4384          : -0.004085
V4385          : 0.003289
V4386          : -0.003833
V4387          : 0.003966
V4388          : -0.004613
V4389          : 0.005284
V4390          : -0.001295
V4391          : -0.005774
V4392          : 0.004256
V4393          : -0.006772
V4395          : 0.004410
V4396          : -0.003860
V4397          : -0.003770
V4398          : 0.005593
V4401          : 0.005626
V4403          : 0.004611
V4405          : -0.002301
V4406          : 0.006103
V4407          : -0.001354
V4408          : 0.006163
V4409          : 0.006001
V4410          : -0.004692
V4411          : -0.010755
V4412          : 0.005507
V4414          : 0.001837
V4415          : 0.002230
V4416          : -0.004099
V4417          : -0.002067
V4418          : 0.005917
V4419          : -0.004789
V4421          : -0.001302
V4422          : 0.005975
V4425          : 0.004285
V4426          : 0.006572
V4427          : 0.000000
V4428          : -0.000520
V4429          : 0.005719
V4430          : 0.005231
V4431          : -0.009108
V4432          : 0.007211
V4433          : 0.005507
V4434          : -0.001250
V4435          : 0.005102
V4436          : 0.002696
V4437          : 0.002224
V4438          : -0.008317
V4439          : 0.005258
V4440          : -0.004324
V4441          : 0.003445
V4443          : -0.005491
V4444          : -0.000423
V4445          : 0.005800
V4447          : 0.004894
V4448          : 0.003760
V4449          : -0.004513
V4450          : -0.003487
V4451          : 0.000699
V4452          : -0.003092
V4453          : -0.001334
V4454          : -0.002164
V4455          : -0.001731
V4456          : -0.008213
V4457          : 0.005295
V4458          : 0.008188
V4459          : -0.004132
V4460          : 0.006427
V4461          : -0.003951
V4462          : -0.000660
V4463          : 0.006036
V4464          : -0.004641
V4465          : -0.003919
V4466          : -0.001651
V4467          : 0.005321
V4470          : 0.006351
V4471          : -0.004988
V4472          : 0.005053
V4474          : 0.003740
V4475          : -0.005691
V4476          : 0.005309
V4477          : 0.000774
V4478          : 0.004678
V4479          : 0.005858
V4480          : 0.004766
V4481          : -0.006026
V4482          : -0.002514
V4483          : 0.002952
V4484          : -0.001055
V4485          : -0.004802
V4486          : 0.006029
V4487          : 0.006584
V4488          : -0.000227
V4490          : 0.003699
V4491          : 0.007102
V4492          : 0.006349
V4493          : 0.003370
V4496          : 0.004969
V4497          : 0.000061
V4498          : 0.003087
V4499          : 0.002426
V4500          : 0.012215
V4501          : 0.006343
V4502          : -0.003018
V4503          : -0.008233
V4504          : -0.002767
V4505          : -0.001647
V4506          : -0.012445
V4507          : -0.003581
V4508          : 0.004124
V4509          : -0.007429
V4510          : -0.002349
V4511          : 0.001304
V4512          : 0.003089
V4514          : 0.005373
V4515          : 0.002994
V4517          : -0.000461
V4519          : 0.002008
V4520          : 0.005697
V4521          : 0.005846
V4522          : 0.001123
V4525          : 0.006176
V4528          : 0.001576
V4529          : -0.003267
V4530          : 0.005448
V4533          : 0.006156
V4534          : 0.004699
V4535          : 0.002027
V4537          : 0.002174
V4539          : -0.001358
V4540          : 0.000809
V4541          : 0.005446
V4542          : 0.004903
V4545          : 0.005765
V4548          : 0.002801
V4549          : 0.005994
V4551          : 0.002830
V4552          : 0.002441
V4553          : -0.009679
V4554          : -0.005312
V4555          : -0.002254
V4558          : 0.000000
V4559          : 0.004075
V4560          : -0.001652
V4561          : 0.001787
V4562          : 0.004957
V4564          : 0.004588
V4565          : 0.006120
V4566          : 0.005550
V4567          : 0.005646
V4569          : -0.010741
V4570          : -0.003497
V4571          : -0.002594
V4572          : -0.002294
V4573          : -0.001011
V4575          : 0.004988
V4576          : -0.007598
V4577          : -0.015203
V4578          : 0.005882
V4579          : 0.005342
V4580          : -0.004965
V4581          : 0.004678
V4582          : 0.005614
V4584          : 0.004950
V4585          : 0.006104
V4586          : -0.004595
V4587          : -0.001526
V4588          : 0.006260
V4589          : 0.005470
V4590          : -0.002457
V4591          : 0.004418
V4592          : -0.005708
V4593          : -0.000196
V4594          : -0.004755
V4595          : 0.003012
V4596          : 0.006031
V4598          : 0.005257
V4599          : -0.006982
V4600          : 0.003928
V4601          : -0.002430
V4602          : 0.005173
V4603          : 0.000393
V4604          : 0.004286
V4605          : 0.004843
V4606          : 0.004295
V4607          : -0.002898
V4609          : 0.005573
V4610          : 0.005760
V4611          : 0.005811
V4612          : -0.001888
V4613          : -0.001605
V4616          : 0.010083
V4620          : -0.000623
V4622          : -0.001945
V4624          : 0.005858
V4625          : 0.002208
V4627          : -0.002915
V4628          : 0.005234
V4629          : 0.005521
V4630          : 0.000323
V4631          : 0.006195
V4632          : 0.000876
V4635          : 0.005803
V4636          : -0.001684
V4637          : 0.002778
V4638          : 0.000192
V4641          : 0.004754
V4642          : -0.002209
V4644          : 0.005870
V4645          : -0.010094
V4646          : 0.005234
V4647          : 0.008523
V4648          : -0.009327
V4649          : -0.001069
V4650          : 0.005532
V4651          : -0.006155
V4652          : 0.005479
V4653          : 0.002087
V4655          : 0.004609
V4656          : -0.001177
V4657          : 0.005244
V4658          : 0.004806
V4659          : -0.001671
V4660          : 0.005680
V4661          : -0.001843
V4662          : 0.003783
V4663          : 0.005984
V4664          : -0.004737
V4666          : 0.005959
V4667          : 0.006628
V4668          : -0.002607
V4670          : -0.000947
V4671          : 0.005443
V4672          : -0.009478
V4673          : 0.001531
V4674          : -0.004549
V4675          : -0.005865
V4677          : 0.003904
V4678          : 0.006220
V4680          : -0.003836
V4681          : 0.006813
V4682          : 0.003901
V4683          : 0.005981
V4684          : -0.001748
V4685          : 0.005660
V4686          : 0.001675
V4687          : -0.006000
V4688          : -0.002801
V4689          : 0.004850
V4690          : -0.004362
V4692          : 0.004718
V4693          : -0.006260
V4694          : 0.000569
V4695          : -0.011501
V4696          : -0.007573
V4697          : 0.004319
V4698          : -0.000000
V4699          : -0.002148
V4701          : -0.005173
V4703          : 0.001909
V4704          : 0.005429
V4707          : 0.004256
V4710          : 0.000324
V4711          : 0.005573
V4712          : -0.000538
V4713          : -0.007751
V4715          : 0.007371
V4717          : 0.002732
V4718          : 0.005863
V4719          : -0.005131
V4720          : 0.006289
V4721          : -0.001210
V4723          : 0.003219
V4724          : -0.005246
V4725          : 0.005614
V4726          : 0.005485
V4727          : 0.005936
V4728          : -0.002699
V4729          : 0.003502
V4730          : 0.002577
V4732          : -0.003057
V4733          : -0.003839
V4736          : 0.004944
V4737          : 0.001147
V4739          : 0.004678
V4740          : -0.003278
V4741          : 0.006015
V4742          : 0.001915
V4743          : 0.005628
V4744          : 0.004624
V4745          : -0.001782
V4747          : 0.006133
V4748          : 0.004164
V4749          : 0.005973
V4750          : 0.004578
V4751          : -0.000362
V4752          : 0.002699
V4753          : -0.004106
V4755          : 0.005291
V4756          : 0.005524
V4757          : 0.005154
