custom_lambda_0.0078 Coefficients
==================================================
Bias Term      : -0.005541
V3188          : 0.006893
V3189          : 0.006162
V3190          : -0.005507
V3192          : -0.007833
V3193          : 0.003194
V3195          : 0.004506
V3196          : -0.004819
V3197          : -0.009590
V3198          : -0.005514
V3199          : 0.001818
V3200          : 0.004991
V3201          : -0.000976
V3203          : -0.006298
V3204          : 0.004828
V3205          : -0.004182
V3206          : -0.001328
V3207          : -0.003906
V3208          : 0.000000
V3209          : 0.005744
V3210          : -0.005350
V3211          : -0.004065
V3212          : 0.005671
V3215          : -0.001925
V3217          : -0.007858
V3218          : -0.004453
V3219          : 0.006308
V3221          : 0.000000
V3222          : -0.002460
V3223          : 0.004207
V3224          : -0.006464
V3226          : 0.005016
V3227          : 0.005307
V3229          : 0.005994
V3230          : -0.002075
V3231          : -0.002252
V3232          : -0.002957
V3234          : -0.003616
V3235          : 0.000466
V3236          : -0.001670
V3237          : 0.005482
V3238          : 0.000120
V3239          : -0.005747
V3240          : -0.004494
V3245          : 0.004733
V3246          : 0.005064
V3248          : -0.006584
V3250          : 0.002842
V3251          : 0.005385
V3252          : 0.005448
V3253          : 0.005145
V3254          : -0.004280
V3255          : 0.003287
V3256          : -0.002697
V3257          : -0.001692
V3258          : 0.005181
V3259          : 0.007778
V3260          : 0.005653
V3262          : 0.000048
V3263          : 0.006847
V3264          : 0.002364
V3265          : -0.007344
V3267          : 0.003336
V3268          : 0.004908
V3272          : 0.002139
V3273          : -0.004707
V3274          : 0.004605
V3276          : -0.000357
V3277          : -0.000077
V3279          : 0.005968
V3280          : 0.005245
V3281          : 0.005683
V3285          : -0.002778
V3286          : -0.001341
V3287          : -0.001864
V3288          : -0.002354
V3289          : -0.005864
V3290          : -0.004822
V3291          : -0.000992
V3292          : 0.005538
V3293          : -0.006051
V3294          : -0.004074
V3295          : 0.005787
V3297          : 0.005918
V3299          : -0.003090
V3301          : -0.001643
V3302          : -0.002559
V3303          : -0.000317
V3304          : 0.006929
V3305          : -0.003387
V3306          : 0.007223
V3307          : -0.005509
V3308          : -0.002464
V3309          : 0.005882
V3310          : -0.002205
V3312          : -0.001985
V3313          : -0.006064
V3314          : 0.002279
V3316          : -0.003122
V3317          : 0.007640
V3318          : 0.001543
V3319          : -0.010923
V3320          : -0.005090
V3322          : 0.006213
V3323          : 0.005443
V3325          : 0.006168
V3326          : -0.003896
V3327          : 0.006932
V3328          : 0.002841
V3329          : -0.005267
V3330          : -0.000002
V3331          : 0.003938
V3332          : 0.005683
V3333          : 0.005799
V3335          : -0.003613
V3336          : -0.005355
V3337          : -0.001332
V3338          : -0.003632
V3341          : -0.006794
V3342          : -0.002070
V3343          : 0.006480
V3346          : -0.002059
V3348          : 0.006225
V3349          : 0.004906
V3350          : 0.000149
V3351          : -0.004154
V3352          : 0.005005
V3353          : 0.005374
V3354          : 0.005784
V3355          : 0.005017
V3356          : 0.004596
V3357          : 0.005479
V3358          : 0.003288
V3359          : -0.004597
V3360          : 0.001918
V3361          : -0.006748
V3362          : -0.004563
V3363          : -0.001548
V3364          : -0.002954
V3365          : -0.003476
V3366          : -0.014334
V3367          : 0.005488
V3368          : 0.000303
V3369          : -0.004823
V3370          : -0.006532
V3371          : 0.006138
V3372          : -0.005961
V3374          : -0.003558
V3375          : 0.006372
V3376          : -0.004146
V3377          : -0.005888
V3379          : -0.003858
V3380          : 0.005586
V3381          : -0.004246
V3382          : 0.005835
V3383          : -0.009153
V3384          : -0.003743
V3385          : -0.005877
V3386          : 0.004480
V3387          : -0.004539
V3388          : 0.004073
V3389          : -0.000216
V3390          : -0.004756
V3391          : 0.002783
V3392          : -0.005711
V3394          : -0.003443
V3395          : 0.005333
V3396          : -0.004481
V3397          : -0.010680
V3398          : -0.001986
V3399          : 0.005936
V3401          : -0.004735
V3403          : -0.002408
V3404          : -0.004551
V3405          : 0.004451
V3406          : -0.003947
V3407          : 0.004968
V3408          : -0.001614
V3410          : -0.011112
V3411          : -0.006556
V3412          : 0.003874
V3413          : 0.003019
V3414          : 0.005471
V3415          : -0.002567
V3416          : 0.006005
V3417          : 0.004373
V3418          : -0.003317
V3419          : -0.000660
V3420          : 0.003802
V3421          : -0.000000
V3422          : 0.005672
V3423          : -0.001402
V3424          : 0.006638
V3425          : -0.001533
V3426          : 0.003498
V3427          : 0.005423
V3428          : 0.004948
V3429          : -0.005683
V3430          : 0.000714
V3431          : 0.003421
V3432          : 0.004888
V3433          : -0.002190
V3436          : -0.005980
V3438          : -0.003593
V3439          : 0.001846
V3440          : -0.004092
V3441          : -0.004991
V3442          : 0.005240
V3443          : -0.005550
V3444          : -0.006070
V3445          : -0.000578
V3446          : 0.004748
V3447          : 0.006082
V3449          : 0.001895
V3450          : -0.004375
V3451          : -0.005167
V3453          : 0.005577
V3455          : 0.005354
V3456          : -0.005445
V3459          : 0.005858
V3460          : 0.005114
V3461          : 0.005829
V3462          : 0.003180
V3463          : 0.001517
V3464          : -0.001091
V3465          : -0.008089
V3466          : -0.004011
V3467          : -0.001384
V3470          : -0.000577
V3471          : -0.000414
V3472          : 0.003883
V3473          : 0.004442
V3475          : -0.003296
V3476          : 0.006459
V3477          : -0.008652
V3478          : -0.005606
V3479          : -0.004616
V3480          : 0.003226
V3481          : -0.006920
V3482          : -0.009459
V3483          : 0.005051
V3484          : -0.000677
V3485          : 0.001091
V3486          : 0.005729
V3487          : 0.004945
V3488          : 0.002134
V3489          : 0.002144
V3490          : -0.003967
V3491          : 0.005413
V3492          : 0.006009
V3493          : 0.002413
V3494          : -0.004455
V3496          : 0.004754
V3497          : 0.006261
V3498          : -0.007097
V3499          : -0.004680
V3500          : -0.004864
V3501          : -0.003986
V3502          : 0.005517
V3503          : 0.004398
V3504          : -0.010748
V3507          : 0.000074
V3509          : -0.000574
V3510          : 0.005163
V3511          : 0.003409
V3512          : 0.001617
V3513          : 0.004610
V3515          : 0.005842
V3516          : 0.006247
V3517          : 0.006186
V3518          : -0.002380
V3519          : 0.006167
V3520          : -0.003932
V3521          : -0.004050
V3522          : 0.004542
V3523          : -0.002064
V3525          : -0.003473
V3526          : 0.005687
V3527          : 0.003114
V3529          : 0.005913
V3530          : -0.006739
V3531          : -0.004967
V3532          : -0.000705
V3533          : 0.000917
V3534          : 0.005703
V3535          : -0.005584
V3536          : -0.002706
V3539          : -0.001594
V3540          : -0.002076
V3541          : -0.001219
V3542          : -0.004482
V3543          : -0.004800
V3544          : -0.000549
V3545          : 0.004813
V3548          : -0.005233
V3549          : 0.005454
V3550          : -0.005675
V3551          : 0.005888
V3552          : 0.000414
V3553          : 0.005823
V3555          : 0.003366
V3556          : 0.005074
V3560          : 0.000838
V3561          : 0.000599
V3562          : -0.003437
V3563          : 0.006453
V3564          : 0.001102
V3565          : 0.005970
V3566          : 0.001561
V3567          : 0.005540
V3568          : -0.007751
V3571          : -0.002537
V3572          : -0.007157
V3573          : 0.006953
V3574          : -0.002379
V3576          : 0.005563
V3577          : 0.004296
V3578          : -0.006881
V3580          : 0.005631
V3583          : -0.005782
V3584          : 0.002148
V3585          : 0.003801
V3586          : -0.002899
V3587          : 0.001961
V3588          : 0.007190
V3589          : -0.001523
V3590          : 0.005992
V3591          : 0.006845
V3592          : -0.004560
V3593          : -0.002040
V3594          : -0.005011
V3595          : 0.000609
V3596          : -0.001214
V3597          : -0.006001
V3598          : 0.005555
V3599          : -0.007654
V3601          : 0.006534
V3602          : 0.002866
V3603          : 0.003601
V3604          : -0.008090
V3605          : 0.001457
V3606          : -0.002860
V3609          : -0.001574
V3612          : 0.002193
V3613          : 0.005486
V3614          : 0.004073
V3615          : 0.005734
V3616          : -0.005662
V3617          : 0.006688
V3619          : 0.006082
V3620          : 0.005605
V3621          : -0.002401
V3622          : 0.005849
V3623          : 0.005263
V3624          : 0.005705
V3625          : -0.002818
V3626          : -0.001387
V3627          : 0.005456
V3628          : -0.006417
V3629          : 0.000000
V3630          : -0.002061
V3631          : -0.002053
V3632          : 0.005717
V3633          : 0.005932
V3634          : -0.000219
V3635          : 0.004535
V3636          : -0.003230
V3637          : -0.003349
V3638          : -0.011238
V3639          : -0.003813
V3640          : -0.010762
V3641          : 0.005256
V3642          : -0.002594
V3643          : -0.009065
V3644          : 0.005132
V3645          : -0.001260
V3646          : -0.004808
V3648          : 0.004444
V3649          : 0.005365
V3650          : 0.000476
V3651          : 0.006027
V3652          : 0.002365
V3653          : 0.004172
V3654          : 0.000037
V3655          : 0.004707
V3658          : -0.000000
V3659          : 0.001956
V3660          : -0.007221
V3661          : -0.005726
V3662          : -0.005130
V3663          : -0.005275
V3664          : -0.002559
V3666          : 0.004270
V3667          : 0.005060
V3668          : 0.002665
V3670          : -0.000158
V3671          : 0.006080
V3672          : -0.009237
V3676          : 0.005964
V3678          : -0.005688
V3679          : 0.005593
V3682          : 0.004450
V3683          : 0.001992
V3684          : -0.004929
V3685          : -0.008045
V3686          : 0.003853
V3688          : -0.008686
V3690          : 0.003928
V3691          : 0.003560
V3693          : -0.002582
V3694          : 0.006497
V3695          : 0.005314
V3696          : -0.005107
V3697          : -0.003333
V3698          : -0.000436
V3699          : -0.006493
V3700          : -0.005938
V3701          : -0.002800
V3702          : -0.005248
V3703          : 0.004493
V3704          : 0.004030
V3705          : 0.004496
V3708          : -0.005150
V3709          : -0.005529
V3710          : -0.002296
V3711          : 0.008778
V3712          : 0.005760
V3713          : -0.001312
V3715          : 0.004849
V3717          : -0.002702
V3718          : -0.007243
V3719          : -0.003359
V3720          : 0.006872
V3721          : 0.005766
V3722          : -0.008698
V3723          : 0.003214
V3724          : 0.010348
V3725          : -0.002154
V3726          : 0.004093
V3728          : -0.000287
V3730          : -0.005866
V3731          : 0.002300
V3732          : -0.003782
V3733          : 0.002026
V3734          : 0.003729
V3735          : 0.007146
V3736          : -0.008186
V3737          : -0.000587
V3738          : -0.000586
V3739          : -0.001585
V3740          : 0.002440
V3741          : 0.004892
V3742          : 0.002577
V3743          : 0.001946
V3746          : -0.001850
V3748          : 0.005359
V3749          : 0.005171
V3750          : 0.006461
V3751          : 0.006055
V3754          : 0.000173
V3755          : 0.004810
V3756          : 0.007319
V3758          : -0.002513
V3759          : 0.008048
V3760          : 0.002691
V3762          : 0.000000
V3764          : -0.006994
V3765          : -0.004295
V3766          : 0.003214
V3768          : 0.003531
V3769          : 0.000716
V3771          : 0.003604
V3772          : 0.003585
V3774          : -0.001083
V3776          : -0.001774
V3777          : 0.000404
V3779          : -0.000000
V3780          : -0.006894
V3782          : -0.004903
V3783          : 0.003574
V3784          : 0.006268
V3785          : 0.005532
V3786          : -0.004005
V3787          : 0.004740
V3788          : -0.000138
V3790          : 0.005842
V3791          : 0.005214
V3792          : -0.000000
V3793          : 0.005132
V3796          : -0.004714
V3797          : -0.001245
V3798          : -0.009668
V3799          : 0.006357
V3800          : 0.006372
V3803          : -0.003805
V3804          : 0.005657
V3805          : 0.005193
V3806          : 0.007122
V3807          : 0.004508
V3808          : 0.002927
V3809          : 0.000286
V3810          : -0.000000
V3811          : -0.007877
V3814          : -0.002763
V3816          : -0.003326
V3817          : -0.004286
V3818          : -0.003132
V3819          : -0.001296
V3820          : 0.005910
V3821          : -0.008117
V3824          : 0.005766
V3825          : -0.008408
V3826          : 0.000000
V3827          : -0.001939
V3828          : -0.006790
V3829          : -0.002532
V3830          : 0.009549
V3831          : 0.004756
V3832          : -0.001406
V3833          : -0.007539
V3834          : -0.001663
V3835          : 0.005419
V3836          : -0.005178
V3837          : -0.005162
V3838          : 0.007108
V3839          : -0.004399
V3840          : 0.005497
V3841          : -0.004165
V3842          : -0.002441
V3843          : 0.005873
V3844          : -0.005434
V3845          : 0.007866
V3846          : 0.006439
V3847          : -0.005588
V3848          : -0.004493
V3850          : -0.003313
V3851          : 0.005128
V3852          : -0.002323
V3855          : 0.001895
V3856          : -0.005243
V3857          : 0.004442
V3859          : -0.005918
V3860          : 0.008006
V3861          : -0.000856
V3862          : 0.006932
V3863          : -0.004168
V3864          : -0.007133
V3865          : 0.005491
V3866          : -0.001198
V3867          : -0.003629
V3868          : 0.001092
V3869          : 0.006788
V3870          : 0.004982
V3871          : -0.004171
V3872          : -0.003608
V3873          : -0.003297
V3874          : -0.005021
V3875          : -0.005906
V3876          : 0.005022
V3877          : 0.006324
V3878          : 0.005877
V3879          : 0.004595
V3880          : -0.001556
V3882          : -0.003550
V3883          : 0.005317
V3885          : 0.003004
V3886          : 0.005902
V3887          : 0.003461
V3889          : -0.003039
V3890          : 0.001787
V3891          : 0.005884
V3892          : -0.006538
V3893          : -0.003973
V3894          : 0.005636
V3895          : -0.003659
V3896          : 0.004925
V3897          : -0.003289
V3898          : 0.008562
V3899          : -0.001165
V3900          : -0.003906
V3903          : 0.003537
V3904          : 0.000391
V3905          : 0.000095
V3906          : 0.006186
V3907          : -0.008798
V3908          : -0.005607
V3910          : -0.007684
V3911          : -0.003134
V3912          : 0.005741
V3913          : -0.000354
V3914          : 0.005807
V3915          : -0.002859
V3916          : -0.001720
V3917          : -0.001901
V3918          : 0.005128
V3919          : -0.003229
V3920          : 0.005235
V3921          : 0.003993
V3922          : 0.006770
V3923          : 0.000052
V3924          : 0.006767
V3925          : -0.002879
V3926          : -0.007490
V3928          : -0.010145
V3929          : 0.002183
V3931          : -0.001008
V3932          : 0.005474
V3933          : -0.002238
V3934          : -0.002809
V3935          : -0.002328
V3936          : -0.003715
V3937          : -0.002257
V3938          : -0.000222
V3939          : -0.000003
V3940          : -0.003579
V3941          : -0.000905
V3942          : 0.006004
V3943          : 0.005361
V3944          : 0.000678
V3947          : 0.005828
V3949          : 0.005167
V3950          : 0.000403
V3951          : -0.000459
V3954          : -0.005334
V3955          : -0.005833
V3956          : -0.003510
V3957          : -0.004377
V3958          : 0.003899
V3959          : -0.009608
V3960          : 0.000000
V3963          : 0.000998
V3964          : 0.005745
V3965          : -0.002904
V3966          : -0.005302
V3968          : -0.005870
V3969          : -0.010014
V3970          : 0.004259
V3971          : -0.006299
V3972          : 0.005854
V3974          : -0.003563
V3975          : 0.006182
V3976          : -0.007439
V3977          : -0.002729
V3978          : 0.004766
V3980          : -0.004213
V3981          : -0.004814
V3984          : -0.002605
V3985          : -0.002574
V3986          : -0.001625
V3987          : 0.005670
V3990          : -0.002106
V3991          : -0.005361
V3992          : 0.004106
V3994          : 0.007159
V3995          : -0.002180
V3996          : 0.004103
V3997          : -0.002337
V3998          : 0.000949
V3999          : 0.001002
V4000          : -0.005581
V4001          : -0.001993
V4002          : 0.003666
V4003          : -0.003987
V4004          : -0.009022
V4005          : 0.003032
V4006          : -0.001391
V4007          : 0.001607
V4008          : -0.002763
V4009          : -0.000832
V4010          : 0.005847
V4011          : 0.000000
V4013          : -0.000107
V4015          : 0.001309
V4016          : 0.000000
V4017          : 0.005052
V4020          : -0.003956
V4022          : -0.000912
V4023          : 0.005175
V4025          : 0.001321
V4026          : -0.002747
V4028          : -0.000003
V4029          : -0.004197
V4030          : 0.005808
V4031          : 0.001113
V4032          : -0.005207
V4033          : 0.000067
V4034          : -0.002449
V4035          : -0.002250
V4036          : 0.004449
V4037          : 0.005552
V4038          : 0.002541
V4040          : -0.002261
V4041          : -0.005495
V4042          : -0.003264
V4044          : 0.005207
V4045          : 0.005680
V4047          : -0.003642
V4048          : -0.001884
V4049          : -0.003275
V4050          : -0.000614
V4052          : 0.006114
V4053          : -0.004225
V4054          : 0.003624
V4055          : 0.004003
V4056          : -0.005295
V4057          : 0.005754
V4059          : -0.000000
V4062          : -0.002737
V4063          : -0.001049
V4064          : -0.005423
V4066          : -0.008812
V4067          : 0.004160
V4068          : -0.001524
V4070          : 0.002240
V4071          : 0.003072
V4072          : 0.003884
V4075          : 0.003236
V4076          : -0.001545
V4077          : 0.003395
V4078          : -0.000704
V4079          : -0.005522
V4080          : -0.001065
V4082          : -0.002552
V4083          : 0.005684
V4085          : 0.002994
V4086          : -0.000160
V4088          : 0.006070
V4089          : 0.002793
V4090          : 0.003535
V4091          : 0.000160
V4092          : 0.005847
V4093          : -0.002955
V4094          : -0.005471
V4095          : 0.003835
V4097          : -0.003486
V4098          : -0.003721
V4100          : -0.002491
V4102          : 0.005697
V4103          : -0.003033
V4104          : -0.000763
V4105          : -0.002493
V4106          : 0.001086
V4107          : -0.002068
V4108          : -0.002344
V4109          : -0.005845
V4110          : -0.003682
V4111          : 0.005670
V4112          : 0.000000
V4113          : -0.005057
V4114          : -0.001524
V4115          : 0.006702
V4116          : 0.005606
V4117          : -0.003573
V4118          : 0.005624
V4120          : -0.003871
V4121          : 0.004195
V4123          : -0.006146
V4125          : -0.008224
V4127          : -0.008243
V4128          : -0.000374
V4129          : -0.006964
V4130          : -0.005380
V4132          : 0.005398
V4133          : -0.003736
V4135          : -0.004304
V4136          : -0.012062
V4137          : 0.005360
V4138          : 0.005968
V4140          : 0.007054
V4141          : -0.003928
V4142          : -0.006027
V4143          : 0.001119
V4144          : 0.006235
V4145          : -0.002146
V4146          : -0.004332
V4147          : -0.001947
V4149          : -0.004409
V4150          : -0.004198
V4151          : 0.006074
V4152          : -0.005792
V4154          : 0.003097
V4155          : 0.000432
V4156          : 0.005239
V4157          : 0.005557
V4158          : 0.005769
V4159          : 0.004522
V4160          : -0.006629
V4161          : 0.000000
V4162          : 0.003472
V4163          : 0.005514
V4164          : -0.004901
V4166          : -0.002831
V4168          : 0.005164
V4169          : -0.004493
V4170          : -0.001959
V4171          : -0.001568
V4172          : 0.005881
V4173          : 0.005801
V4174          : 0.000154
V4175          : 0.005367
V4176          : -0.004193
V4178          : -0.007152
V4179          : 0.005509
V4180          : 0.000017
V4181          : 0.006121
V4182          : 0.005424
V4183          : 0.003758
V4184          : -0.005489
V4186          : -0.006187
V4187          : 0.007643
V4188          : -0.004729
V4189          : -0.001951
V4190          : -0.005216
V4193          : 0.005117
V4195          : 0.002160
V4198          : -0.010799
V4199          : 0.006062
V4200          : 0.002049
V4201          : 0.006634
V4203          : -0.002875
V4204          : -0.006322
V4205          : -0.002193
V4206          : -0.011382
V4208          : 0.006388
V4209          : 0.003283
V4211          : 0.002344
V4213          : -0.004844
V4214          : 0.006733
V4215          : 0.006278
V4216          : -0.001189
V4218          : -0.000451
V4219          : -0.001366
V4220          : -0.008054
V4222          : -0.002047
V4223          : -0.004728
V4224          : -0.006662
V4225          : 0.006362
V4226          : 0.002308
V4228          : 0.000958
V4229          : -0.002027
V4232          : 0.005787
V4233          : -0.002176
V4234          : 0.000298
V4235          : -0.003437
V4236          : -0.007550
V4237          : 0.005535
V4238          : -0.008308
V4239          : -0.005369
V4241          : 0.005420
V4242          : 0.001263
V4243          : 0.003981
V4244          : 0.001515
V4245          : -0.003148
V4246          : -0.002203
V4247          : -0.003344
V4248          : 0.004294
V4249          : -0.004146
V4250          : 0.005969
V4251          : 0.005058
V4252          : 0.005696
V4253          : -0.002471
V4254          : 0.001881
V4255          : 0.003695
V4256          : -0.006758
V4257          : -0.004222
V4258          : -0.001473
V4259          : 0.006235
V4260          : 0.000494
V4261          : -0.004110
V4262          : 0.002407
V4263          : -0.006810
V4264          : -0.003230
V4266          : 0.002274
V4267          : 0.006371
V4268          : 0.002518
V4270          : -0.007603
V4271          : 0.002629
V4273          : -0.003413
V4276          : -0.006641
V4277          : 0.006037
V4278          : -0.005671
V4279          : -0.011936
V4280          : 0.005999
V4281          : 0.004464
V4282          : -0.008117
V4284          : -0.004271
V4285          : 0.000147
V4286          : 0.003610
V4288          : -0.003709
V4291          : -0.006263
V4292          : -0.002733
V4293          : -0.002341
V4294          : -0.005743
V4295          : 0.006004
V4297          : 0.006491
V4298          : 0.000644
V4299          : 0.005547
V4300          : 0.003533
V4301          : 0.000402
V4302          : -0.002468
V4303          : 0.005358
V4304          : 0.002873
V4305          : 0.005588
V4306          : -0.003828
V4307          : -0.007875
V4308          : -0.000927
V4309          : 0.006795
V4310          : 0.002356
V4311          : 0.002715
V4312          : -0.002102
V4313          : -0.004383
V4314          : -0.004119
V4315          : 0.003480
V4316          : 0.006467
V4317          : 0.003931
V4318          : -0.002606
V4320          : 0.005707
V4321          : 0.006133
V4322          : 0.006553
V4323          : 0.007373
V4324          : 0.005564
V4326          : 0.001913
V4327          : -0.001101
V4328          : 0.002344
V4329          : 0.006730
V4330          : -0.006107
V4331          : 0.005643
V4332          : -0.004928
V4333          : 0.006122
V4334          : -0.000562
V4335          : -0.002418
V4336          : -0.001293
V4337          : 0.003312
V4338          : -0.011771
V4339          : 0.001831
V4340          : 0.000000
V4341          : -0.002722
V4342          : 0.006037
V4343          : -0.007618
V4344          : -0.003318
V4345          : 0.004042
V4346          : -0.010075
V4347          : 0.005315
V4348          : 0.002340
V4349          : -0.010712
V4350          : 0.005741
V4351          : 0.005554
V4352          : 0.005285
V4353          : -0.000009
V4354          : 0.005258
V4355          : 0.000000
V4356          : -0.004107
V4357          : -0.005759
V4358          : 0.001310
V4359          : 0.005115
V4363          : 0.003039
V4364          : 0.002788
V4366          : 0.003735
V4367          : -0.004444
V4370          : -0.002553
V4371          : 0.002319
V4372          : -0.002978
V4373          : 0.005637
V4375          : -0.002731
V4376          : 0.005681
V4377          : -0.003268
V4378          : -0.000695
V4379          : -0.002367
V4380          : 0.008029
V4381          : 0.004548
V4382          : -0.000370
V4384          : -0.004052
V4385          : 0.003147
V4386          : -0.003710
V4387          : 0.003836
V4388          : -0.004406
V4389          : 0.005097
V4390          : -0.001245
V4391          : -0.005715
V4392          : 0.003974
V4393          : -0.006689
V4395          : 0.004336
V4396          : -0.003828
V4397          : -0.003747
V4398          : 0.005449
V4401          : 0.005558
V4403          : 0.004527
V4405          : -0.002288
V4406          : 0.005795
V4407          : -0.001326
V4408          : 0.006035
V4409          : 0.005934
V4410          : -0.004653
V4411          : -0.010554
V4412          : 0.005406
V4414          : 0.001678
V4415          : 0.002052
V4416          : -0.004062
V4417          : -0.002025
V4418          : 0.005816
V4419          : -0.004714
V4421          : -0.001268
V4422          : 0.005901
V4425          : 0.004140
V4426          : 0.006494
V4427          : 0.000000
V4428          : -0.000432
V4429          : 0.005635
V4430          : 0.005156
V4431          : -0.008851
V4432          : 0.007019
V4433          : 0.005365
V4434          : -0.001199
V4435          : 0.004868
V4436          : 0.002545
V4437          : 0.002107
V4438          : -0.007975
V4439          : 0.005105
V4440          : -0.004246
V4441          : 0.003338
V4443          : -0.005424
V4444          : -0.000351
V4445          : 0.005695
V4447          : 0.004805
V4448          : 0.003702
V4449          : -0.004473
V4450          : -0.003443
V4451          : 0.000619
V4452          : -0.003072
V4453          : -0.001162
V4454          : -0.002033
V4455          : -0.001606
V4456          : -0.008045
V4457          : 0.005036
V4458          : 0.007997
V4459          : -0.004054
V4460          : 0.006230
V4461          : -0.003901
V4462          : -0.000597
V4463          : 0.005934
V4464          : -0.004564
V4465          : -0.003858
V4466          : -0.001566
V4467          : 0.005251
V4470          : 0.006279
V4471          : -0.004929
V4472          : 0.004955
V4474          : 0.003638
V4475          : -0.005482
V4476          : 0.005229
V4477          : 0.000723
V4478          : 0.004598
V4479          : 0.005784
V4480          : 0.004660
V4481          : -0.005864
V4482          : -0.002486
V4483          : 0.002852
V4484          : -0.000809
V4485          : -0.004657
V4486          : 0.005955
V4487          : 0.006512
V4488          : -0.000000
V4490          : 0.003613
V4491          : 0.006858
V4492          : 0.006276
V4493          : 0.003279
V4496          : 0.004818
V4497          : 0.000000
V4498          : 0.003027
V4499          : 0.002325
V4500          : 0.011590
V4501          : 0.006209
V4502          : -0.002946
V4503          : -0.008102
V4504          : -0.002696
V4505          : -0.001560
V4506          : -0.011956
V4507          : -0.003558
V4508          : 0.004002
V4509          : -0.007325
V4510          : -0.002308
V4511          : 0.001211
V4512          : 0.002960
V4514          : 0.005285
V4515          : 0.002885
V4517          : -0.000314
V4519          : 0.001837
V4520          : 0.005591
V4521          : 0.005753
V4522          : 0.001007
V4525          : 0.006075
V4528          : 0.001483
V4529          : -0.003241
V4530          : 0.005353
V4533          : 0.006058
V4534          : 0.004618
V4535          : 0.001889
V4537          : 0.002069
V4539          : -0.001318
V4540          : 0.000671
V4541          : 0.005368
V4542          : 0.004795
V4545          : 0.005692
V4548          : 0.002650
V4549          : 0.005926
V4551          : 0.002676
V4552          : 0.002353
V4553          : -0.009430
V4554          : -0.005207
V4555          : -0.002154
V4558          : 0.000000
V4559          : 0.003935
V4560          : -0.001526
V4561          : 0.001586
V4562          : 0.004842
V4564          : 0.004507
V4565          : 0.006046
V4566          : 0.005444
V4567          : 0.005568
V4569          : -0.010351
V4570          : -0.003472
V4571          : -0.002549
V4572          : -0.002064
V4573          : -0.000807
V4575          : 0.004876
V4576          : -0.007390
V4577          : -0.014776
V4578          : 0.005791
V4579          : 0.005222
V4580          : -0.004790
V4581          : 0.004437
V4582          : 0.005546
V4584          : 0.004864
V4585          : 0.006013
V4586          : -0.004419
V4587          : -0.001515
V4588          : 0.006077
V4589          : 0.005390
V4590          : -0.002339
V4591          : 0.004308
V4592          : -0.005595
V4593          : -0.000148
V4594          : -0.004656
V4595          : 0.002839
V4596          : 0.005963
V4598          : 0.005117
V4599          : -0.006856
V4600          : 0.003831
V4601          : -0.002318
V4602          : 0.004998
V4603          : 0.000233
V4604          : 0.004155
V4605          : 0.004742
V4606          : 0.004166
V4607          : -0.002724
V4609          : 0.005474
V4610          : 0.005655
V4611          : 0.005743
V4612          : -0.001734
V4613          : -0.001527
V4616          : 0.009553
V4620          : -0.000242
V4622          : -0.001864
V4624          : 0.005788
V4625          : 0.002101
V4627          : -0.002847
V4628          : 0.005147
V4629          : 0.005438
V4630          : 0.000178
V4631          : 0.006110
V4632          : 0.000697
V4635          : 0.005733
V4636          : -0.001474
V4637          : 0.002655
V4638          : 0.000116
V4641          : 0.004589
V4642          : -0.002200
V4644          : 0.005804
V4645          : -0.009821
V4646          : 0.005140
V4647          : 0.008290
V4648          : -0.009167
V4649          : -0.000946
V4650          : 0.005464
V4651          : -0.005886
V4652          : 0.005352
V4653          : 0.001947
V4655          : 0.004469
V4656          : -0.001090
V4657          : 0.005147
V4658          : 0.004710
V4659          : -0.001318
V4660          : 0.005611
V4661          : -0.001532
V4662          : 0.003646
V4663          : 0.005916
V4664          : -0.004691
V4666          : 0.005874
V4667          : 0.006548
V4668          : -0.002522
V4670          : -0.000698
V4671          : 0.005358
V4672          : -0.009320
V4673          : 0.001382
V4674          : -0.004509
V4675          : -0.005778
V4677          : 0.003798
V4678          : 0.006120
V4680          : -0.003757
V4681          : 0.006629
V4682          : 0.003777
V4683          : 0.005917
V4684          : -0.001639
V4685          : 0.005569
V4686          : 0.001390
V4687          : -0.005908
V4688          : -0.002632
V4689          : 0.004734
V4690          : -0.004327
V4692          : 0.004608
V4693          : -0.006181
V4694          : 0.000447
V4695          : -0.011193
V4696          : -0.007406
V4697          : 0.004191
V4698          : -0.000000
V4699          : -0.001972
V4701          : -0.005138
V4703          : 0.001788
V4704          : 0.005337
V4707          : 0.004020
V4710          : 0.000232
V4711          : 0.005479
V4712          : -0.000451
V4713          : -0.007578
V4715          : 0.007234
V4717          : 0.002634
V4718          : 0.005773
V4719          : -0.004424
V4720          : 0.006210
V4721          : -0.001053
V4723          : 0.002921
V4724          : -0.004993
V4725          : 0.005518
V4726          : 0.005341
V4727          : 0.005870
V4728          : -0.002678
V4729          : 0.003362
V4730          : 0.002452
V4732          : -0.003026
V4733          : -0.003812
V4736          : 0.004843
V4737          : 0.000989
V4739          : 0.004598
V4740          : -0.003133
V4741          : 0.005863
V4742          : 0.001736
V4743          : 0.005527
V4744          : 0.004420
V4745          : -0.001712
V4747          : 0.006054
V4748          : 0.004063
V4749          : 0.005899
V4750          : 0.004479
V4751          : -0.000275
V4752          : 0.002642
V4753          : -0.004032
V4755          : 0.005194
V4756          : 0.005420
V4757          : 0.005074
