custom_lambda_0.0127 Coefficients
==================================================
Bias Term      : -0.005481
V3188          : 0.006693
V3189          : 0.006092
V3190          : -0.005317
V3192          : -0.007558
V3193          : 0.003114
V3195          : 0.004289
V3196          : -0.004624
V3197          : -0.009387
V3198          : -0.005441
V3199          : 0.001670
V3200          : 0.004921
V3201          : -0.000880
V3203          : -0.006078
V3204          : 0.004657
V3205          : -0.003999
V3206          : -0.001128
V3207          : -0.003874
V3208          : 0.000000
V3209          : 0.005671
V3210          : -0.005291
V3211          : -0.004038
V3212          : 0.005590
V3215          : -0.001915
V3217          : -0.007735
V3218          : -0.004370
V3219          : 0.006166
V3221          : 0.000000
V3222          : -0.002447
V3223          : 0.004117
V3224          : -0.006368
V3226          : 0.004930
V3227          : 0.005197
V3229          : 0.005826
V3230          : -0.001981
V3231          : -0.002187
V3232          : -0.002888
V3234          : -0.003572
V3235          : 0.000410
V3236          : -0.001618
V3237          : 0.005411
V3238          : 0.000000
V3239          : -0.005493
V3240          : -0.004449
V3245          : 0.004612
V3246          : 0.004982
V3248          : -0.006403
V3250          : 0.002790
V3251          : 0.005319
V3252          : 0.005375
V3253          : 0.004907
V3254          : -0.004220
V3255          : 0.003121
V3256          : -0.002655
V3257          : -0.001675
V3258          : 0.005085
V3259          : 0.007593
V3260          : 0.005398
V3262          : 0.000000
V3263          : 0.006726
V3264          : 0.002228
V3265          : -0.007110
V3267          : 0.003220
V3268          : 0.004805
V3272          : 0.002011
V3273          : -0.004521
V3274          : 0.004543
V3276          : -0.000281
V3277          : -0.000017
V3279          : 0.005898
V3280          : 0.005160
V3281          : 0.005605
V3285          : -0.002731
V3286          : -0.001244
V3287          : -0.001840
V3288          : -0.002333
V3289          : -0.005801
V3290          : -0.004755
V3291          : -0.000783
V3292          : 0.005444
V3293          : -0.005977
V3294          : -0.004029
V3295          : 0.005704
V3297          : 0.005850
V3299          : -0.003019
V3301          : -0.001568
V3302          : -0.002528
V3303          : -0.000077
V3304          : 0.006767
V3305          : -0.003363
V3306          : 0.007091
V3307          : -0.005429
V3308          : -0.002350
V3309          : 0.005812
V3310          : -0.002191
V3312          : -0.001975
V3313          : -0.005927
V3314          : 0.002177
V3316          : -0.003105
V3317          : 0.007425
V3318          : 0.001460
V3319          : -0.010489
V3320          : -0.005042
V3322          : 0.006010
V3323          : 0.005381
V3325          : 0.006079
V3326          : -0.003859
V3327          : 0.006793
V3328          : 0.002573
V3329          : -0.004965
V3330          : -0.000000
V3331          : 0.003821
V3332          : 0.005592
V3333          : 0.005730
V3335          : -0.003587
V3336          : -0.005281
V3337          : -0.001326
V3338          : -0.003236
V3341          : -0.006681
V3342          : -0.001993
V3343          : 0.006369
V3346          : -0.002035
V3348          : 0.006136
V3349          : 0.004711
V3350          : 0.000000
V3351          : -0.004109
V3352          : 0.004895
V3353          : 0.005277
V3354          : 0.005662
V3355          : 0.004903
V3356          : 0.004487
V3357          : 0.005373
V3358          : 0.003196
V3359          : -0.004558
V3360          : 0.001753
V3361          : -0.006618
V3362          : -0.004505
V3363          : -0.001540
V3364          : -0.002842
V3365          : -0.003347
V3366          : -0.013899
V3367          : 0.005339
V3368          : 0.000000
V3369          : -0.004771
V3370          : -0.006328
V3371          : 0.006065
V3372          : -0.005906
V3374          : -0.003503
V3375          : 0.006267
V3376          : -0.004113
V3377          : -0.005810
V3379          : -0.003079
V3380          : 0.005490
V3381          : -0.004022
V3382          : 0.005768
V3383          : -0.008863
V3384          : -0.003686
V3385          : -0.005810
V3386          : 0.003878
V3387          : -0.004377
V3388          : 0.003971
V3389          : -0.000005
V3390          : -0.004686
V3391          : 0.002708
V3392          : -0.005664
V3394          : -0.003402
V3395          : 0.005230
V3396          : -0.004434
V3397          : -0.010447
V3398          : -0.001944
V3399          : 0.005840
V3401          : -0.004683
V3403          : -0.002395
V3404          : -0.004418
V3405          : 0.004279
V3406          : -0.003910
V3407          : 0.004849
V3408          : -0.001608
V3410          : -0.010757
V3411          : -0.006330
V3412          : 0.003811
V3413          : 0.002943
V3414          : 0.005369
V3415          : -0.002540
V3416          : 0.005915
V3417          : 0.004291
V3418          : -0.003286
V3419          : -0.000400
V3420          : 0.003710
V3421          : -0.000000
V3422          : 0.005607
V3423          : -0.001384
V3424          : 0.006556
V3425          : -0.001303
V3426          : 0.003259
V3427          : 0.005359
V3428          : 0.004855
V3429          : -0.005630
V3430          : 0.000586
V3431          : 0.003324
V3432          : 0.004788
V3433          : -0.002177
V3436          : -0.005901
V3438          : -0.003477
V3439          : 0.001748
V3440          : -0.004034
V3441          : -0.004944
V3442          : 0.005165
V3443          : -0.005279
V3444          : -0.005997
V3445          : -0.000492
V3446          : 0.004639
V3447          : 0.005998
V3449          : 0.001771
V3450          : -0.004341
V3451          : -0.004891
V3453          : 0.005473
V3455          : 0.005280
V3456          : -0.005389
V3459          : 0.005772
V3460          : 0.005033
V3461          : 0.005750
V3462          : 0.002998
V3463          : 0.001442
V3464          : -0.000770
V3465          : -0.007702
V3466          : -0.003948
V3467          : -0.001203
V3470          : -0.000474
V3471          : -0.000000
V3472          : 0.003565
V3473          : 0.004317
V3475          : -0.003247
V3476          : 0.006373
V3477          : -0.008522
V3478          : -0.005489
V3479          : -0.004504
V3480          : 0.003101
V3481          : -0.006813
V3482          : -0.009265
V3483          : 0.004913
V3484          : -0.000406
V3485          : 0.000919
V3486          : 0.005647
V3487          : 0.004816
V3488          : 0.001823
V3489          : 0.001971
V3490          : -0.003595
V3491          : 0.005309
V3492          : 0.005936
V3493          : 0.002267
V3494          : -0.004417
V3496          : 0.004674
V3497          : 0.006114
V3498          : -0.007006
V3499          : -0.004631
V3500          : -0.004812
V3501          : -0.003955
V3502          : 0.005422
V3503          : 0.004312
V3504          : -0.010575
V3507          : 0.000000
V3509          : -0.000459
V3510          : 0.005033
V3511          : 0.003323
V3512          : 0.001541
V3513          : 0.004503
V3515          : 0.005779
V3516          : 0.006174
V3517          : 0.006110
V3518          : -0.002171
V3519          : 0.006088
V3520          : -0.003877
V3521          : -0.003985
V3522          : 0.004431
V3523          : -0.001958
V3525          : -0.003450
V3526          : 0.005610
V3527          : 0.002966
V3529          : 0.005835
V3530          : -0.006573
V3531          : -0.004903
V3532          : -0.000565
V3533          : 0.000807
V3534          : 0.005628
V3535          : -0.005479
V3536          : -0.002674
V3539          : -0.001521
V3540          : -0.002056
V3541          : -0.001193
V3542          : -0.004448
V3543          : -0.004421
V3544          : -0.000447
V3545          : 0.004714
V3548          : -0.005181
V3549          : 0.005358
V3550          : -0.005434
V3551          : 0.005785
V3552          : 0.000344
V3553          : 0.005688
V3555          : 0.003275
V3556          : 0.004996
V3560          : 0.000739
V3561          : 0.000539
V3562          : -0.003413
V3563          : 0.006314
V3564          : 0.000986
V3565          : 0.005869
V3566          : 0.001392
V3567          : 0.005449
V3568          : -0.007578
V3571          : -0.002396
V3572          : -0.007021
V3573          : 0.006852
V3574          : -0.002313
V3576          : 0.005470
V3577          : 0.004168
V3578          : -0.006786
V3580          : 0.005494
V3583          : -0.005690
V3584          : 0.002054
V3585          : 0.003716
V3586          : -0.002709
V3587          : 0.001917
V3588          : 0.007087
V3589          : -0.001474
V3590          : 0.005883
V3591          : 0.006730
V3592          : -0.004500
V3593          : -0.001923
V3594          : -0.004947
V3595          : 0.000493
V3596          : -0.001092
V3597          : -0.005918
V3598          : 0.005432
V3599          : -0.007513
V3601          : 0.006450
V3602          : 0.002782
V3603          : 0.003363
V3604          : -0.007930
V3605          : 0.001285
V3606          : -0.002844
V3609          : -0.001538
V3612          : 0.002072
V3613          : 0.005368
V3614          : 0.003993
V3615          : 0.005643
V3616          : -0.005602
V3617          : 0.006591
V3619          : 0.005986
V3620          : 0.005497
V3621          : -0.002386
V3622          : 0.005686
V3623          : 0.005174
V3624          : 0.005566
V3625          : -0.002780
V3626          : -0.001272
V3627          : 0.005393
V3628          : -0.006293
V3629          : 0.000000
V3630          : -0.002039
V3631          : -0.001923
V3632          : 0.005535
V3633          : 0.005856
V3634          : -0.000025
V3635          : 0.004447
V3636          : -0.003158
V3637          : -0.003168
V3638          : -0.010954
V3639          : -0.003764
V3640          : -0.010336
V3641          : 0.005168
V3642          : -0.002548
V3643          : -0.008925
V3644          : 0.005056
V3645          : -0.001107
V3646          : -0.004588
V3648          : 0.004171
V3649          : 0.005296
V3650          : 0.000350
V3651          : 0.005949
V3652          : 0.002243
V3653          : 0.003818
V3654          : 0.000000
V3655          : 0.004625
V3658          : -0.000000
V3659          : 0.001862
V3660          : -0.007078
V3661          : -0.005671
V3662          : -0.005081
V3663          : -0.005205
V3664          : -0.002387
V3666          : 0.004184
V3667          : 0.004927
V3668          : 0.002512
V3670          : -0.000000
V3671          : 0.005983
V3672          : -0.009058
V3676          : 0.005896
V3678          : -0.005609
V3679          : 0.005520
V3682          : 0.004315
V3683          : 0.001932
V3684          : -0.004874
V3685          : -0.007614
V3686          : 0.003442
V3688          : -0.008414
V3690          : 0.003816
V3691          : 0.003293
V3693          : -0.002536
V3694          : 0.006363
V3695          : 0.005235
V3696          : -0.005013
V3697          : -0.003182
V3698          : -0.000297
V3699          : -0.006393
V3700          : -0.005864
V3701          : -0.002656
V3702          : -0.005035
V3703          : 0.004414
V3704          : 0.003936
V3705          : 0.004394
V3708          : -0.004642
V3709          : -0.005475
V3710          : -0.002133
V3711          : 0.008520
V3712          : 0.005683
V3713          : -0.001014
V3715          : 0.004734
V3717          : -0.002684
V3718          : -0.006975
V3719          : -0.003337
V3720          : 0.006713
V3721          : 0.005690
V3722          : -0.008231
V3723          : 0.003031
V3724          : 0.009888
V3725          : -0.002143
V3726          : 0.003870
V3728          : -0.000151
V3730          : -0.005795
V3731          : 0.001991
V3732          : -0.003723
V3733          : 0.001921
V3734          : 0.003623
V3735          : 0.006981
V3736          : -0.008060
V3737          : -0.000426
V3738          : -0.000447
V3739          : -0.001537
V3740          : 0.002248
V3741          : 0.004712
V3742          : 0.002422
V3743          : 0.001912
V3746          : -0.001842
V3748          : 0.005255
V3749          : 0.005049
V3750          : 0.006347
V3751          : 0.005954
V3754          : 0.000000
V3755          : 0.004727
V3756          : 0.007183
V3758          : -0.002487
V3759          : 0.007785
V3760          : 0.002483
V3762          : 0.000000
V3764          : -0.006437
V3765          : -0.004257
V3766          : 0.003043
V3768          : 0.003469
V3769          : 0.000684
V3771          : 0.003451
V3772          : 0.003142
V3774          : -0.000951
V3776          : -0.001629
V3777          : 0.000296
V3779          : -0.000000
V3780          : -0.006806
V3782          : -0.004845
V3783          : 0.003425
V3784          : 0.006160
V3785          : 0.005454
V3786          : -0.003954
V3787          : 0.004596
V3788          : -0.000000
V3790          : 0.005750
V3791          : 0.005060
V3792          : -0.000000
V3793          : 0.005046
V3796          : -0.004656
V3797          : -0.001201
V3798          : -0.009445
V3799          : 0.006258
V3800          : 0.006286
V3803          : -0.003779
V3804          : 0.005427
V3805          : 0.004925
V3806          : 0.007011
V3807          : 0.004435
V3808          : 0.002778
V3809          : 0.000116
V3810          : -0.000000
V3811          : -0.007684
V3814          : -0.002741
V3816          : -0.003306
V3817          : -0.004250
V3818          : -0.003083
V3819          : -0.001165
V3820          : 0.005816
V3821          : -0.007940
V3824          : 0.005689
V3825          : -0.008275
V3826          : 0.000000
V3827          : -0.001890
V3828          : -0.006680
V3829          : -0.002506
V3830          : 0.009330
V3831          : 0.004632
V3832          : -0.001333
V3833          : -0.007458
V3834          : -0.001593
V3835          : 0.005019
V3836          : -0.005066
V3837          : -0.005072
V3838          : 0.006939
V3839          : -0.004331
V3840          : 0.005360
V3841          : -0.004122
V3842          : -0.002368
V3843          : 0.005787
V3844          : -0.005354
V3845          : 0.007698
V3846          : 0.006279
V3847          : -0.005343
V3848          : -0.004427
V3850          : -0.003238
V3851          : 0.005019
V3852          : -0.002125
V3855          : 0.001762
V3856          : -0.005185
V3857          : 0.004384
V3859          : -0.005782
V3860          : 0.007673
V3861          : -0.000786
V3862          : 0.006808
V3863          : -0.004135
V3864          : -0.007006
V3865          : 0.005415
V3866          : -0.001179
V3867          : -0.003560
V3868          : 0.000930
V3869          : 0.006653
V3870          : 0.004897
V3871          : -0.004125
V3872          : -0.003518
V3873          : -0.003157
V3874          : -0.004795
V3875          : -0.005839
V3876          : 0.004957
V3877          : 0.006214
V3878          : 0.005803
V3879          : 0.004513
V3880          : -0.001542
V3882          : -0.003509
V3883          : 0.005142
V3885          : 0.002842
V3886          : 0.005838
V3887          : 0.003322
V3889          : -0.003024
V3890          : 0.001597
V3891          : 0.005786
V3892          : -0.006357
V3893          : -0.003880
V3894          : 0.005556
V3895          : -0.003615
V3896          : 0.004779
V3897          : -0.003106
V3898          : 0.008425
V3899          : -0.001118
V3900          : -0.003868
V3903          : 0.003454
V3904          : 0.000265
V3905          : 0.000000
V3906          : 0.005980
V3907          : -0.008623
V3908          : -0.005547
V3910          : -0.007585
V3911          : -0.003018
V3912          : 0.005594
V3913          : -0.000251
V3914          : 0.005724
V3915          : -0.002833
V3916          : -0.001593
V3917          : -0.001842
V3918          : 0.005000
V3919          : -0.003210
V3920          : 0.005046
V3921          : 0.003899
V3922          : 0.006636
V3923          : 0.000000
V3924          : 0.006570
V3925          : -0.002780
V3926          : -0.007377
V3928          : -0.009952
V3929          : 0.002052
V3931          : -0.000735
V3932          : 0.005364
V3933          : -0.002192
V3934          : -0.002787
V3935          : -0.002254
V3936          : -0.003576
V3937          : -0.002118
V3938          : -0.000108
V3939          : -0.000000
V3940          : -0.003528
V3941          : -0.000795
V3942          : 0.005940
V3943          : 0.005287
V3944          : 0.000577
V3947          : 0.005761
V3949          : 0.005008
V3950          : 0.000372
V3951          : -0.000418
V3954          : -0.005263
V3955          : -0.005764
V3956          : -0.003462
V3957          : -0.004321
V3958          : 0.003795
V3959          : -0.009152
V3960          : 0.000000
V3963          : 0.000368
V3964          : 0.005655
V3965          : -0.002860
V3966          : -0.005068
V3968          : -0.005807
V3969          : -0.009835
V3970          : 0.004177
V3971          : -0.006223
V3972          : 0.005783
V3974          : -0.003543
V3975          : 0.006114
V3976          : -0.007338
V3977          : -0.002693
V3978          : 0.004677
V3980          : -0.004178
V3981          : -0.004748
V3984          : -0.002575
V3985          : -0.002559
V3986          : -0.001574
V3987          : 0.005601
V3990          : -0.002072
V3991          : -0.005310
V3992          : 0.004036
V3994          : 0.006994
V3995          : -0.002147
V3996          : 0.003985
V3997          : -0.002324
V3998          : 0.000833
V3999          : 0.000887
V4000          : -0.005478
V4001          : -0.001981
V4002          : 0.003259
V4003          : -0.003899
V4004          : -0.008840
V4005          : 0.002899
V4006          : -0.001218
V4007          : 0.001546
V4008          : -0.002631
V4009          : -0.000701
V4010          : 0.005737
V4011          : 0.000000
V4013          : -0.000066
V4015          : 0.001071
V4016          : 0.000000
V4017          : 0.004968
V4020          : -0.003922
V4022          : -0.000888
V4023          : 0.005041
V4025          : 0.001111
V4026          : -0.002724
V4028          : -0.000000
V4029          : -0.004166
V4030          : 0.005697
V4031          : 0.001055
V4032          : -0.005144
V4033          : 0.000000
V4034          : -0.002430
V4035          : -0.002230
V4036          : 0.004309
V4037          : 0.005423
V4038          : 0.002379
V4040          : -0.002246
V4041          : -0.005307
V4042          : -0.003088
V4044          : 0.005133
V4045          : 0.005596
V4047          : -0.003579
V4048          : -0.001847
V4049          : -0.003249
V4050          : -0.000475
V4052          : 0.006010
V4053          : -0.003924
V4054          : 0.003551
V4055          : 0.003913
V4056          : -0.005193
V4057          : 0.005631
V4059          : -0.000000
V4062          : -0.002678
V4063          : -0.000902
V4064          : -0.005336
V4066          : -0.008538
V4067          : 0.003999
V4068          : -0.001449
V4070          : 0.001832
V4071          : 0.002692
V4072          : 0.003760
V4075          : 0.003156
V4076          : -0.001503
V4077          : 0.003234
V4078          : -0.000653
V4079          : -0.005427
V4080          : -0.000805
V4082          : -0.002539
V4083          : 0.005611
V4085          : 0.002840
V4086          : -0.000000
V4088          : 0.005956
V4089          : 0.002630
V4090          : 0.003435
V4091          : 0.000131
V4092          : 0.005771
V4093          : -0.002924
V4094          : -0.005406
V4095          : 0.003752
V4097          : -0.003453
V4098          : -0.003682
V4100          : -0.002368
V4102          : 0.005628
V4103          : -0.003011
V4104          : -0.000659
V4105          : -0.002431
V4106          : 0.000728
V4107          : -0.002057
V4108          : -0.002311
V4109          : -0.005773
V4110          : -0.003656
V4111          : 0.005601
V4112          : 0.000000
V4113          : -0.005008
V4114          : -0.001415
V4115          : 0.006599
V4116          : 0.005511
V4117          : -0.003473
V4118          : 0.005543
V4120          : -0.003827
V4121          : 0.004038
V4123          : -0.005974
V4125          : -0.008047
V4127          : -0.008027
V4128          : -0.000303
V4129          : -0.006848
V4130          : -0.005290
V4132          : 0.005310
V4133          : -0.003600
V4135          : -0.004274
V4136          : -0.011595
V4137          : 0.005258
V4138          : 0.005847
V4140          : 0.006902
V4141          : -0.003838
V4142          : -0.005894
V4143          : 0.000951
V4144          : 0.006150
V4145          : -0.002040
V4146          : -0.004283
V4147          : -0.001850
V4149          : -0.004343
V4150          : -0.004164
V4151          : 0.005804
V4152          : -0.005657
V4154          : 0.002993
V4155          : 0.000402
V4156          : 0.005161
V4157          : 0.005447
V4158          : 0.005679
V4159          : 0.004375
V4160          : -0.006550
V4161          : 0.000000
V4162          : 0.003289
V4163          : 0.005421
V4164          : -0.004816
V4166          : -0.002811
V4168          : 0.004949
V4169          : -0.004441
V4170          : -0.001899
V4171          : -0.001499
V4172          : 0.005801
V4173          : 0.005724
V4174          : 0.000080
V4175          : 0.005297
V4176          : -0.004163
V4178          : -0.007067
V4179          : 0.005410
V4180          : 0.000000
V4181          : 0.006033
V4182          : 0.005330
V4183          : 0.003637
V4184          : -0.005437
V4186          : -0.006093
V4187          : 0.007489
V4188          : -0.004691
V4189          : -0.001698
V4190          : -0.005031
V4193          : 0.005044
V4195          : 0.001956
V4198          : -0.010527
V4199          : 0.005996
V4200          : 0.001952
V4201          : 0.006520
V4203          : -0.002839
V4204          : -0.005854
V4205          : -0.002054
V4206          : -0.011111
V4208          : 0.006309
V4209          : 0.003198
V4211          : 0.002228
V4213          : -0.004762
V4214          : 0.006617
V4215          : 0.006192
V4216          : -0.001085
V4218          : -0.000415
V4219          : -0.001226
V4220          : -0.007729
V4222          : -0.001834
V4223          : -0.004430
V4224          : -0.006454
V4225          : 0.006276
V4226          : 0.002179
V4228          : 0.000815
V4229          : -0.002020
V4232          : 0.005700
V4233          : -0.002154
V4234          : 0.000000
V4235          : -0.003191
V4236          : -0.007348
V4237          : 0.005429
V4238          : -0.008192
V4239          : -0.005274
V4241          : 0.005325
V4242          : 0.001083
V4243          : 0.003841
V4244          : 0.001309
V4245          : -0.003017
V4246          : -0.002095
V4247          : -0.003267
V4248          : 0.004196
V4249          : -0.004096
V4250          : 0.005862
V4251          : 0.004990
V4252          : 0.005631
V4253          : -0.002378
V4254          : 0.001750
V4255          : 0.003612
V4256          : -0.006651
V4257          : -0.004086
V4258          : -0.001215
V4259          : 0.006145
V4260          : 0.000381
V4261          : -0.004051
V4262          : 0.002217
V4263          : -0.006629
V4264          : -0.003203
V4266          : 0.002122
V4267          : 0.006298
V4268          : 0.002077
V4270          : -0.007493
V4271          : 0.002549
V4273          : -0.003381
V4276          : -0.006265
V4277          : 0.005855
V4278          : -0.005409
V4279          : -0.011610
V4280          : 0.005917
V4281          : 0.004357
V4282          : -0.007719
V4284          : -0.004213
V4285          : 0.000025
V4286          : 0.003489
V4288          : -0.003632
V4291          : -0.006180
V4292          : -0.002715
V4293          : -0.002300
V4294          : -0.005608
V4295          : 0.005886
V4297          : 0.006416
V4298          : 0.000481
V4299          : 0.005255
V4300          : 0.003395
V4301          : 0.000163
V4302          : -0.002333
V4303          : 0.005275
V4304          : 0.002617
V4305          : 0.005460
V4306          : -0.003776
V4307          : -0.007770
V4308          : -0.000619
V4309          : 0.006687
V4310          : 0.002284
V4311          : 0.002627
V4312          : -0.002091
V4313          : -0.004352
V4314          : -0.004063
V4315          : 0.003303
V4316          : 0.006349
V4317          : 0.003842
V4318          : -0.002401
V4320          : 0.005622
V4321          : 0.005986
V4322          : 0.006460
V4323          : 0.007211
V4324          : 0.005478
V4326          : 0.001654
V4327          : -0.000773
V4328          : 0.002272
V4329          : 0.006634
V4330          : -0.006027
V4331          : 0.005454
V4332          : -0.004797
V4333          : 0.005992
V4334          : -0.000532
V4335          : -0.002409
V4336          : -0.001258
V4337          : 0.003187
V4338          : -0.011498
V4339          : 0.001604
V4340          : 0.000000
V4341          : -0.002607
V4342          : 0.005870
V4343          : -0.007486
V4344          : -0.003291
V4345          : 0.003880
V4346          : -0.008866
V4347          : 0.005216
V4348          : 0.002220
V4349          : -0.010344
V4350          : 0.005672
V4351          : 0.005451
V4352          : 0.005103
V4353          : -0.000000
V4354          : 0.005181
V4355          : 0.000000
V4356          : -0.004067
V4357          : -0.005683
V4358          : 0.001224
V4359          : 0.004833
V4363          : 0.002910
V4364          : 0.002532
V4366          : 0.003624
V4367          : -0.004370
V4370          : -0.002520
V4371          : 0.002179
V4372          : -0.002946
V4373          : 0.005534
V4375          : -0.002496
V4376          : 0.005590
V4377          : -0.003157
V4378          : -0.000660
V4379          : -0.002068
V4380          : 0.007876
V4381          : 0.004320
V4382          : -0.000000
V4384          : -0.004019
V4385          : 0.003005
V4386          : -0.003587
V4387          : 0.003705
V4388          : -0.004198
V4389          : 0.004909
V4390          : -0.001196
V4391          : -0.005656
V4392          : 0.003691
V4393          : -0.006606
V4395          : 0.004261
V4396          : -0.003795
V4397          : -0.003724
V4398          : 0.005305
V4401          : 0.005489
V4403          : 0.004442
V4405          : -0.002274
V4406          : 0.005487
V4407          : -0.001297
V4408          : 0.005907
V4409          : 0.005866
V4410          : -0.004614
V4411          : -0.010352
V4412          : 0.005304
V4414          : 0.001519
V4415          : 0.001874
V4416          : -0.004024
V4417          : -0.001983
V4418          : 0.005714
V4419          : -0.004639
V4421          : -0.001234
V4422          : 0.005827
V4425          : 0.003995
V4426          : 0.006415
V4427          : 0.000000
V4428          : -0.000344
V4429          : 0.005551
V4430          : 0.005082
V4431          : -0.008592
V4432          : 0.006826
V4433          : 0.005222
V4434          : -0.001148
V4435          : 0.004632
V4436          : 0.002393
V4437          : 0.001989
V4438          : -0.007631
V4439          : 0.004952
V4440          : -0.004168
V4441          : 0.003231
V4443          : -0.005358
V4444          : -0.000280
V4445          : 0.005590
V4447          : 0.004715
V4448          : 0.003643
V4449          : -0.004432
V4450          : -0.003398
V4451          : 0.000538
V4452          : -0.003051
V4453          : -0.000990
V4454          : -0.001900
V4455          : -0.001480
V4456          : -0.007875
V4457          : 0.004776
V4458          : 0.007805
V4459          : -0.003975
V4460          : 0.006033
V4461          : -0.003851
V4462          : -0.000534
V4463          : 0.005831
V4464          : -0.004487
V4465          : -0.003796
V4466          : -0.001481
V4467          : 0.005180
V4470          : 0.006207
V4471          : -0.004869
V4472          : 0.004857
V4474          : 0.003536
V4475          : -0.005272
V4476          : 0.005147
V4477          : 0.000672
V4478          : 0.004516
V4479          : 0.005711
V4480          : 0.004554
V4481          : -0.005701
V4482          : -0.002457
V4483          : 0.002751
V4484          : -0.000561
V4485          : -0.004512
V4486          : 0.005880
V4487          : 0.006439
V4488          : -0.000000
V4490          : 0.003527
V4491          : 0.006613
V4492          : 0.006202
V4493          : 0.003188
V4496          : 0.004665
V4497          : 0.000000
V4498          : 0.002967
V4499          : 0.002224
V4500          : 0.010962
V4501          : 0.006075
V4502          : -0.002874
V4503          : -0.007970
V4504          : -0.002624
V4505          : -0.001472
V4506          : -0.011465
V4507          : -0.003534
V4508          : 0.003879
V4509          : -0.007221
V4510          : -0.002268
V4511          : 0.001116
V4512          : 0.002830
V4514          : 0.005196
V4515          : 0.002776
V4517          : -0.000166
V4519          : 0.001666
V4520          : 0.005484
V4521          : 0.005660
V4522          : 0.000890
V4525          : 0.005974
V4528          : 0.001389
V4529          : -0.003216
V4530          : 0.005256
V4533          : 0.005959
V4534          : 0.004537
V4535          : 0.001751
V4537          : 0.001963
V4539          : -0.001278
V4540          : 0.000532
V4541          : 0.005290
V4542          : 0.004687
V4545          : 0.005618
V4548          : 0.002498
V4549          : 0.005858
V4551          : 0.002520
V4552          : 0.002264
V4553          : -0.009180
V4554          : -0.005101
V4555          : -0.002053
V4558          : 0.000000
V4559          : 0.003794
V4560          : -0.001399
V4561          : 0.001385
V4562          : 0.004727
V4564          : 0.004426
V4565          : 0.005972
V4566          : 0.005338
V4567          : 0.005491
V4569          : -0.009959
V4570          : -0.003447
V4571          : -0.002503
V4572          : -0.001834
V4573          : -0.000602
V4575          : 0.004764
V4576          : -0.007180
V4577          : -0.014347
V4578          : 0.005700
V4579          : 0.005101
V4580          : -0.004615
V4581          : 0.004196
V4582          : 0.005478
V4584          : 0.004777
V4585          : 0.005923
V4586          : -0.004242
V4587          : -0.001504
V4588          : 0.005892
V4589          : 0.005311
V4590          : -0.002220
V4591          : 0.004197
V4592          : -0.005482
V4593          : -0.000099
V4594          : -0.004556
V4595          : 0.002666
V4596          : 0.005895
V4598          : 0.004976
V4599          : -0.006729
V4600          : 0.003733
V4601          : -0.002205
V4602          : 0.004822
V4603          : 0.000072
V4604          : 0.004024
V4605          : 0.004641
V4606          : 0.004036
V4607          : -0.002550
V4609          : 0.005374
V4610          : 0.005549
V4611          : 0.005675
V4612          : -0.001581
V4613          : -0.001449
V4616          : 0.009019
V4620          : -0.000000
V4622          : -0.001783
V4624          : 0.005717
V4625          : 0.001994
V4627          : -0.002780
V4628          : 0.005059
V4629          : 0.005355
V4630          : 0.000033
V4631          : 0.006026
V4632          : 0.000518
V4635          : 0.005664
V4636          : -0.001263
V4637          : 0.002532
V4638          : 0.000039
V4641          : 0.004423
V4642          : -0.002191
V4644          : 0.005739
V4645          : -0.009546
V4646          : 0.005045
V4647          : 0.008056
V4648          : -0.009005
V4649          : -0.000822
V4650          : 0.005395
V4651          : -0.005615
V4652          : 0.005223
V4653          : 0.001806
V4655          : 0.004328
V4656          : -0.001003
V4657          : 0.005049
V4658          : 0.004613
V4659          : -0.000964
V4660          : 0.005542
V4661          : -0.001220
V4662          : 0.003507
V4663          : 0.005847
V4664          : -0.004645
V4666          : 0.005790
V4667          : 0.006467
V4668          : -0.002437
V4670          : -0.000447
V4671          : 0.005271
V4672          : -0.009163
V4673          : 0.001232
V4674          : -0.004468
V4675          : -0.005691
V4677          : 0.003692
V4678          : 0.006020
V4680          : -0.003678
V4681          : 0.006445
V4682          : 0.003653
V4683          : 0.005852
V4684          : -0.001529
V4685          : 0.005477
V4686          : 0.001102
V4687          : -0.005815
V4688          : -0.002463
V4689          : 0.004619
V4690          : -0.004292
V4692          : 0.004497
V4693          : -0.006101
V4694          : 0.000325
V4695          : -0.010883
V4696          : -0.007238
V4697          : 0.004062
V4698          : -0.000000
V4699          : -0.001795
V4701          : -0.005102
V4703          : 0.001666
V4704          : 0.005244
V4707          : 0.003783
V4710          : 0.000138
V4711          : 0.005384
V4712          : -0.000364
V4713          : -0.007404
V4715          : 0.007096
V4717          : 0.002536
V4718          : 0.005684
V4719          : -0.003713
V4720          : 0.006131
V4721          : -0.000896
V4723          : 0.002622
V4724          : -0.004739
V4725          : 0.005421
V4726          : 0.005197
V4727          : 0.005803
V4728          : -0.002658
V4729          : 0.003221
V4730          : 0.002326
V4732          : -0.002995
V4733          : -0.003784
V4736          : 0.004742
V4737          : 0.000830
V4739          : 0.004517
V4740          : -0.002988
V4741          : 0.005710
V4742          : 0.001557
V4743          : 0.005425
V4744          : 0.004215
V4745          : -0.001641
V4747          : 0.005973
V4748          : 0.003961
V4749          : 0.005823
V4750          : 0.004379
V4751          : -0.000189
V4752          : 0.002585
V4753          : -0.003958
V4755          : 0.005097
V4756          : 0.005315
V4757          : 0.004993
