custom_lambda_0.0018 Coefficients
==================================================
Bias Term      : -0.005616
V3188          : 0.007140
V3189          : 0.006248
V3190          : -0.005740
V3192          : -0.008170
V3193          : 0.003293
V3195          : 0.004772
V3196          : -0.005057
V3197          : -0.009838
V3198          : -0.005604
V3199          : 0.001999
V3200          : 0.005078
V3201          : -0.001093
V3203          : -0.006569
V3204          : 0.005039
V3205          : -0.004406
V3206          : -0.001573
V3207          : -0.003946
V3208          : 0.000000
V3209          : 0.005835
V3210          : -0.005423
V3211          : -0.004099
V3212          : 0.005769
V3215          : -0.001938
V3217          : -0.008008
V3218          : -0.004554
V3219          : 0.006482
V3221          : 0.000123
V3222          : -0.002475
V3223          : 0.004316
V3224          : -0.006582
V3226          : 0.005122
V3227          : 0.005443
V3229          : 0.006201
V3230          : -0.002191
V3231          : -0.002331
V3232          : -0.003043
V3234          : -0.003671
V3235          : 0.000536
V3236          : -0.001734
V3237          : 0.005569
V3238          : 0.000349
V3239          : -0.006061
V3240          : -0.004549
V3245          : 0.004882
V3246          : 0.005164
V3248          : -0.006806
V3250          : 0.002906
V3251          : 0.005466
V3252          : 0.005538
V3253          : 0.005438
V3254          : -0.004355
V3255          : 0.003491
V3256          : -0.002750
V3257          : -0.001713
V3258          : 0.005300
V3259          : 0.008005
V3260          : 0.005968
V3262          : 0.000262
V3263          : 0.006995
V3264          : 0.002530
V3265          : -0.007631
V3267          : 0.003479
V3268          : 0.005036
V3272          : 0.002296
V3273          : -0.004936
V3274          : 0.004681
V3276          : -0.000452
V3277          : -0.000151
V3279          : 0.006053
V3280          : 0.005349
V3281          : 0.005780
V3285          : -0.002836
V3286          : -0.001459
V3287          : -0.001893
V3288          : -0.002378
V3289          : -0.005942
V3290          : -0.004905
V3291          : -0.001249
V3292          : 0.005654
V3293          : -0.006142
V3294          : -0.004129
V3295          : 0.005890
V3297          : 0.006003
V3299          : -0.003178
V3301          : -0.001736
V3302          : -0.002597
V3303          : -0.000612
V3304          : 0.007128
V3305          : -0.003417
V3306          : 0.007385
V3307          : -0.005607
V3308          : -0.002605
V3309          : 0.005968
V3310          : -0.002221
V3312          : -0.001998
V3313          : -0.006232
V3314          : 0.002405
V3316          : -0.003144
V3317          : 0.007904
V3318          : 0.001645
V3319          : -0.011456
V3320          : -0.005149
V3322          : 0.006462
V3323          : 0.005518
V3325          : 0.006276
V3326          : -0.003941
V3327          : 0.007104
V3328          : 0.003171
V3329          : -0.005638
V3330          : -0.000117
V3331          : 0.004081
V3332          : 0.005795
V3333          : 0.005884
V3335          : -0.003645
V3336          : -0.005446
V3337          : -0.001341
V3338          : -0.004119
V3341          : -0.006932
V3342          : -0.002165
V3343          : 0.006618
V3346          : -0.002089
V3348          : 0.006334
V3349          : 0.005146
V3350          : 0.000356
V3351          : -0.004210
V3352          : 0.005141
V3353          : 0.005492
V3354          : 0.005934
V3355          : 0.005158
V3356          : 0.004729
V3357          : 0.005610
V3358          : 0.003400
V3359          : -0.004645
V3360          : 0.002121
V3361          : -0.006908
V3362          : -0.004633
V3363          : -0.001559
V3364          : -0.003093
V3365          : -0.003633
V3366          : -0.014867
V3367          : 0.005670
V3368          : 0.000711
V3369          : -0.004887
V3370          : -0.006782
V3371          : 0.006228
V3372          : -0.006028
V3374          : -0.003626
V3375          : 0.006501
V3376          : -0.004188
V3377          : -0.005982
V3379          : -0.004815
V3380          : 0.005703
V3381          : -0.004521
V3382          : 0.005917
V3383          : -0.009510
V3384          : -0.003813
V3385          : -0.005958
V3386          : 0.005220
V3387          : -0.004738
V3388          : 0.004198
V3389          : -0.000476
V3390          : -0.004842
V3391          : 0.002876
V3392          : -0.005769
V3394          : -0.003493
V3395          : 0.005459
V3396          : -0.004538
V3397          : -0.010966
V3398          : -0.002037
V3399          : 0.006055
V3401          : -0.004799
V3403          : -0.002424
V3404          : -0.004714
V3405          : 0.004661
V3406          : -0.003994
V3407          : 0.005114
V3408          : -0.001621
V3410          : -0.011549
V3411          : -0.006833
V3412          : 0.003951
V3413          : 0.003111
V3414          : 0.005597
V3415          : -0.002600
V3416          : 0.006116
V3417          : 0.004474
V3418          : -0.003356
V3419          : -0.000979
V3420          : 0.003914
V3421          : -0.000066
V3422          : 0.005753
V3423          : -0.001423
V3424          : 0.006739
V3425          : -0.001815
V3426          : 0.003792
V3427          : 0.005502
V3428          : 0.005062
V3429          : -0.005748
V3430          : 0.000871
V3431          : 0.003539
V3432          : 0.005011
V3433          : -0.002205
V3436          : -0.006077
V3438          : -0.003735
V3439          : 0.001968
V3440          : -0.004164
V3441          : -0.005049
V3442          : 0.005331
V3443          : -0.005882
V3444          : -0.006160
V3445          : -0.000683
V3446          : 0.004882
V3447          : 0.006184
V3449          : 0.002048
V3450          : -0.004417
V3451          : -0.005506
V3453          : 0.005705
V3455          : 0.005443
V3456          : -0.005515
V3459          : 0.005965
V3460          : 0.005214
V3461          : 0.005927
V3462          : 0.003402
V3463          : 0.001610
V3464          : -0.001487
V3465          : -0.008565
V3466          : -0.004088
V3467          : -0.001606
V3470          : -0.000705
V3471          : -0.001173
V3472          : 0.004273
V3473          : 0.004596
V3475          : -0.003355
V3476          : 0.006565
V3477          : -0.008811
V3478          : -0.005750
V3479          : -0.004754
V3480          : 0.003379
V3481          : -0.007051
V3482          : -0.009696
V3483          : 0.005221
V3484          : -0.001010
V3485          : 0.001303
V3486          : 0.005828
V3487          : 0.005105
V3488          : 0.002517
V3489          : 0.002357
V3490          : -0.004424
V3491          : 0.005542
V3492          : 0.006098
V3493          : 0.002594
V3494          : -0.004501
V3496          : 0.004852
V3497          : 0.006442
V3498          : -0.007210
V3499          : -0.004741
V3500          : -0.004927
V3501          : -0.004024
V3502          : 0.005634
V3503          : 0.004504
V3504          : -0.010960
V3507          : 0.000226
V3509          : -0.000716
V3510          : 0.005323
V3511          : 0.003516
V3512          : 0.001710
V3513          : 0.004743
V3515          : 0.005919
V3516          : 0.006336
V3517          : 0.006279
V3518          : -0.002637
V3519          : 0.006263
V3520          : -0.003999
V3521          : -0.004129
V3522          : 0.004679
V3523          : -0.002195
V3525          : -0.003501
V3526          : 0.005782
V3527          : 0.003296
V3529          : 0.006007
V3530          : -0.006943
V3531          : -0.005046
V3532          : -0.000878
V3533          : 0.001053
V3534          : 0.005796
V3535          : -0.005712
V3536          : -0.002745
V3539          : -0.001682
V3540          : -0.002100
V3541          : -0.001250
V3542          : -0.004525
V3543          : -0.005267
V3544          : -0.000675
V3545          : 0.004936
V3548          : -0.005296
V3549          : 0.005573
V3550          : -0.005972
V3551          : 0.006014
V3552          : 0.000501
V3553          : 0.005989
V3555          : 0.003476
V3556          : 0.005170
V3560          : 0.000959
V3561          : 0.000673
V3562          : -0.003467
V3563          : 0.006625
V3564          : 0.001246
V3565          : 0.006095
V3566          : 0.001768
V3567          : 0.005652
V3568          : -0.007964
V3571          : -0.002710
V3572          : -0.007324
V3573          : 0.007076
V3574          : -0.002460
V3576          : 0.005676
V3577          : 0.004453
V3578          : -0.006998
V3580          : 0.005799
V3583          : -0.005894
V3584          : 0.002264
V3585          : 0.003905
V3586          : -0.003132
V3587          : 0.002016
V3588          : 0.007318
V3589          : -0.001585
V3590          : 0.006126
V3591          : 0.006986
V3592          : -0.004634
V3593          : -0.002183
V3594          : -0.005090
V3595          : 0.000752
V3596          : -0.001364
V3597          : -0.006104
V3598          : 0.005705
V3599          : -0.007828
V3601          : 0.006638
V3602          : 0.002969
V3603          : 0.003894
V3604          : -0.008288
V3605          : 0.001668
V3606          : -0.002879
V3609          : -0.001618
V3612          : 0.002342
V3613          : 0.005632
V3614          : 0.004173
V3615          : 0.005845
V3616          : -0.005737
V3617          : 0.006806
V3619          : 0.006199
V3620          : 0.005737
V3621          : -0.002420
V3622          : 0.006049
V3623          : 0.005372
V3624          : 0.005876
V3625          : -0.002864
V3626          : -0.001528
V3627          : 0.005533
V3628          : -0.006570
V3629          : 0.000069
V3630          : -0.002089
V3631          : -0.002213
V3632          : 0.005941
V3633          : 0.006025
V3634          : -0.000457
V3635          : 0.004644
V3636          : -0.003317
V3637          : -0.003570
V3638          : -0.011586
V3639          : -0.003874
V3640          : -0.011286
V3641          : 0.005365
V3642          : -0.002651
V3643          : -0.009236
V3644          : 0.005225
V3645          : -0.001449
V3646          : -0.005078
V3648          : 0.004780
V3649          : 0.005451
V3650          : 0.000631
V3651          : 0.006124
V3652          : 0.002514
V3653          : 0.004608
V3654          : 0.000161
V3655          : 0.004809
V3658          : -0.000006
V3659          : 0.002072
V3660          : -0.007397
V3661          : -0.005794
V3662          : -0.005190
V3663          : -0.005361
V3664          : -0.002770
V3666          : 0.004376
V3667          : 0.005223
V3668          : 0.002854
V3670          : -0.000924
V3671          : 0.006199
V3672          : -0.009456
V3676          : 0.006048
V3678          : -0.005785
V3679          : 0.005681
V3682          : 0.004615
V3683          : 0.002066
V3684          : -0.004996
V3685          : -0.008573
V3686          : 0.004357
V3688          : -0.009020
V3690          : 0.004066
V3691          : 0.003888
V3693          : -0.002640
V3694          : 0.006662
V3695          : 0.005410
V3696          : -0.005222
V3697          : -0.003518
V3698          : -0.000607
V3699          : -0.006617
V3700          : -0.006029
V3701          : -0.002977
V3702          : -0.005510
V3703          : 0.004590
V3704          : 0.004145
V3705          : 0.004622
V3708          : -0.005774
V3709          : -0.005597
V3710          : -0.002497
V3711          : 0.009094
V3712          : 0.005856
V3713          : -0.001679
V3715          : 0.004991
V3717          : -0.002725
V3718          : -0.007571
V3719          : -0.003384
V3720          : 0.007067
V3721          : 0.005860
V3722          : -0.009272
V3723          : 0.003438
V3724          : 0.010914
V3725          : -0.002167
V3726          : 0.004366
V3728          : -0.000453
V3730          : -0.005955
V3731          : 0.002680
V3732          : -0.003855
V3733          : 0.002156
V3734          : 0.003859
V3735          : 0.007349
V3736          : -0.008340
V3737          : -0.000785
V3738          : -0.000756
V3739          : -0.001645
V3740          : 0.002675
V3741          : 0.005113
V3742          : 0.002768
V3743          : 0.001988
V3746          : -0.001860
V3748          : 0.005487
V3749          : 0.005321
V3750          : 0.006600
V3751          : 0.006178
V3754          : 0.000653
V3755          : 0.004913
V3756          : 0.007487
V3758          : -0.002544
V3759          : 0.008372
V3760          : 0.002947
V3762          : 0.000318
V3764          : -0.007678
V3765          : -0.004342
V3766          : 0.003425
V3768          : 0.003607
V3769          : 0.000756
V3771          : 0.003793
V3772          : 0.004129
V3774          : -0.001246
V3776          : -0.001953
V3777          : 0.000535
V3779          : -0.000012
V3780          : -0.007003
V3782          : -0.004975
V3783          : 0.003758
V3784          : 0.006399
V3785          : 0.005629
V3786          : -0.004067
V3787          : 0.004917
V3788          : -0.000418
V3790          : 0.005956
V3791          : 0.005405
V3792          : -0.000152
V3793          : 0.005239
V3796          : -0.004785
V3797          : -0.001299
V3798          : -0.009941
V3799          : 0.006479
V3800          : 0.006477
V3803          : -0.003837
V3804          : 0.005940
V3805          : 0.005523
V3806          : 0.007258
V3807          : 0.004598
V3808          : 0.003111
V3809          : 0.000495
V3810          : -0.000126
V3811          : -0.008114
V3814          : -0.002790
V3816          : -0.003352
V3817          : -0.004330
V3818          : -0.003192
V3819          : -0.001458
V3820          : 0.006026
V3821          : -0.008333
V3824          : 0.005861
V3825          : -0.008571
V3826          : 0.000003
V3827          : -0.001998
V3828          : -0.006925
V3829          : -0.002565
V3830          : 0.009818
V3831          : 0.004909
V3832          : -0.001494
V3833          : -0.007638
V3834          : -0.001749
V3835          : 0.005911
V3836          : -0.005315
V3837          : -0.005272
V3838          : 0.007317
V3839          : -0.004483
V3840          : 0.005666
V3841          : -0.004218
V3842          : -0.002530
V3843          : 0.005979
V3844          : -0.005533
V3845          : 0.008074
V3846          : 0.006635
V3847          : -0.005891
V3848          : -0.004574
V3850          : -0.003404
V3851          : 0.005263
V3852          : -0.002567
V3855          : 0.002059
V3856          : -0.005314
V3857          : 0.004512
V3859          : -0.006085
V3860          : 0.008415
V3861          : -0.000941
V3862          : 0.007085
V3863          : -0.004210
V3864          : -0.007289
V3865          : 0.005584
V3866          : -0.001222
V3867          : -0.003713
V3868          : 0.001291
V3869          : 0.006954
V3870          : 0.005086
V3871          : -0.004228
V3872          : -0.003717
V3873          : -0.003468
V3874          : -0.005300
V3875          : -0.005989
V3876          : 0.005102
V3877          : 0.006460
V3878          : 0.005968
V3879          : 0.004695
V3880          : -0.001573
V3882          : -0.003599
V3883          : 0.005533
V3885          : 0.003202
V3886          : 0.005982
V3887          : 0.003632
V3889          : -0.003058
V3890          : 0.002021
V3891          : 0.006006
V3892          : -0.006760
V3893          : -0.004087
V3894          : 0.005734
V3895          : -0.003713
V3896          : 0.005104
V3897          : -0.003515
V3898          : 0.008730
V3899          : -0.001222
V3900          : -0.003953
V3903          : 0.003639
V3904          : 0.000545
V3905          : 0.000302
V3906          : 0.006438
V3907          : -0.009014
V3908          : -0.005681
V3910          : -0.007806
V3911          : -0.003276
V3912          : 0.005921
V3913          : -0.000479
V3914          : 0.005910
V3915          : -0.002891
V3916          : -0.001876
V3917          : -0.001974
V3918          : 0.005285
V3919          : -0.003252
V3920          : 0.005466
V3921          : 0.004108
V3922          : 0.006934
V3923          : 0.000229
V3924          : 0.007009
V3925          : -0.003000
V3926          : -0.007628
V3928          : -0.010382
V3929          : 0.002343
V3931          : -0.001343
V3932          : 0.005609
V3933          : -0.002294
V3934          : -0.002835
V3935          : -0.002418
V3936          : -0.003885
V3937          : -0.002427
V3938          : -0.000361
V3939          : -0.000157
V3940          : -0.003642
V3941          : -0.001039
V3942          : 0.006084
V3943          : 0.005451
V3944          : 0.000803
V3947          : 0.005912
V3949          : 0.005361
V3950          : 0.000441
V3951          : -0.000510
V3954          : -0.005421
V3955          : -0.005917
V3956          : -0.003569
V3957          : -0.004445
V3958          : 0.004027
V3959          : -0.010169
V3960          : 0.000132
V3963          : 0.001772
V3964          : 0.005856
V3965          : -0.002959
V3966          : -0.005590
V3968          : -0.005947
V3969          : -0.010234
V3970          : 0.004359
V3971          : -0.006392
V3972          : 0.005941
V3974          : -0.003588
V3975          : 0.006265
V3976          : -0.007562
V3977          : -0.002774
V3978          : 0.004876
V3980          : -0.004256
V3981          : -0.004894
V3984          : -0.002641
V3985          : -0.002593
V3986          : -0.001688
V3987          : 0.005756
V3990          : -0.002148
V3991          : -0.005424
V3992          : 0.004194
V3994          : 0.007362
V3995          : -0.002221
V3996          : 0.004248
V3997          : -0.002352
V3998          : 0.001091
V3999          : 0.001143
V4000          : -0.005708
V4001          : -0.002007
V4002          : 0.004166
V4003          : -0.004095
V4004          : -0.009245
V4005          : 0.003196
V4006          : -0.001603
V4007          : 0.001682
V4008          : -0.002924
V4009          : -0.000992
V4010          : 0.005982
V4011          : 0.000216
V4013          : -0.000157
V4015          : 0.001602
V4016          : 0.000065
V4017          : 0.005155
V4020          : -0.003999
V4022          : -0.000941
V4023          : 0.005341
V4025          : 0.001579
V4026          : -0.002776
V4028          : -0.000124
V4029          : -0.004236
V4030          : 0.005945
V4031          : 0.001185
V4032          : -0.005285
V4033          : 0.000150
V4034          : -0.002472
V4035          : -0.002273
V4036          : 0.004620
V4037          : 0.005710
V4038          : 0.002740
V4040          : -0.002281
V4041          : -0.005726
V4042          : -0.003481
V4044          : 0.005298
V4045          : 0.005784
V4047          : -0.003719
V4048          : -0.001930
V4049          : -0.003307
V4050          : -0.000784
V4052          : 0.006241
V4053          : -0.004594
V4054          : 0.003714
V4055          : 0.004113
V4056          : -0.005420
V4057          : 0.005906
V4059          : -0.000122
V4062          : -0.002810
V4063          : -0.001229
V4064          : -0.005530
V4066          : -0.009148
V4067          : 0.004358
V4068          : -0.001616
V4070          : 0.002741
V4071          : 0.003539
V4072          : 0.004037
V4075          : 0.003335
V4076          : -0.001595
V4077          : 0.003593
V4078          : -0.000766
V4079          : -0.005639
V4080          : -0.001385
V4082          : -0.002568
V4083          : 0.005774
V4085          : 0.003184
V4086          : -0.000592
V4088          : 0.006210
V4089          : 0.002993
V4090          : 0.003659
V4091          : 0.000195
V4092          : 0.005939
V4093          : -0.002994
V4094          : -0.005551
V4095          : 0.003938
V4097          : -0.003526
V4098          : -0.003769
V4100          : -0.002643
V4102          : 0.005782
V4103          : -0.003061
V4104          : -0.000890
V4105          : -0.002568
V4106          : 0.001527
V4107          : -0.002081
V4108          : -0.002384
V4109          : -0.005933
V4110          : -0.003713
V4111          : 0.005755
V4112          : 0.000362
V4113          : -0.005119
V4114          : -0.001659
V4115          : 0.006828
V4116          : 0.005723
V4117          : -0.003695
V4118          : 0.005723
V4120          : -0.003927
V4121          : 0.004389
V4123          : -0.006357
V4125          : -0.008442
V4127          : -0.008510
V4128          : -0.000461
V4129          : -0.007105
V4130          : -0.005491
V4132          : 0.005507
V4133          : -0.003904
V4135          : -0.004341
V4136          : -0.012636
V4137          : 0.005485
V4138          : 0.006117
V4140          : 0.007241
V4141          : -0.004039
V4142          : -0.006190
V4143          : 0.001326
V4144          : 0.006340
V4145          : -0.002276
V4146          : -0.004392
V4147          : -0.002066
V4149          : -0.004491
V4150          : -0.004240
V4151          : 0.006406
V4152          : -0.005958
V4154          : 0.003225
V4155          : 0.000468
V4156          : 0.005336
V4157          : 0.005692
V4158          : 0.005881
V4159          : 0.004703
V4160          : -0.006726
V4161          : 0.000050
V4162          : 0.003697
V4163          : 0.005628
V4164          : -0.005005
V4166          : -0.002856
V4168          : 0.005427
V4169          : -0.004557
V4170          : -0.002033
V4171          : -0.001654
V4172          : 0.005979
V4173          : 0.005896
V4174          : 0.000246
V4175          : 0.005454
V4176          : -0.004229
V4178          : -0.007256
V4179          : 0.005630
V4180          : 0.000373
V4181          : 0.006230
V4182          : 0.005540
V4183          : 0.003908
V4184          : -0.005553
V4186          : -0.006303
V4187          : 0.007832
V4188          : -0.004775
V4189          : -0.002261
V4190          : -0.005443
V4193          : 0.005206
V4195          : 0.002410
V4198          : -0.011134
V4199          : 0.006144
V4200          : 0.002168
V4201          : 0.006775
V4203          : -0.002919
V4204          : -0.006897
V4205          : -0.002364
V4206          : -0.011715
V4208          : 0.006486
V4209          : 0.003386
V4211          : 0.002487
V4213          : -0.004945
V4214          : 0.006874
V4215          : 0.006384
V4216          : -0.001317
V4218          : -0.000495
V4219          : -0.001537
V4220          : -0.008453
V4222          : -0.002309
V4223          : -0.005094
V4224          : -0.006917
V4225          : 0.006467
V4226          : 0.002466
V4228          : 0.001134
V4229          : -0.002036
V4232          : 0.005894
V4233          : -0.002204
V4234          : 0.000834
V4235          : -0.003739
V4236          : -0.007798
V4237          : 0.005665
V4238          : -0.008452
V4239          : -0.005485
V4241          : 0.005538
V4242          : 0.001485
V4243          : 0.004153
V4244          : 0.001767
V4245          : -0.003311
V4246          : -0.002335
V4247          : -0.003440
V4248          : 0.004414
V4249          : -0.004208
V4250          : 0.006100
V4251          : 0.005142
V4252          : 0.005777
V4253          : -0.002585
V4254          : 0.002041
V4255          : 0.003797
V4256          : -0.006889
V4257          : -0.004388
V4258          : -0.001791
V4259          : 0.006346
V4260          : 0.000632
V4261          : -0.004182
V4262          : 0.002640
V4263          : -0.007034
V4264          : -0.003263
V4266          : 0.002460
V4267          : 0.006462
V4268          : 0.003060
V4270          : -0.007738
V4271          : 0.002728
V4273          : -0.003452
V4276          : -0.007102
V4277          : 0.006259
V4278          : -0.005993
V4279          : -0.012337
V4280          : 0.006100
V4281          : 0.004595
V4282          : -0.008604
V4284          : -0.004344
V4285          : 0.000296
V4286          : 0.003759
V4288          : -0.003805
V4291          : -0.006365
V4292          : -0.002754
V4293          : -0.002392
V4294          : -0.005908
V4295          : 0.006148
V4297          : 0.006584
V4298          : 0.000845
V4299          : 0.005906
V4300          : 0.003703
V4301          : 0.000696
V4302          : -0.002634
V4303          : 0.005460
V4304          : 0.003186
V4305          : 0.005745
V4306          : -0.003892
V4307          : -0.008002
V4308          : -0.001305
V4309          : 0.006927
V4310          : 0.002445
V4311          : 0.002823
V4312          : -0.002114
V4313          : -0.004421
V4314          : -0.004187
V4315          : 0.003699
V4316          : 0.006612
V4317          : 0.004040
V4318          : -0.002857
V4320          : 0.005811
V4321          : 0.006314
V4322          : 0.006667
V4323          : 0.007572
V4324          : 0.005670
V4326          : 0.002230
V4327          : -0.001505
V4328          : 0.002433
V4329          : 0.006847
V4330          : -0.006204
V4331          : 0.005877
V4332          : -0.005089
V4333          : 0.006281
V4334          : -0.000600
V4335          : -0.002429
V4336          : -0.001336
V4337          : 0.003465
V4338          : -0.012106
V4339          : 0.002109
V4340          : 0.000174
V4341          : -0.002863
V4342          : 0.006241
V4343          : -0.007779
V4344          : -0.003351
V4345          : 0.004243
V4346          : -0.011561
V4347          : 0.005435
V4348          : 0.002488
V4349          : -0.011164
V4350          : 0.005826
V4351          : 0.005682
V4352          : 0.005508
V4353          : -0.000044
V4354          : 0.005353
V4355          : 0.000153
V4356          : -0.004158
V4357          : -0.005851
V4358          : 0.001416
V4359          : 0.005463
V4363          : 0.003198
V4364          : 0.003103
V4366          : 0.003872
V4367          : -0.004534
V4370          : -0.002593
V4371          : 0.002492
V4372          : -0.003017
V4373          : 0.005764
V4375          : -0.003020
V4376          : 0.005793
V4377          : -0.003404
V4378          : -0.000739
V4379          : -0.002734
V4380          : 0.008216
V4381          : 0.004827
V4382          : -0.000837
V4384          : -0.004092
V4385          : 0.003323
V4386          : -0.003861
V4387          : 0.003997
V4388          : -0.004662
V4389          : 0.005328
V4390          : -0.001306
V4391          : -0.005788
V4392          : 0.004323
V4393          : -0.006792
V4395          : 0.004428
V4396          : -0.003868
V4397          : -0.003775
V4398          : 0.005627
V4401          : 0.005643
V4403          : 0.004631
V4405          : -0.002305
V4406          : 0.006175
V4407          : -0.001361
V4408          : 0.006193
V4409          : 0.006017
V4410          : -0.004701
V4411          : -0.010802
V4412          : 0.005531
V4414          : 0.001874
V4415          : 0.002272
V4416          : -0.004108
V4417          : -0.002076
V4418          : 0.005941
V4419          : -0.004806
V4421          : -0.001310
V4422          : 0.005992
V4425          : 0.004318
V4426          : 0.006590
V4427          : 0.000000
V4428          : -0.000540
V4429          : 0.005739
V4430          : 0.005248
V4431          : -0.009168
V4432          : 0.007256
V4433          : 0.005540
V4434          : -0.001262
V4435          : 0.005157
V4436          : 0.002732
V4437          : 0.002251
V4438          : -0.008398
V4439          : 0.005293
V4440          : -0.004342
V4441          : 0.003471
V4443          : -0.005506
V4444          : -0.000439
V4445          : 0.005824
V4447          : 0.004915
V4448          : 0.003774
V4449          : -0.004523
V4450          : -0.003498
V4451          : 0.000718
V4452          : -0.003097
V4453          : -0.001374
V4454          : -0.002195
V4455          : -0.001760
V4456          : -0.008253
V4457          : 0.005356
V4458          : 0.008233
V4459          : -0.004150
V4460          : 0.006473
V4461          : -0.003963
V4462          : -0.000674
V4463          : 0.006060
V4464          : -0.004659
V4465          : -0.003934
V4466          : -0.001671
V4467          : 0.005337
V4470          : 0.006368
V4471          : -0.005002
V4472          : 0.005076
V4474          : 0.003764
V4475          : -0.005740
V4476          : 0.005328
V4477          : 0.000786
V4478          : 0.004697
V4479          : 0.005875
V4480          : 0.004790
V4481          : -0.006064
V4482          : -0.002521
V4483          : 0.002976
V4484          : -0.001113
V4485          : -0.004836
V4486          : 0.006046
V4487          : 0.006601
V4488          : -0.000357
V4490          : 0.003719
V4491          : 0.007160
V4492          : 0.006366
V4493          : 0.003391
V4496          : 0.005005
V4497          : 0.000094
V4498          : 0.003101
V4499          : 0.002450
V4500          : 0.012362
V4501          : 0.006374
V4502          : -0.003035
V4503          : -0.008264
V4504          : -0.002784
V4505          : -0.001668
V4506          : -0.012560
V4507          : -0.003586
V4508          : 0.004153
V4509          : -0.007454
V4510          : -0.002358
V4511          : 0.001326
V4512          : 0.003119
V4514          : 0.005394
V4515          : 0.003020
V4517          : -0.000495
V4519          : 0.002048
V4520          : 0.005722
V4521          : 0.005868
V4522          : 0.001151
V4525          : 0.006200
V4528          : 0.001598
V4529          : -0.003272
V4530          : 0.005470
V4533          : 0.006179
V4534          : 0.004718
V4535          : 0.002059
V4537          : 0.002199
V4539          : -0.001367
V4540          : 0.000841
V4541          : 0.005464
V4542          : 0.004928
V4545          : 0.005783
V4548          : 0.002837
V4549          : 0.006010
V4551          : 0.002866
V4552          : 0.002462
V4553          : -0.009738
V4554          : -0.005336
V4555          : -0.002278
V4558          : 0.000033
V4559          : 0.004108
V4560          : -0.001681
V4561          : 0.001834
V4562          : 0.004984
V4564          : 0.004607
V4565          : 0.006138
V4566          : 0.005574
V4567          : 0.005664
V4569          : -0.010833
V4570          : -0.003502
V4571          : -0.002605
V4572          : -0.002348
V4573          : -0.001059
V4575          : 0.005014
V4576          : -0.007647
V4577          : -0.015303
V4578          : 0.005903
V4579          : 0.005370
V4580          : -0.005006
V4581          : 0.004734
V4582          : 0.005630
V4584          : 0.004970
V4585          : 0.006125
V4586          : -0.004636
V4587          : -0.001528
V4588          : 0.006303
V4589          : 0.005488
V4590          : -0.002485
V4591          : 0.004444
V4592          : -0.005734
V4593          : -0.000208
V4594          : -0.004778
V4595          : 0.003052
V4596          : 0.006047
V4598          : 0.005290
V4599          : -0.007012
V4600          : 0.003951
V4601          : -0.002456
V4602          : 0.005214
V4603          : 0.000430
V4604          : 0.004317
V4605          : 0.004867
V4606          : 0.004326
V4607          : -0.002938
V4609          : 0.005596
V4610          : 0.005785
V4611          : 0.005827
V4612          : -0.001924
V4613          : -0.001624
V4616          : 0.010208
V4620          : -0.000712
V4622          : -0.001963
V4624          : 0.005874
V4625          : 0.002233
V4627          : -0.002931
V4628          : 0.005254
V4629          : 0.005540
V4630          : 0.000357
V4631          : 0.006214
V4632          : 0.000918
V4635          : 0.005819
V4636          : -0.001733
V4637          : 0.002806
V4638          : 0.000209
V4641          : 0.004793
V4642          : -0.002211
V4644          : 0.005885
V4645          : -0.010159
V4646          : 0.005256
V4647          : 0.008577
V4648          : -0.009365
V4649          : -0.001098
V4650          : 0.005548
V4651          : -0.006218
V4652          : 0.005509
V4653          : 0.002120
V4655          : 0.004642
V4656          : -0.001197
V4657          : 0.005267
V4658          : 0.004829
V4659          : -0.001753
V4660          : 0.005697
V4661          : -0.001916
V4662          : 0.003816
V4663          : 0.006000
V4664          : -0.004747
V4666          : 0.005978
V4667          : 0.006647
V4668          : -0.002627
V4670          : -0.001005
V4671          : 0.005463
V4672          : -0.009515
V4673          : 0.001566
V4674          : -0.004559
V4675          : -0.005885
V4677          : 0.003929
V4678          : 0.006243
V4680          : -0.003855
V4681          : 0.006856
V4682          : 0.003930
V4683          : 0.005996
V4684          : -0.001774
V4685          : 0.005681
V4686          : 0.001742
V4687          : -0.006022
V4688          : -0.002840
V4689          : 0.004877
V4690          : -0.004370
V4692          : 0.004744
V4693          : -0.006278
V4694          : 0.000598
V4695          : -0.011573
V4696          : -0.007612
V4697          : 0.004349
V4698          : -0.000009
V4699          : -0.002190
V4701          : -0.005181
V4703          : 0.001937
V4704          : 0.005451
V4707          : 0.004311
V4710          : 0.000346
V4711          : 0.005595
V4712          : -0.000559
V4713          : -0.007791
V4715          : 0.007404
V4717          : 0.002755
V4718          : 0.005884
V4719          : -0.005297
V4720          : 0.006307
V4721          : -0.001247
V4723          : 0.003289
V4724          : -0.005305
V4725          : 0.005636
V4726          : 0.005518
V4727          : 0.005952
V4728          : -0.002704
V4729          : 0.003535
V4730          : 0.002607
V4732          : -0.003064
V4733          : -0.003845
V4736          : 0.004968
V4737          : 0.001185
V4739          : 0.004697
V4740          : -0.003312
V4741          : 0.006050
V4742          : 0.001957
V4743          : 0.005652
V4744          : 0.004672
V4745          : -0.001799
V4747          : 0.006152
V4748          : 0.004187
V4749          : 0.005991
V4750          : 0.004601
V4751          : -0.000382
V4752          : 0.002712
V4753          : -0.004123
V4755          : 0.005314
V4756          : 0.005549
V4757          : 0.005173
